,Original Size (bits),func_name,b1_leading_size,b1_content_size,b1_tailing_size,b1_leading_comp_ratio,b1_content_comp_ratio,b1_tailing_comp_ratio,com_ratio_b1,comp_ratio_zstd_default,comp_ratio_l22,comp_ratio_zlib,comp_ratio_bz2,backend,bool_array_size_bits,entropy_remainig,entropy_float,verify_flag_final,len(metadata),len(non_consecutive_array),dataset_name,leading_time,content_time,trailing_time, zstd_T,gzip_T
0,93002432,zstd,1271856,31953640,8435800,17.936898516813223,1.427889655137881,2.704325849356315,2.226748197039556,2.665261126858985,3.2057396819934243,2.5297433460241527,3.9301363425839844,loky,93002432,9.497491334876115,9.42903556887806,False,3398,2851642,citytemp_f32,11.091843843460083,0.01768636703491211,11.039654731750488,0.03728127479553223,0.6171472072601318
1,93002432,zstd,1271856,31953640,8435800,17.936898516813223,1.427889655137881,2.704325849356315,2.226748197039556,2.665261126858985,3.2057396819934243,2.5297433460241527,3.9301363425839844,threading,93002432,9.497491334876115,9.42903556887806,False,3398,2851642,citytemp_f32,11.258054494857788,0.0176393985748291,11.29594349861145,0.03728127479553223,0.6171472072601318
2,93002432,zstd,1271856,31953640,8435800,17.936898516813223,1.427889655137881,2.704325849356315,2.226748197039556,2.665261126858985,3.2057396819934243,2.5297433460241527,3.9301363425839844,multiprocessing,93002432,9.497491334876115,9.42903556887806,False,3398,2851642,citytemp_f32,11.349173069000244,0.017716407775878906,11.422796249389648,0.03728127479553223,0.6171472072601318
3,93002432,gzip,1147088,31329856,7671008,19.88788305692327,1.4563192374711202,2.9739444933442907,2.310465244480828,2.665261126858985,3.2057396819934243,2.5297433460241527,3.9301363425839844,loky,93002432,9.497491334876115,9.42903556887806,False,3398,2851642,citytemp_f32,11.152113437652588,0.16530871391296387,11.389561176300049,0.03728127479553223,0.6171472072601318
4,93002432,gzip,1147088,31329856,7671008,19.88788305692327,1.4563192374711202,2.9739444933442907,2.310465244480828,2.665261126858985,3.2057396819934243,2.5297433460241527,3.9301363425839844,threading,93002432,9.497491334876115,9.42903556887806,False,3398,2851642,citytemp_f32,11.284352540969849,0.1648714542388916,11.55342149734497,0.03728127479553223,0.6171472072601318
5,93002432,gzip,1147088,31329856,7671008,19.88788305692327,1.4563192374711202,2.9739444933442907,2.310465244480828,2.665261126858985,3.2057396819934243,2.5297433460241527,3.9301363425839844,multiprocessing,93002432,9.497491334876115,9.42903556887806,False,3398,2851642,citytemp_f32,11.403399467468262,0.1652660369873047,11.616154432296753,0.03728127479553223,0.6171472072601318
