,"Original Size (bits)","func_name","b1_leading_size","b1_content_size","b1_tailing_size","b1_leading_comp_ratio","b1_content_comp_ratio","b1_tailing_comp_ratio","com_ratio_b1","comp_ratio_zstd_default","comp_ratio_l22","comp_ratio_zlib","comp_ratio_bz2","backend","bool_array_size_bits","entropy_remainig","entropy_float","verify_flag_final","len(metadata)","len(non_consecutive_array)","dataset_name","leading_time","content_time","trailing_time"," zstd_T","gzip_T","leading_time","content_time","trailing_time"
0,93002432,"zstd",1271856,31953640,8435800,17.9368985168132,1.42788965513788,2.70432584935631,2.22674819703956,2.66526112685899,3.20573968199342,2.52974334602415,3.93013634258398,"loky",93002432,9.49749133487611,9.42903556887806,"False",3398,2851642,"citytemp_f32",0.00189328193664551,0.0176408290863037,0.00890350341796875,0.0376684665679932,0.616053104400635,0.0019989013671875,0.018953800201416,0.00968623161315918
1,93002432,"zstd",1271856,31953640,8435800,17.9368985168132,1.42788965513788,2.70432584935631,2.22674819703956,2.66526112685899,3.20573968199342,2.52974334602415,3.93013634258398,"threading",93002432,9.49749133487611,9.42903556887806,"False",3398,2851642,"citytemp_f32",0.00188374519348145,0.0176355838775635,0.00976395606994629,0.0376684665679932,0.616053104400635,0.0019989013671875,0.018953800201416,0.00968623161315918
2,93002432,"zstd",1271856,31953640,8435800,17.9368985168132,1.42788965513788,2.70432584935631,2.22674819703956,2.66526112685899,3.20573968199342,2.52974334602415,3.93013634258398,"multiprocessing",93002432,9.49749133487611,9.42903556887806,"False",3398,2851642,"citytemp_f32",0.00196719169616699,0.0176734924316406,0.00896430015563965,0.0376684665679932,0.616053104400635,1.00199890136719,1.01895380020142,1.00968623161316
3,93002432,"gzip",1147088,31329856,7671008,19.8878830569233,1.45631923747112,2.97394449334429,2.31046524448083,2.66526112685899,3.20573968199342,2.52974334602415,3.93013634258398,"loky",93002432,9.49749133487611,9.42903556887806,"False",3398,2851642,"citytemp_f32",0.0331807136535645,0.164861679077148,0.234770059585571,0.0376684665679932,0.616053104400635,0.0323693752288818,0.162291049957275,0.230897188186645
4,93002432,"gzip",1147088,31329856,7671008,19.8878830569233,1.45631923747112,2.97394449334429,2.31046524448083,2.66526112685899,3.20573968199342,2.52974334602415,3.93013634258398,"threading",93002432,9.49749133487611,9.42903556887806,"False",3398,2851642,"citytemp_f32",0.0331540107727051,0.165481567382813,0.234698295593262,0.0376684665679932,0.616053104400635,0.0323693752288818,0.162291049957275,0.230897188186645
5,93002432,"gzip",1147088,31329856,7671008,19.8878830569233,1.45631923747112,2.97394449334429,2.31046524448083,2.66526112685899,3.20573968199342,2.52974334602415,3.93013634258398,"multiprocessing",93002432,9.49749133487611,9.42903556887806,"False",3398,2851642,"citytemp_f32",0.0329663753509521,0.166074514389038,0.232691526412964,0.0376684665679932,0.616053104400635,0.0323693752288818,0.162291049957275,0.230897188186645
