"Group Name","Backend","Compressed Size (Level 3)","Compression Ratio (Level 3)","Compression Time (Level 3)","Run",,,,
"group3","loky",1469494,2.44982286419679,0.015155553817749,974,,,,
"group","default",4031987,2.67858006486628,0.0398049354553223,974,,,,
"group1","loky",1280183,2.81209795787009,0.0139508247375488,975,,,,
"group2","loky",1290613,2.78937218205612,0.014568567276001,975,,,,
"group3","loky",1469494,2.44982286419679,0.0149197578430176,975,,,,
"group","default",4031987,2.67858006486628,0.0396957397460937,975,,,,
"group1","loky",1280183,2.81209795787009,0.0187973976135254,976,,,,
"group2","loky",1290613,2.78937218205612,0.0190680027008057,976,,,,
"group3","loky",1469494,2.44982286419679,0.0145871639251709,976,,,,
"group","default",4031987,2.67858006486628,0.0411734580993652,976,,,,
"group1","loky",1280183,2.81209795787009,0.0135376453399658,977,,,,
"group2","loky",1290613,2.78937218205612,0.0156288146972656,977,,,,
"group3","loky",1469494,2.44982286419679,0.0149531364440918,977,,,,
"group","default",4031987,2.67858006486628,0.040672779083252,977,,,,
"group1","loky",1280183,2.81209795787009,0.0132553577423096,978,,,,
"group2","loky",1290613,2.78937218205612,0.0147838592529297,978,,,,
"group3","loky",1469494,2.44982286419679,0.0170338153839111,978,,,,
"group","default",4031987,2.67858006486628,0.0423321723937988,978,,,,
"group1","loky",1280183,2.81209795787009,0.0132753849029541,979,,,,
"group2","loky",1290613,2.78937218205612,0.0135123729705811,979,,,,
"group3","loky",1469494,2.44982286419679,0.0149836540222168,979,,,,
"group","default",4031987,2.67858006486628,0.0406060218811035,979,,,,
"group1","loky",1280183,2.81209795787009,0.0128929615020752,980,,,,
"group2","loky",1290613,2.78937218205612,0.0133662223815918,980,,,,
"group3","loky",1469494,2.44982286419679,0.0155119895935059,980,,,,
"group","default",4031987,2.67858006486628,0.0409035682678223,980,,,,
"group1","loky",1280183,2.81209795787009,0.0130980014801025,981,,,,
"group2","loky",1290613,2.78937218205612,0.0156629085540771,981,,,,
"group3","loky",1469494,2.44982286419679,0.0174880027770996,981,,,,
"group","default",4031987,2.67858006486628,0.0407018661499023,981,,,,
"group1","loky",1280183,2.81209795787009,0.0166656970977783,982,,,,
"group2","loky",1290613,2.78937218205612,0.0176019668579102,982,,,,
"group3","loky",1469494,2.44982286419679,0.0155403614044189,982,,,,
"group","default",4031987,2.67858006486628,0.0398218631744385,982,,,,
"group1","loky",1280183,2.81209795787009,0.0145168304443359,983,,,,
"group2","loky",1290613,2.78937218205612,0.0146720409393311,983,,,,
"group3","loky",1469494,2.44982286419679,0.0157756805419922,983,,,,
"group","default",4031987,2.67858006486628,0.0418145656585693,983,,,,
"group1","loky",1280183,2.81209795787009,0.0176253318786621,984,,,,
"group2","loky",1290613,2.78937218205612,0.0135600566864014,984,,,,
"group3","loky",1469494,2.44982286419679,0.0199003219604492,984,,,,
"group","default",4031987,2.67858006486628,0.0463080406188965,984,,,,
"group1","loky",1280183,2.81209795787009,0.0132477283477783,985,,,,
"group2","loky",1290613,2.78937218205612,0.0139918327331543,985,,,,
"group3","loky",1469494,2.44982286419679,0.0172736644744873,985,,,,
"group","default",4031987,2.67858006486628,0.0398561954498291,985,,,,
"group1","loky",1280183,2.81209795787009,0.0178017616271973,986,,,,
"group2","loky",1290613,2.78937218205612,0.0175926685333252,986,,,,
"group3","loky",1469494,2.44982286419679,0.0152852535247803,986,,,,
"group","default",4031987,2.67858006486628,0.0412030220031738,986,,,,
"group1","loky",1280183,2.81209795787009,0.014265775680542,987,,,,
"group2","loky",1290613,2.78937218205612,0.0169227123260498,987,,,,
"group3","loky",1469494,2.44982286419679,0.0148384571075439,987,,,,
"group","default",4031987,2.67858006486628,0.0412909984588623,987,,,,
"group1","loky",1280183,2.81209795787009,0.0137979984283447,988,,,,
"group2","loky",1290613,2.78937218205612,0.0136082172393799,988,,,,
"group3","loky",1469494,2.44982286419679,0.0152339935302734,988,,,,
"group","default",4031987,2.67858006486628,0.0419502258300781,988,,,,
"group1","loky",1280183,2.81209795787009,0.0188965797424316,989,,,,
"group2","loky",1290613,2.78937218205612,0.0133521556854248,989,,,,
"group3","loky",1469494,2.44982286419679,0.0193915367126465,989,,,,
"group","default",4031987,2.67858006486628,0.0407271385192871,989,,,,
"group1","loky",1280183,2.81209795787009,0.0139293670654297,990,,,,
"group2","loky",1290613,2.78937218205612,0.0132458209991455,990,,,,
"group3","loky",1469494,2.44982286419679,0.0153796672821045,990,,,,
"group","default",4031987,2.67858006486628,0.0415737628936768,990,,,,
"group1","loky",1280183,2.81209795787009,0.0131769180297852,991,,,,
"group2","loky",1290613,2.78937218205612,0.015068531036377,991,,,,
"group3","loky",1469494,2.44982286419679,0.0172839164733887,991,,,,
"group","default",4031987,2.67858006486628,0.0429713726043701,991,,,,
"group1","loky",1280183,2.81209795787009,0.0135836601257324,992,,,,
"group2","loky",1290613,2.78937218205612,0.0137214660644531,992,,,,
"group3","loky",1469494,2.44982286419679,0.0148043632507324,992,,,,
"group","default",4031987,2.67858006486628,0.0402560234069824,992,,,,
"group1","loky",1280183,2.81209795787009,0.013493537902832,993,,,,
"group2","loky",1290613,2.78937218205612,0.0140383243560791,993,,,,
"group3","loky",1469494,2.44982286419679,0.0151269435882568,993,,,,
"group","default",4031987,2.67858006486628,0.0398080348968506,993,,,,
"group1","loky",1280183,2.81209795787009,0.0159804821014404,994,,,,
"group2","loky",1290613,2.78937218205612,0.0137996673583984,994,,,,
"group3","loky",1469494,2.44982286419679,0.0146780014038086,994,,,,
"group","default",4031987,2.67858006486628,0.0400819778442383,994,,,,
"group1","loky",1280183,2.81209795787009,0.0181026458740234,995,,,,
"group2","loky",1290613,2.78937218205612,0.0188231468200684,995,,,,
"group3","loky",1469494,2.44982286419679,0.0146205425262451,995,,,,
"group","default",4031987,2.67858006486628,0.0409910678863525,995,,,,
"group1","loky",1280183,2.81209795787009,0.0142056941986084,996,,,,
"group2","loky",1290613,2.78937218205612,0.0137646198272705,996,,,,
"group3","loky",1469494,2.44982286419679,0.0166103839874268,996,,,,
"group","default",4031987,2.67858006486628,0.0415983200073242,996,,,,
"group1","loky",1280183,2.81209795787009,0.0135700702667236,997,,,,
"group2","loky",1290613,2.78937218205612,0.0201330184936523,997,,,,
"group3","loky",1469494,2.44982286419679,0.0216085910797119,997,,,,
"group","default",4031987,2.67858006486628,0.0421407222747803,997,,,,
"group1","loky",1280183,2.81209795787009,0.013629674911499,998,,,,
"group2","loky",1290613,2.78937218205612,0.0133054256439209,998,,,,
"group3","loky",1469494,2.44982286419679,0.0154526233673096,998,,,,
"group","default",4031987,2.67858006486628,0.0405611991882324,998,,,,
"group1","loky",1280183,2.81209795787009,0.013655424118042,999,,,,
"group2","loky",1290613,2.78937218205612,0.0134069919586182,999,,,,
"group3","loky",1469494,2.44982286419679,0.0157718658447266,999,,,,
"group","default",4031987,2.67858006486628,0.0407168865203857,999,,,,
"group1","loky",1280183,2.81209795787009,0.0133612155914307,1000,,,,
"group2","loky",1290613,2.78937218205612,0.01338791847229,1000,,,,
"group3","loky",1469494,2.44982286419679,0.0155737400054932,1000,,,,
"group","default",4031987,2.67858006486628,0.0417089462280273,1000,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0186972618103027,1,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0209231376647949,1,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0165622234344482,1,,,,
"group","default",4031987,2.67858006486628,0.0398879051208496,1,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0155889987945557,2,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0191605091094971,2,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0171535015106201,2,,,,
"group","default",4031987,2.67858006486628,0.0416491031646729,2,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0169377326965332,3,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0167596340179443,3,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169305801391602,3,,,,
"group","default",4031987,2.67858006486628,0.041121244430542,3,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0166163444519043,4,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0154209136962891,4,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0167281627655029,4,,,,
"group","default",4031987,2.67858006486628,0.0479092597961426,4,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0152578353881836,5,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0194933414459229,5,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0204098224639893,5,,,,
"group","default",4031987,2.67858006486628,0.0400757789611816,5,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0167276859283447,6,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0155928134918213,6,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0190255641937256,6,,,,
"group","default",4031987,2.67858006486628,0.0415689945220947,6,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0151338577270508,7,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0162966251373291,7,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0166358947753906,7,,,,
"group","default",4031987,2.67858006486628,0.0411484241485596,7,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0160284042358398,8,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0184915065765381,8,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0191330909729004,8,,,,
"group","default",4031987,2.67858006486628,0.041642427444458,8,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0154602527618408,9,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0163133144378662,9,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0172591209411621,9,,,,
"group","default",4031987,2.67858006486628,0.0414652824401856,9,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0157654285430908,10,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0153048038482666,10,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0212244987487793,10,,,,
"group","default",4031987,2.67858006486628,0.0411374568939209,10,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0151829719543457,11,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0159363746643066,11,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0179102420806885,11,,,,
"group","default",4031987,2.67858006486628,0.0417718887329102,11,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168919563293457,12,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0165245532989502,12,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0172567367553711,12,,,,
"group","default",4031987,2.67858006486628,0.0410964488983154,12,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0163383483886719,13,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0219099521636963,13,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0220775604248047,13,,,,
"group","default",4031987,2.67858006486628,0.0403296947479248,13,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0157120227813721,14,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0204858779907227,14,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0205197334289551,14,,,,
"group","default",4031987,2.67858006486628,0.0400824546813965,14,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0205483436584473,15,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0203428268432617,15,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0171029567718506,15,,,,
"group","default",4031987,2.67858006486628,0.0452742576599121,15,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0180385112762451,16,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0170111656188965,16,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.017956018447876,16,,,,
"group","default",4031987,2.67858006486628,0.0409030914306641,16,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0156917572021484,17,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0157289505004883,17,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0171654224395752,17,,,,
"group","default",4031987,2.67858006486628,0.0407369136810303,17,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0170435905456543,18,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0158233642578125,18,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0178902149200439,18,,,,
"group","default",4031987,2.67858006486628,0.040111780166626,18,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0164735317230225,19,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0156590938568115,19,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0165414810180664,19,,,,
"group","default",4031987,2.67858006486628,0.0403869152069092,19,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0162770748138428,20,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0166289806365967,20,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0170767307281494,20,,,,
"group","default",4031987,2.67858006486628,0.0421044826507568,20,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0208592414855957,21,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0204153060913086,21,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0166773796081543,21,,,,
"group","default",4031987,2.67858006486628,0.0440151691436768,21,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168206691741943,22,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0186026096343994,22,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0172760486602783,22,,,,
"group","default",4031987,2.67858006486628,0.0417110919952393,22,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168170928955078,23,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0155370235443115,23,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0179703235626221,23,,,,
"group","default",4031987,2.67858006486628,0.0399849414825439,23,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0151689052581787,24,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0196082592010498,24,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0230233669281006,24,,,,
"group","default",4031987,2.67858006486628,0.0416603088378906,24,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.019608736038208,25,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0176668167114258,25,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0173063278198242,25,,,,
"group","default",4031987,2.67858006486628,0.0405509471893311,25,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0177605152130127,26,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0152642726898193,26,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0180082321166992,26,,,,
"group","default",4031987,2.67858006486628,0.0415787696838379,26,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0172967910766602,27,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0163836479187012,27,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0175127983093262,27,,,,
"group","default",4031987,2.67858006486628,0.0416646003723145,27,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.015979528427124,28,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0155267715454102,28,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0184040069580078,28,,,,
"group","default",4031987,2.67858006486628,0.0410435199737549,28,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0192749500274658,29,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0201561450958252,29,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0165529251098633,29,,,,
"group","default",4031987,2.67858006486628,0.0415904521942139,29,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0155162811279297,30,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0185682773590088,30,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0201268196105957,30,,,,
"group","default",4031987,2.67858006486628,0.042560338973999,30,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0224828720092773,31,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0208718776702881,31,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0215129852294922,31,,,,
"group","default",4031987,2.67858006486628,0.0408661365509033,31,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0228731632232666,32,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0172550678253174,32,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0223286151885986,32,,,,
"group","default",4031987,2.67858006486628,0.0412590503692627,32,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0208413600921631,33,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0155351161956787,33,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0214536190032959,33,,,,
"group","default",4031987,2.67858006486628,0.0411593914031982,33,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0186505317687988,34,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0195009708404541,34,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0174288749694824,34,,,,
"group","default",4031987,2.67858006486628,0.0402331352233887,34,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0155220031738281,35,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0153093338012695,35,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0186283588409424,35,,,,
"group","default",4031987,2.67858006486628,0.0410068035125732,35,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0159642696380615,36,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0153837203979492,36,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.01877760887146,36,,,,
"group","default",4031987,2.67858006486628,0.0419230461120606,36,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168273448944092,37,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0163791179656982,37,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0197460651397705,37,,,,
"group","default",4031987,2.67858006486628,0.0410802364349365,37,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0202922821044922,38,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0157449245452881,38,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0174829959869385,38,,,,
"group","default",4031987,2.67858006486628,0.0430479049682617,38,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0165636539459229,39,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0161149501800537,39,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0168509483337402,39,,,,
"group","default",4031987,2.67858006486628,0.0411698818206787,39,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0212297439575195,40,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0159597396850586,40,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0201690196990967,40,,,,
"group","default",4031987,2.67858006486628,0.0401215553283691,40,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168805122375488,41,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.015857458114624,41,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0170252323150635,41,,,,
"group","default",4031987,2.67858006486628,0.0409610271453857,41,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0200710296630859,42,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0195205211639404,42,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0208101272583008,42,,,,
"group","default",4031987,2.67858006486628,0.0417156219482422,42,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0188155174255371,43,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0162758827209473,43,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0196588039398193,43,,,,
"group","default",4031987,2.67858006486628,0.0412580966949463,43,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0208301544189453,44,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0179414749145508,44,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0187139511108398,44,,,,
"group","default",4031987,2.67858006486628,0.040158748626709,44,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0153639316558838,45,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0219275951385498,45,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0228281021118164,45,,,,
"group","default",4031987,2.67858006486628,0.0414805412292481,45,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.016852855682373,46,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0175726413726807,46,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0168440341949463,46,,,,
"group","default",4031987,2.67858006486628,0.0431907176971436,46,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0161545276641846,47,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0154316425323486,47,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0167205333709717,47,,,,
"group","default",4031987,2.67858006486628,0.0436725616455078,47,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.015460729598999,48,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0182175636291504,48,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0173890590667725,48,,,,
"group","default",4031987,2.67858006486628,0.0418200492858887,48,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0159430503845215,49,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0159397125244141,49,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0170905590057373,49,,,,
"group","default",4031987,2.67858006486628,0.0432522296905518,49,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0206310749053955,50,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0160627365112305,50,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0167884826660156,50,,,,
"group","default",4031987,2.67858006486628,0.0413389205932617,50,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0161459445953369,51,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0158770084381104,51,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0188195705413818,51,,,,
"group","default",4031987,2.67858006486628,0.0412850379943848,51,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0183489322662354,52,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0172173976898193,52,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0182874202728271,52,,,,
"group","default",4031987,2.67858006486628,0.0415937900543213,52,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0174276828765869,53,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0156488418579102,53,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0187242031097412,53,,,,
"group","default",4031987,2.67858006486628,0.0449323654174805,53,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0167684555053711,54,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0193748474121094,54,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0182182788848877,54,,,,
"group","default",4031987,2.67858006486628,0.0417773723602295,54,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0153694152832031,55,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.021348237991333,55,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.022627592086792,55,,,,
"group","default",4031987,2.67858006486628,0.0405502319335938,55,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0168678760528564,56,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0155706405639648,56,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.016798734664917,56,,,,
"group","default",4031987,2.67858006486628,0.040034294128418,56,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0196070671081543,57,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0188801288604736,57,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0168628692626953,57,,,,
"group","default",4031987,2.67858006486628,0.0419669151306152,57,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0166535377502441,58,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0165400505065918,58,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.022789478302002,58,,,,
"group","default",4031987,2.67858006486628,0.0415389537811279,58,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0162694454193115,59,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0160641670227051,59,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0174033641815186,59,,,,
"group","default",4031987,2.67858006486628,0.0409321784973145,59,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0170867443084717,60,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0177700519561768,60,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169668197631836,60,,,,
"group","default",4031987,2.67858006486628,0.0412709712982178,60,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0158414840698242,61,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0166800022125244,61,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0173804759979248,61,,,,
"group","default",4031987,2.67858006486628,0.0418660640716553,61,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0235006809234619,62,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0188565254211426,62,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0227642059326172,62,,,,
"group","default",4031987,2.67858006486628,0.0407609939575195,62,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0163886547088623,63,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0160219669342041,63,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0168297290802002,63,,,,
"group","default",4031987,2.67858006486628,0.0412604808807373,63,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.019033670425415,64,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0178768634796143,64,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0181419849395752,64,,,,
"group","default",4031987,2.67858006486628,0.0413687229156494,64,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0155293941497803,65,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0171265602111816,65,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0174436569213867,65,,,,
"group","default",4031987,2.67858006486628,0.0422019958496094,65,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0153970718383789,66,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0163514614105225,66,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0214958190917969,66,,,,
"group","default",4031987,2.67858006486628,0.0412864685058594,66,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.016624927520752,67,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0154898166656494,67,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0168905258178711,67,,,,
"group","default",4031987,2.67858006486628,0.0422720909118652,67,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.01615309715271,68,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0163850784301758,68,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.020829439163208,68,,,,
"group","default",4031987,2.67858006486628,0.041548490524292,68,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0153658390045166,69,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0161364078521729,69,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0172920227050781,69,,,,
"group","default",4031987,2.67858006486628,0.0405657291412354,69,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0172688961029053,70,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.017087459564209,70,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0169377326965332,70,,,,
"group","default",4031987,2.67858006486628,0.0422906875610352,70,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.016085147857666,71,,,,
"group2","multiprocessing",1290613,2.78937218205612,0.0207054615020752,71,,,,
"group3","multiprocessing",1469494,2.44982286419679,0.0168836116790771,71,,,,
"group","default",4031987,2.67858006486628,0.0415110588073731,71,,,,
"group1","multiprocessing",1280183,2.81209795787009,0.0153963565826416,72,,,,
