dataset name,original size,type width,Dimension,decomposition,chunk no,standard huffman_compress compressed size (B),decomposed huffman_compress col-order (B),decomposed huffman_compress row-order (B),reordered huffman_compress col-order (B),reordered huffman_compress row-order (B),standard huffman_compress ratio,decomposed huffman_compress col-order ratio,decomposed huffman_compress row-order ratio,reordered huffman_compress col-order ratio,reordered huffman_compress row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
phone_gyro_f64,334383160,8,41797895,"( (3,5,), (7,), (2,1,0,6,), (4,), )",-1,312885790,286929169,286929169,312885790,312885790,1.0687067635765752,1.1653857332295134,1.1653857332295134,1.0687067635765752,1.0687067635765752,6.78296690752739,14.769069201684335,"(7.5695193812977575,1.0494046455668429,7.918550632028744,6.401089323941786,)","(10,6871,5,75,)","(3.062355173627763e-06,1.674725485577683e-07,1.5311775868138814e-06,6.124710347255526e-06,)"
