dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed huffman_compress compressed size (B),decomposed row-ordered huffman_compress compressed size (B),reordered huffman_compress compressed size (B),reordered row-ordered huffman_compress compressed size (B),standard huffman_compress compressed size (B),decomposed zstd compressed size (B),decomposed row-ordered zstd compressed size (B),reordered zstd compressed size (B),reordered row-ordered zstd compressed size (B),standard zstd compressed size (B),decomposed zlib compressed size (B),decomposed row-ordered zlib compressed size (B),reordered zlib compressed size (B),reordered row-ordered zlib compressed size (B),standard zlib compressed size (B),decomposed bz2 compressed size (B),decomposed row-ordered bz2 compressed size (B),reordered bz2 compressed size (B),reordered row-ordered bz2 compressed size (B),standard bz2 compressed size (B),decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-ordered snappy compressed size (B),standard snappy compressed size (B),decomposed fastlz compressed size (B),decomposed row-ordered fastlz compressed size (B),reordered fastlz compressed size (B),reordered row-ordered fastlz compressed size (B),standard fastlz compressed size (B),decomposed rle compressed size (B),decomposed row-ordered rle compressed size (B),reordered rle compressed size (B),reordered row-ordered rle compressed size (B),standard rle compressed size (B),WE,entropy word,entropy list,max rep,unique ratio
tpcds_web_f32,86354816,4,21588704,"( (1,3,), (2,0,), )",-1,69523535,69523535,73387311,73387311,73387311,68879828,59111984,68885168,59109861,69720919,69105258,59583551,69105640,59584286,66270580,60312425,58040540,60332562,58066982,54759960,85430953,74590190,85431248,74590116,81131059,86357849,74929485,86357830,74930082,83388266,165528712,149868154,165528712,149868154,161094588,6.412437222173973,17.32971012097464,"(5.9822970472052805,6.842577397142666,)","(15,15,)","(5.929026587237474e-06,5.929026587237474e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (3,0,1,2,), )",-1,73387311,73387311,73387311,73387311,73387311,69469042,59111905,69469042,59111905,69720919,64776851,59582252,64776851,59582252,66270580,54288070,58071193,54288070,58071193,54759960,81689208,74588958,81689208,74588958,81131059,83337438,74927581,83337438,74927581,83388266,161346580,149868154,161346580,149868154,161094588,6.762170619300412,17.32971012097464,"(6.762170619300412,)","(29,)","(2.964513293618737e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (1,2,), (3,0,), )",-1,66707194,66707194,73387311,73387311,73387311,65302944,59105116,65312738,59108829,69720919,65277691,59582314,65278379,59582465,66270580,61285190,58041077,61299709,58044324,54759960,81628123,74588958,81630738,74592269,81131059,84121805,74927557,84121879,74928413,83388266,165768866,149868154,165768866,149868154,161094588,6.1479703477500625,17.32971012097464,"(7.6267573324378235,4.669183363062301,)","(15,15,)","(5.929026587237474e-06,2.617109392022791e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (0,), (1,), (2,), (3,), )",-1,61363077,61363077,73387311,73387311,73387311,59101783,59101783,59111759,59111759,69720919,59580780,59580780,59582686,59582686,66270580,58037916,58037916,58045417,58045417,54759960,74588210,74588210,74588403,74588403,81131059,74928511,74928511,74928691,74928691,83388266,149868154,149868154,149868154,149868154,161094588,5.652044010773581,17.32971012097464,"(4.539479244946322,7.281448534546757,7.768454312348222,3.018793951253024,)","(20,15,11,12,)","(4.493090460640898e-06,1.1858053174474947e-05,1.1858053174474947e-05,1.1580130053198191e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (0,), (3,), (2,1,), )",-1,61918456,61918456,73387311,73387311,73387311,59681510,59102612,59682496,59103308,69720919,60024682,59580595,60025864,59581947,66270580,57730748,58038576,57736071,58048901,54759960,74596238,74588249,74596235,74588542,81131059,74928488,74928488,74928431,74928433,83388266,149355608,149868154,149355608,149868154,161094588,5.702946965268748,17.32971012097464,"(4.539479244946322,3.018793951253024,7.6267573324378235,)","(20,12,15,)","(4.493090460640898e-06,1.1580130053198191e-06,5.929026587237474e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (1,), (3,0,2,), )",-1,71289827,71289827,73387311,73387311,73387311,70376861,59113068,70384162,59109178,69720919,69032012,59582296,69032425,59584924,66270580,61864142,58061112,61866958,58061493,54759960,84401570,74588943,84401640,74590612,81131059,85742431,74927604,85742856,74930569,83388266,164641106,149868154,164641106,149868154,161094588,6.569284839713936,17.32971012097464,"(7.281448534546757,6.331896941436329,)","(15,22,)","(1.1858053174474947e-05,3.952684391491649e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (0,2,1,), (3,), )",-1,66210985,66210985,73387311,73387311,73387311,63158297,59112309,63158564,59113367,69720919,60427120,59581713,60428725,59582799,66270580,57835473,58040239,57842778,58043617,54759960,74164976,74588178,74164710,74588355,81131059,74902314,74928619,74902998,74928695,83388266,149493626,149868154,149493626,149868154,161094588,6.1006240033543895,17.32971012097464,"(7.127900687388178,3.018793951253024,)","(23,12,)","(3.952684391491649e-06,1.1580130053198191e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (2,1,0,3,), )",-1,73387311,73387311,73387311,73387311,73387311,69381055,59112047,69381055,59112047,69720919,64506254,59581700,64506254,59581700,66270580,55074314,58045230,55074314,58045230,54759960,80698948,74589537,80698948,74589537,81131059,83225665,74928726,83225665,74928726,83388266,161342326,149868154,161342326,149868154,161094588,6.762170619300412,17.32971012097464,"(6.762170619300412,)","(28,)","(2.964513293618737e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (0,2,3,1,), )",-1,73387311,73387311,73387311,73387311,73387311,71429933,59115657,71429933,59115657,69720919,68640256,59583968,68640256,59583968,66270580,59919737,58046258,59919737,58046258,54759960,82879280,74591429,82879280,74591429,81131059,84440360,74928316,84440360,74928316,83388266,162592030,149868154,162592030,149868154,161094588,6.762170619300412,17.32971012097464,"(6.762170619300412,)","(30,)","(2.964513293618737e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (1,2,0,3,), )",-1,73387311,73387311,73387311,73387311,73387311,69831895,59114883,69831895,59114883,69720919,67921148,59582013,67921148,59582013,66270580,58730672,58045046,58730672,58045046,54759960,81232201,74589483,81232201,74589483,81131059,83474828,74929226,83474828,74929226,83388266,163268302,149868154,163268302,149868154,161094588,6.762170619300412,17.32971012097464,"(6.762170619300412,)","(29,)","(2.964513293618737e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (0,1,2,3,), )",-1,73387311,73387311,73387311,73387311,73387311,69720919,59111759,69720919,59111759,69720919,66270580,59582686,66270580,59582686,66270580,54759960,58045417,54759960,58045417,54759960,81131059,74588403,81131059,74588403,81131059,83388266,74928691,83388266,74928691,83388266,161094588,149868154,161094588,149868154,161094588,6.762170619300412,17.32971012097464,"(6.762170619300412,)","(30,)","(2.964513293618737e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (1,0,), (2,3,), )",-1,68878785,68878785,73387311,73387311,73387311,66878477,59111804,66883449,59119735,69720919,65073587,59583441,65073927,59584681,66270580,54777205,58041748,54797867,58047441,54759960,83821113,74590204,83822828,74589296,81131059,86028874,74927334,86028892,74927093,83388266,163256040,149868154,163256040,149868154,161094588,6.347622439153165,17.32971012097464,"(6.4808099200075375,6.214434958298792,)","(30,14,)","(5.929026587237474e-06,5.929026587237474e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (3,1,0,), (2,), )",-1,70668869,70668869,73387311,73387311,73387311,64919827,59111429,64921319,59115817,69720919,62122585,59582884,62123068,59584073,66270580,53809759,58065573,53840004,58087019,54759960,79739448,74589733,79739446,74589731,81131059,83029532,74928826,83029701,74928949,83388266,162873322,149868154,162873322,149868154,161094588,6.517033059474591,17.32971012097464,"(6.099892641850047,7.768454312348222,)","(23,11,)","(3.952684391491649e-06,1.1858053174474947e-05,)"
tpcds_web_f32,86354816,4,21588704,"( (2,3,1,), (0,), )",-1,67895269,67895269,73387311,73387311,73387311,67174817,59104460,67181407,59109881,69720919,66420072,59584044,66421345,59584842,66270580,61440196,58044978,61457698,58069364,54759960,85252764,74589240,85253540,74590129,81131059,86036864,74928868,86036912,74927959,83388266,162454012,149868154,162454012,149868154,161094588,6.260040323433065,17.32971012097464,"(6.833560682928647,4.539479244946322,)","(22,20,)","(3.952684391491649e-06,4.493090460640898e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (1,), (0,2,), (3,), )",-1,65043748,65043748,73387311,73387311,73387311,62690144,59111436,62691529,59119735,69720919,62528859,59581667,62530448,59584681,66270580,58649277,58039609,58654258,58047441,54759960,75072001,74588199,75072153,74589296,81131059,75096522,74928638,75095869,74927093,83388266,151172168,149868154,151172168,149868154,161094588,5.996349320021277,17.32971012097464,"(7.281448534546757,6.842577397142665,3.018793951253024,)","(15,15,12,)","(1.1858053174474947e-05,5.929026587237474e-06,1.1580130053198191e-06,)"
tpcds_web_f32,86354816,4,21588704,"( (1,3,0,), (2,), )",-1,70668869,70668869,73387311,73387311,73387311,66166447,59104790,66168114,59109178,69720919,63800799,59583660,63801466,59584924,66270580,52991942,58041032,53022926,58061493,54759960,82624774,74590614,82624773,74590612,81131059,84369040,74930445,84369209,74930569,83388266,164503726,149868154,164503726,149868154,161094588,6.517033059474592,17.32971012097464,"(6.099892641850048,7.768454312348222,)","(22,11,)","(3.952684391491649e-06,1.1858053174474947e-05,)"
tpcds_web_f32,86354816,4,21588704,"( (1,0,), (2,), (3,), )",-1,64453513,64453513,73387311,73387311,73387311,60555046,59109160,60558853,59119735,69720919,58151398,59581926,58153351,59584681,66270580,51906564,58039728,51940267,58047441,54759960,72867056,74589149,72867201,74589296,81131059,74765270,74926994,74765370,74927093,83388266,149311410,149868154,149311410,149868154,161094588,5.93721702590408,17.32971012097464,"(6.4808099200075375,7.768454312348222,3.018793951253024,)","(30,11,12,)","(5.929026587237474e-06,1.1858053174474947e-05,1.1580130053198191e-06,)"
