dataset name,original size,type width,Dimension,decomposition,chunk no,standard zstd compressed size (B),decomposed zstd col-order (B),decomposed zstd row-order (B),reordered zstd col-order (B),reordered zstd row-order (B),standard zstd ratio,decomposed zstd col-order ratio,decomposed zstd row-order ratio,reordered zstd col-order ratio,reordered zstd row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
tpcds_store_f32,65540,4,16385,"( (0,1,2,), (3,), )",-1,42604,40071,45011,40402,43567,1.5383532062717116,1.6355968156522174,1.4560885116971407,1.6221969209445077,1.5043496224206394,5.742850002652281,12.099965913486585,"(6.560389684955728,3.2902309557419387,)","(12,8,)","(0.005208015461295901,0.0013426914861153494,)"
