dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed zlib compressed size (B),decomposed row-ordered zlib compressed size (B),reordered zlib compressed size (B),reordered row-based zlib compressed size (B),standard zlib compressed size (B),standard zlib compression ratio,decomposed zlib compression ratio,decomposed row-ordered zlib compression ratio,reordered zlib compression ratio,reordered row-based zlib compression ratio,WE,entropy word,entropy list,max rep
acs_wht_f32,224999996,4,56249999,"( (0,), (3,), (2,1,), )",-1,145077000,141328168,145077916,141328527,165173718,1.36220216342167,1.55090052868477,1.5920392883038,1.5508907365336,1.59203524423629,5.75477707492077,20.1330116816552,"(7.412603678883616,1.2209671386643668,7.192768741067551,)","(412752,412752,825504,)"
acs_wht_f32,224999996,4,56249999,"( (1,), (3,0,2,), )",-1,161311667,141328080,161311673,141328540,165173718,1.36220216342167,1.39481539174721,1.59204027961039,1.39481533986694,1.59203509779412,6.31432908472876,20.1330116816552,"(7.412636992582531,5.9482264487775005,)","(412752,1238256,)"
acs_wht_f32,224999996,4,56249999,"( (0,2,1,), (3,), )",-1,146318720,141327840,146318920,141329066,165173718,1.36220216342167,1.5377389578039,1.5920429831801,1.53773685590353,1.5920291725412,5.78782335247649,20.1330116816552,"(7.310108757080525,1.2209671386643668,)","(1238256,412752,)"
acs_wht_f32,224999996,4,56249999,"( (2,1,0,3,), )",-1,165243151,141329247,165243151,141329247,165173718,1.36220216342167,1.36162978397816,1.59202713363356,1.36162978397816,1.59202713363356,6.44260136953034,20.1330116816552,"(6.442601369530339,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (0,2,3,1,), )",-1,165178777,141329269,165178777,141329269,165173718,1.36220216342167,1.36216044268205,1.59202688581089,1.36216044268205,1.59202688581089,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (1,2,0,3,), )",-1,165218978,141328996,165218978,141328996,165173718,1.36220216342167,1.36182900247694,1.59202996107041,1.36182900247694,1.59202996107041,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (0,1,2,3,), )",-1,165173718,141328321,165173718,141328321,165173718,1.36220216342167,1.36220216342167,1.59203756478505,1.36220216342167,1.59203756478505,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (1,0,), (2,3,), )",-1,149521902,141329145,149522309,141328184,165173718,1.36220216342167,1.50479624048656,1.59202828263059,1.50479214442843,1.59203910806637,6.05632765229652,20.1330116816552,"(7.4126226209859425,4.7000326836071045,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (3,1,0,), (2,), )",-1,158605293,141329083,158605323,141328646,165173718,1.36220216342167,1.41861593484147,1.59202898104136,1.41861566651202,1.59203390372819,6.20732932291605,20.1330116816552,"(6.095384371282217,6.543164177817545,)","(1238256,412752,)"
acs_wht_f32,224999996,4,56249999,"( (2,3,1,), (0,), )",-1,161351011,141329187,161351513,141329197,165173718,1.36220216342167,1.39447527849702,1.59202780951397,1.39447093997811,1.59202769686719,6.31422855038797,20.1330116816552,"(5.948103507556083,7.412603678883616,)","(1238256,412752,)"
acs_wht_f32,224999996,4,56249999,"( (1,), (0,2,), (3,), )",-1,145079652,141327822,145079798,141328184,165173718,1.36220216342167,1.55087217882215,1.5920431859482,1.55087061811321,1.59203910806637,5.75490405378114,20.1330116816552,"(7.412636992582531,7.193006041938833,1.2209671386643668,)","(412752,825504,412752,)"
acs_wht_f32,224999996,4,56249999,"( (1,3,0,), (2,), )",-1,158605608,141328977,158604594,141328540,165173718,1.36220216342167,1.41861311738738,1.5920301750999,1.41862218694624,1.59203509779412,6.20732932291605,20.1330116816552,"(6.095384371282217,6.543164177817545,)","(1238256,412752,)"
acs_wht_f32,224999996,4,56249999,"( (1,0,), (2,), (3,), )",-1,141310103,141327962,141309945,141328184,165173718,1.36220216342167,1.59224281366492,1.59204160886435,1.59224459396683,1.59203910806637,5.64734413961345,20.1330116816552,"(7.4126226209859425,6.543164177817545,1.2209671386643668,)","(825504,412752,412752,)"
acs_wht_f32,224999996,4,56249999,"( (2,0,1,3,), )",-1,165243265,141329310,165243265,141329310,165173718,1.36220216342167,1.36162884460072,1.59202642395976,1.36162884460072,1.59202642395976,6.44260136953034,20.1330116816552,"(6.4426013695303395,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (3,1,), (2,), (0,), )",-1,155877181,141329442,155877166,141328579,165173718,1.36220216342167,1.44344409205091,1.59202493702621,1.44344423095298,1.59203465846777,6.05723204176302,20.1330116816552,"(5.136580155175457,6.543164177817545,7.412603678883616,)","(825504,412752,412752,)"
acs_wht_f32,224999996,4,56249999,"( (3,2,0,1,), )",-1,165178440,141328949,165178440,141328949,165173718,1.36220216342167,1.36216322178609,1.59203049051189,1.36216322178609,1.59203049051189,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (1,), (3,), (2,0,), )",-1,145079624,141328069,145080568,141328466,165173718,1.36220216342167,1.55087247813656,1.5920404035238,1.55086238702898,1.59203593138837,5.75490405378114,20.1330116816552,"(7.412636992582531,1.2209671386643668,7.193006041938832,)","(412752,412752,825504,)"
acs_wht_f32,224999996,4,56249999,"( (1,3,0,2,), )",-1,165224164,141328540,165224164,141328540,165173718,1.36220216342167,1.36178625785027,1.59203509779412,1.36178625785027,1.59203509779412,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (0,), (1,), (3,2,), )",-1,149677703,141328902,149677367,141328577,165173718,1.36220216342167,1.50322988321113,1.59203101995372,1.50323325770422,1.59203468099732,6.05632650967009,20.1330116816552,"(7.412603678883616,7.412636992582531,4.7000326836071045,)","(412752,412752,825504,)"
acs_wht_f32,224999996,4,56249999,"( (1,3,2,0,), )",-1,165174479,141328466,165174479,141328466,165173718,1.36220216342167,1.36219588741672,1.59203593138837,1.36219588741672,1.59203593138837,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (2,), (0,3,1,), )",-1,158605933,141329068,158604661,141329513,165173718,1.36220216342167,1.41861021050202,1.5920291500118,1.418621587672,1.59202413723735,6.20732932291605,20.1330116816552,"(6.543164177817545,6.095384371282217,)","(412752,1238256,)"
acs_wht_f32,224999996,4,56249999,"( (0,), (3,1,2,), )",-1,161309556,141328470,161309856,141328634,165173718,1.36220216342167,1.39483364519335,1.5920358863292,1.39483105111693,1.59203403890538,6.31422855038797,20.1330116816552,"(7.412603678883616,5.948103507556084,)","(412752,1238256,)"
acs_wht_f32,224999996,4,56249999,"( (1,), (2,), (0,3,), )",-1,155872477,141329258,155872220,141328996,165173718,1.36220216342167,1.44348765305115,1.59202700972222,1.443490033054,1.59202996107041,6.05719981653611,20.1330116816552,"(7.412636992582531,6.543164177817545,5.136499047872188,)","(412752,412752,825504,)"
acs_wht_f32,224999996,4,56249999,"( (3,1,), (2,0,), )",-1,159628800,141329506,159628379,141328579,165173718,1.36220216342167,1.40952006154278,1.59202421608974,1.40952377897667,1.59203465846777,6.16479309855714,20.1330116816552,"(5.136580155175457,7.193006041938832,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (0,), (1,3,2,), )",-1,161253689,141328357,161253432,141328577,165173718,1.36220216342167,1.39531689101389,1.59203715925177,1.39531911482045,1.59203468099732,6.31422855038797,20.1330116816552,"(7.412603678883616,5.948103507556084,)","(412752,1238256,)"
acs_wht_f32,224999996,4,56249999,"( (0,1,), (2,), (3,), )",-1,141310096,141328094,141310089,141328321,165173718,1.36220216342167,1.59224289253897,1.59204012190244,1.59224297141303,1.59203756478505,5.64734413961345,20.1330116816552,"(7.412622620985942,6.543164177817545,1.2209671386643668,)","(825504,412752,412752,)"
acs_wht_f32,224999996,4,56249999,"( (3,1,), (0,2,), )",-1,159628828,141329259,159628754,141328646,165173718,1.36220216342167,1.40951981430322,1.59202699845755,1.40952046772225,1.59203390372819,6.16479309855715,20.1330116816552,"(5.136580155175457,7.193006041938833,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (2,0,), (1,), (3,), )",-1,145079624,141328069,145079679,141329310,165173718,1.36220216342167,1.55087247813656,1.5920404035238,1.55087189019766,1.59202642395976,5.75490405378114,20.1330116816552,"(7.193006041938832,7.412636992582531,1.2209671386643668,)","(825504,412752,412752,)"
acs_wht_f32,224999996,4,56249999,"( (0,), (2,), (3,1,), )",-1,155877181,141329442,155876841,141329269,165173718,1.36220216342167,1.44344409205091,1.59202493702621,1.44344724050444,1.59202688581089,6.05723204176302,20.1330116816552,"(7.412603678883616,6.543164177817545,5.136580155175457,)","(412752,412752,825504,)"
acs_wht_f32,224999996,4,56249999,"( (0,1,), (3,2,), )",-1,149659794,141328991,149658943,141328577,165173718,1.36220216342167,1.50340976682087,1.59203001739395,1.5034183156031,1.59203468099732,6.05632765229652,20.1330116816552,"(7.412622620985942,4.7000326836071045,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (2,1,3,0,), )",-1,165224517,141329419,165224517,141329419,165173718,1.36220216342167,1.36178334841191,1.59202519611292,1.36178334841191,1.59202519611292,6.44260136953034,20.1330116816552,"(6.442601369530339,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (1,2,3,0,), )",-1,165178338,141329168,165178338,141329168,165173718,1.36220216342167,1.36216406294147,1.59202802354288,1.36216406294147,1.59202802354288,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (2,0,), (1,3,), )",-1,159621693,141329344,159622320,141329310,165173718,1.36220216342167,1.40958281904703,1.59202604096146,1.40957728217457,1.59202642395976,6.16479309855714,20.1330116816552,"(7.193006041938832,5.136580155175457,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (3,2,1,0,), )",-1,165177658,141328944,165177658,141328944,165173718,1.36220216342167,1.36216967067059,1.59203054683547,1.36216967067059,1.59203054683547,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (3,1,0,2,), )",-1,165256391,141328646,165256391,141328646,165173718,1.36220216342167,1.36152069301816,1.59203390372819,1.36152069301816,1.59203390372819,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (2,3,), (1,), (0,), )",-1,149539804,141329188,149539803,141329197,165173718,1.36220216342167,1.5046160953909,1.59202779824929,1.50461610545254,1.59202769686719,6.05632650967009,20.1330116816552,"(4.7000326836071045,7.412636992582531,7.412603678883616,)","(825504,412752,412752,)"
acs_wht_f32,224999996,4,56249999,"( (1,0,3,2,), )",-1,165175357,141328442,165175357,141328442,165173718,1.36220216342167,1.3621886465788,1.59203620174345,1.3621886465788,1.59203620174345,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (1,), (3,2,0,), )",-1,161250429,141328738,161250144,141328466,165173718,1.36220216342167,1.39534510013614,1.59203286737054,1.39534756632527,1.59203593138837,6.31432908472876,20.1330116816552,"(7.412636992582531,5.9482264487775005,)","(412752,1238256,)"
acs_wht_f32,224999996,4,56249999,"( (2,0,1,), (3,), )",-1,146318323,141328084,146318449,141329310,165173718,1.36220216342167,1.53774313009315,1.59204023455098,1.53774180588806,1.59202642395976,5.78782335247649,20.1330116816552,"(7.310108757080525,1.2209671386643668,)","(1238256,412752,)"
acs_wht_f32,224999996,4,56249999,"( (0,3,1,2,), )",-1,165223790,141328634,165223790,141328634,165173718,1.36220216342167,1.36178934038494,1.59203403890538,1.36178934038494,1.59203403890538,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (2,3,), (1,0,), )",-1,149521902,141329145,149521965,141329197,165173718,1.36220216342167,1.50479624048656,1.59202828263059,1.50479560645153,1.59202769686719,6.05632765229652,20.1330116816552,"(4.7000326836071045,7.4126226209859425,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (0,1,), (2,3,), )",-1,149521895,141329277,149522130,141328321,165173718,1.36220216342167,1.50479631093493,1.59202679569358,1.50479394588614,1.59203756478505,6.05632765229652,20.1330116816552,"(7.412622620985942,4.7000326836071045,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (3,1,), (0,), (2,), )",-1,155877181,141329442,155877262,141328646,165173718,1.36220216342167,1.44344409205091,1.59202493702621,1.44344334198018,1.59203390372819,6.05723204176302,20.1330116816552,"(5.136580155175457,7.412603678883616,6.543164177817545,)","(825504,412752,412752,)"
acs_wht_f32,224999996,4,56249999,"( (0,3,), (2,1,), )",-1,159621472,141329421,159620876,141328527,165173718,1.36220216342167,1.4095847706504,1.59202517358364,1.4095900338249,1.59203524423629,6.16463389446987,20.1330116816552,"(5.136499047872188,7.192768741067551,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (3,0,2,1,), )",-1,165227798,141328382,165227798,141328382,165173718,1.36220216342167,1.36175630688972,1.59203687763156,1.36175630688972,1.59203687763156,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (1,0,2,3,), )",-1,165174058,141328184,165174058,141328184,165173718,1.36220216342167,1.36219935941757,1.59203910806637,1.36219935941757,1.59203910806637,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (0,1,2,), (3,), )",-1,146318594,141327163,146318806,141328321,165173718,1.36220216342167,1.53774028200408,1.59205060954914,1.53773805398603,1.59203756478505,5.78782335247649,20.1330116816552,"(7.310108757080525,1.2209671386643668,)","(1238256,412752,)"
acs_wht_f32,224999996,4,56249999,"( (0,3,2,1,), )",-1,165175267,141328527,165175267,141328527,165173718,1.36220216342167,1.36218938880238,1.59203524423629,1.36218938880238,1.59203524423629,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (0,2,1,3,), )",-1,165219469,141329066,165219469,141329066,165173718,1.36220216342167,1.36182495538707,1.5920291725412,1.36182495538707,1.5920291725412,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (1,), (2,0,3,), )",-1,161274359,141328053,161273213,141328996,165173718,1.36220216342167,1.39513805787317,1.59204058376153,1.39514797165974,1.59202996107041,6.31432908472876,20.1330116816552,"(7.412636992582531,5.9482264487775005,)","(412752,1238256,)"
acs_wht_f32,224999996,4,56249999,"( (0,), (2,1,3,), )",-1,161271627,141328164,161272092,141329066,165173718,1.36220216342167,1.39516169201914,1.59203933336316,1.3951576693133,1.5920291725412,6.31422855038797,20.1330116816552,"(7.412603678883616,5.948103507556082,)","(412752,1238256,)"
acs_wht_f32,224999996,4,56249999,"( (2,3,), (0,1,), )",-1,149521895,141329277,149521931,141329202,165173718,1.36220216342167,1.50479631093493,1.59202679569358,1.5047959486291,1.59202764054381,6.05632765229652,20.1330116816552,"(4.7000326836071045,7.412622620985942,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (2,0,3,1,), )",-1,165224302,141329513,165224302,141329513,165173718,1.36220216342167,1.36178512044796,1.59202413723735,1.36178512044796,1.59202413723735,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (1,2,), (0,3,), )",-1,159621113,141329170,159620751,141328996,165173718,1.36220216342167,1.40958794091356,1.59202800101352,1.4095911376836,1.59202996107041,6.16463389446987,20.1330116816552,"(7.1927687410675505,5.136499047872188,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (1,), (2,), (3,0,), )",-1,155877032,141329176,155877061,141329168,165173718,1.36220216342167,1.44344547181268,1.59202793342544,1.44344520326823,1.59202802354288,6.05719981653611,20.1330116816552,"(7.412636992582531,6.543164177817545,5.136499047872188,)","(412752,412752,825504,)"
acs_wht_f32,224999996,4,56249999,"( (0,), (3,2,1,), )",-1,161249664,141328934,161249039,141328527,165173718,1.36220216342167,1.39535171992668,1.59203065948265,1.39535712829892,1.59203524423629,6.31422855038797,20.1330116816552,"(7.412603678883616,5.948103507556082,)","(412752,1238256,)"
acs_wht_f32,224999996,4,56249999,"( (0,2,), (1,3,), )",-1,159621721,141329097,159622245,141329066,165173718,1.36220216342167,1.40958257178545,1.59202882333565,1.4095779444776,1.5920291725412,6.16479309855715,20.1330116816552,"(7.193006041938833,5.136580155175457,)","(825504,825504,)"
acs_wht_f32,224999996,4,56249999,"( (0,1,3,2,), )",-1,165174029,141328577,165174029,141328577,165173718,1.36220216342167,1.36219959858217,1.59203468099732,1.36219959858217,1.59203468099732,6.44260136953034,20.1330116816552,"(6.44260136953034,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (0,), (1,), (2,3,), )",-1,149539804,141329188,149540331,141328321,165173718,1.36220216342167,1.5046160953909,1.59202779824929,1.50461079292382,1.59203756478505,6.05632650967009,20.1330116816552,"(7.412603678883616,7.412636992582531,4.7000326836071045,)","(412752,412752,825504,)"
acs_wht_f32,224999996,4,56249999,"( (2,3,1,0,), )",-1,165179046,141329197,165179046,141329197,165173718,1.36220216342167,1.36215822435492,1.59202769686719,1.36215822435492,1.59202769686719,6.44260136953034,20.1330116816552,"(6.4426013695303395,)","(1651008,)"
acs_wht_f32,224999996,4,56249999,"( (0,), (2,3,1,), )",-1,161351011,141329187,161350670,141329269,165173718,1.36220216342167,1.39447527849702,1.59202780951397,1.39447822559398,1.59202688581089,6.31422855038797,20.1330116816552,"(7.412603678883616,5.948103507556083,)","(412752,1238256,)"
