Dataset,FeatureScenario,k,Silhouette,DaviesBouldin,CalinskiHarabasz,GapStatistic,ClusterConfig,CompressionTool,StandardSize(B),StandardRatio,DecomposedSize(B)_ColOrder,DecomposedRatio_ColOrder,DecomposedSize(B)_RowOrder,DecomposedRatio_RowOrder
hdr_night_f32,Entropy_Std,3,0.5,0.0,1.0,inf,"(1,2)|(3)|(4)",bz2,121884051,4.0774745171540125,129177899,3.8472456654524163,129177905,3.8472454867571972
hdr_night_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,121884051,4.0774745171540125,129177919,3.8472450698017515,129177919,3.8472450698017515
hdr_night_f32,Entropy_Max,2,0.5341392480824999,0.1718459095425222,15.050089540285798,-0.4642660978339874,"(1,2,4)|(3)",bz2,121884051,4.0774745171540125,130380567,3.81175756046528,129176931,3.847274495165085
hdr_night_f32,Entropy_Max,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",bz2,121884051,4.0774745171540125,129177899,3.8472456654524163,129177905,3.8472454867571972
hdr_night_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,121884051,4.0774745171540125,129177919,3.8472450698017515,129177919,3.8472450698017515
hdr_night_f32,Entropy_Min,2,0.5804788129285618,0.13894941992572366,23.0199303758956,-0.47110834451691186,"(1,2,4)|(3)",bz2,121884051,4.0774745171540125,130380567,3.81175756046528,129176931,3.847274495165085
hdr_night_f32,Entropy_Min,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",bz2,121884051,4.0774745171540125,129177899,3.8472456654524163,129177905,3.8472454867571972
hdr_night_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,121884051,4.0774745171540125,129177919,3.8472450698017515,129177919,3.8472450698017515
hdr_night_f32,Frequency,2,0.6796382344232144,0.2928813064309438,11.657802508924233,-0.6715069662688897,"(1,2)|(3,4)",bz2,121884051,4.0774745171540125,120124625,4.137195949623152,129184022,3.8470633156165395
hdr_night_f32,Frequency,3,0.5,0.0,1.0,inf,"(1,2)|(3)|(4)",bz2,121884051,4.0774745171540125,129177899,3.8472456654524163,129177905,3.8472454867571972
hdr_night_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,121884051,4.0774745171540125,129177919,3.8472450698017515,129177919,3.8472450698017515
hdr_night_f32,All_Features,2,0.5585306221359434,0.15493960689385708,18.513677749716823,0.39898500482665267,"(1,2,4)|(3)",bz2,121884051,4.0774745171540125,130380567,3.81175756046528,129176931,3.847274495165085
hdr_night_f32,All_Features,3,0.5,2.4484104051439586e-08,1.0,inf,"(1,2)|(4)|(3)",bz2,121884051,4.0774745171540125,129177899,3.8472456654524163,129177905,3.8472454867571972
hdr_night_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),bz2,121884051,4.0774745171540125,129177919,3.8472450698017515,129177919,3.8472450698017515
tpcds_catalog_f32,Entropy,2,0.7244459208997693,0.2669308209072623,22.49533152219773,-0.5068333860920989,"(2,3)|(1,4)",bz2,109373017,1.5799461763041611,122095071,1.415319050840308,116190958,1.4872368984168287
