dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed bz2 compressed size (B),decomposed row-ordered bz2 compressed size (B),reordered bz2 compressed size (B),reordered row-based bz2 compressed size (B),standard bz2 compressed size (B),standard bz2 compression ratio,decomposed bz2 compression ratio,decomposed row-ordered bz2 compression ratio,reordered bz2 compression ratio,reordered row-based bz2 compression ratio,WE,entropy word,entropy list,max rep,unique ratio
hdr_palermo_f32,843454588,4,210863647,"( (2,3,0,1,), )",-1,144531667,146889793,144531667,146889793,144531710,5.835775332624238,5.835777068841253,5.7420912016670895,5.835777068841253,5.7420912016670895,3.882997527622188,9.339189132243394,"(3.882997527622188,)","(78,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,), (1,2,3,), )",-1,143344058,146894574,143348813,146893037,144531710,5.835775332624238,5.884126623511663,5.741904312953044,5.883931442111069,5.741964392771047,3.5739952737754646,9.339189132243394,"(-0.0,4.765327031700619,)","(210863647,58,)","(4.742401140391923e-09,3.8571529275187643e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (3,1,2,0,), )",-1,141492759,146891800,141492759,146891800,144531710,5.835775332624238,5.961114858181541,5.742012746797302,5.961114858181541,5.742012746797302,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(79,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,3,), (2,0,), )",-1,148855020,146884104,148854025,146897381,144531710,5.835775332624238,5.666282453893729,5.742313599843316,5.666320329598074,5.741794593329067,3.4171299413696,9.339189132243394,"(1.9946190171562126,4.839640865582988,)","(39,41,)","(2.1340805131763654e-08,5.785729391278147e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (3,0,1,2,), )",-1,141384926,146887725,141384926,146887725,144531710,5.835775332624238,5.965661346387097,5.742172043307226,5.965661346387097,5.742172043307226,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(79,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,2,), (3,0,), )",-1,148855448,146889108,148855051,146894534,144531710,5.835775332624238,5.666266161786702,5.742117979230972,5.666281273854792,5.74190587649776,3.4171299413695997,9.339189132243394,"(4.839640865582987,1.9946190171562126,)","(41,39,)","(5.785729391278147e-07,2.1340805131763654e-08,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,), (1,), (2,), (3,), )",-1,146885133,146885133,146893037,146893037,144531710,5.835775332624238,5.742273372213919,5.742273372213919,5.741964392771047,5.741964392771047,2.435919559559782,9.339189132243394,"(-0.0,-0.0,7.754369490025784,1.9893087482133431,)","(210863647,210863647,31,4367,)","(4.742401140391923e-09,4.742401140391923e-09,1.1571458782556293e-06,4.268161026352731e-08,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,), (3,), (2,1,), )",-1,147730723,146885014,147737397,146897381,144531710,5.835775332624238,5.709405402422623,5.742278024359925,5.709147481459958,5.741794593329067,2.9171476198448296,9.339189132243394,"(-0.0,1.9893087482133431,4.839640865582988,)","(210863647,4367,41,)","(4.742401140391923e-09,4.268161026352731e-08,5.785729391278147e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,), (3,0,2,), )",-1,140341375,146891768,140344754,146886112,144531710,5.835775332624238,6.010020836691959,5.742013997680251,6.009876136873631,5.742235099803037,3.573995273775465,9.339189132243394,"(-0.0,4.76532703170062,)","(210863647,59,)","(4.742401140391923e-09,3.8571529275187643e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,2,1,), (3,), )",-1,149352422,146889106,149355388,146888809,144531710,5.835775332624238,5.6474115163663035,5.742118057414006,5.64729936626056,5.742129667618178,3.1035945246459185,9.339189132243394,"(3.4750231167901102,1.9893087482133431,)","(62,4367,)","(3.8571529275187643e-07,4.268161026352731e-08,)"
