dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed bz2 compressed size (B),decomposed row-ordered bz2 compressed size (B),reordered bz2 compressed size (B),reordered row-based bz2 compressed size (B),standard bz2 compressed size (B),standard bz2 compression ratio,decomposed bz2 compression ratio,decomposed row-ordered bz2 compression ratio,reordered bz2 compression ratio,reordered row-based bz2 compression ratio,WE,entropy word,entropy list,max rep,unique ratio
jw_mirimage_f32,169082876,4,42270719,"( (1,), (0,3,), (2,), )",-1,114830819,113920368,114832993,113918959,145866027,1.1591655677301747,1.4724520601041782,1.4842198894582224,1.4724241838754477,1.484238246945357,7.09301760201704,23.163615334796823,"(7.999743328601387,6.231545359524313,7.909236360418149,)","(23,46,23,)","(6.056201693659386e-06,3.028100846829693e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (0,2,3,), )",-1,122559281,113923485,122555093,113930873,145866027,1.1591655677301747,1.3796007501055754,1.4841792805056833,1.3796478943555615,1.4840830369130937,7.2714489396803295,23.163615334796823,"(7.999743328601387,7.028684143373311,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,), (1,2,0,), )",-1,128122490,113921380,128124392,113931316,145866027,1.1591655677301747,1.3196970805047576,1.48420670465895,1.3196774896695704,1.4840772663417667,6.659449871285274,23.163615334796823,"(2.6690830286054634,7.989572152178543,)","(1023,69,)","(7.333681738415663e-07,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,0,2,), (3,), )",-1,128074356,113926947,128087513,113930873,145866027,1.1591655677301747,1.320193060350036,1.4841341794228893,1.3200574516580708,1.4840830369130937,6.659449871285273,23.163615334796823,"(7.9895721521785426,2.6690830286054634,)","(69,1023,)","(2.018733897886462e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,0,), (3,2,), )",-1,113217831,113906799,113226552,113918959,145866027,1.1591655677301747,1.493429740762301,1.484396695231511,1.4933147129659128,1.484238246945357,7.107044171780844,23.163615334796823,"(7.999267517964335,6.214820825597354,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,1,3,), (2,), )",-1,121069944,113924277,121079007,113920446,145866027,1.1591655677301747,1.3965718527135025,1.484168962511827,1.3964673165844514,1.4842188732301838,7.248782854914902,23.163615334796823,"(7.02863168641382,7.909236360418149,)","(69,23,)","(2.018733897886462e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,1,0,), (3,), )",-1,128087084,113915877,128099996,113921574,145866027,1.1591655677301747,1.3200618729051556,1.484278403088623,1.3199288156105797,1.4842041771648977,6.659449871285273,23.163615334796823,"(7.9895721521785426,2.6690830286054634,)","(69,1023,)","(2.018733897886462e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (2,), (1,3,), )",-1,114851213,113920125,114860809,113930853,145866027,1.1591655677301747,1.4721905984571535,1.4842230554083398,1.4720676048868853,1.48408329743656,7.09219428269347,23.163615334796823,"(7.997680019901864,7.909236360418149,6.230930375226934,)","(23,23,46,)","(6.056201693659386e-06,6.056201693659386e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (0,3,2,), )",-1,122630271,113914850,122628161,113918959,145866027,1.1591655677301747,1.378802106700066,1.4842917846092938,1.3788258310421861,1.484238246945357,7.2714489396803295,23.163615334796823,"(7.999743328601387,7.028684143373311,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,0,1,), (2,), )",-1,121032568,113918148,121043062,113918314,145866027,1.1591655677301747,1.3970031272904992,1.4842488134550782,1.3968820121222645,1.4842466506307317,7.248782854914903,23.163615334796823,"(7.028631686413821,7.909236360418149,)","(69,23,)","(2.018733897886462e-06,6.056201693659386e-06,)"
