dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed bz2 compressed size (B),decomposed row-ordered bz2 compressed size (B),reordered bz2 compressed size (B),reordered row-based bz2 compressed size (B),standard bz2 compressed size (B),standard bz2 compression ratio,decomposed bz2 compression ratio,decomposed row-ordered bz2 compression ratio,reordered bz2 compression ratio,reordered row-based bz2 compression ratio,WE,entropy word,entropy list,max rep,unique ratio
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,), (1,2,), (3,), )",-1,55633920,55658777,55637474,55661954,63719051,1.7094535196388911,1.957883895292656,1.9570095117253474,1.957758829956946,1.9568978121033984,5.044946965540298,15.610157432140957,"(5.873713650548174,5.865338506600147,2.5753971984127237,)","(2111413,4222826,2111413,)","(9.400985024928585e-06,4.700492512464293e-06,1.2118457258697003e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,), (1,0,3,), )",-1,58548122,55662177,58555593,55661973,63719051,1.7094535196388911,1.860431253456772,1.9568899721618864,1.8601938844680472,1.9568971441238707,5.406230840376331,15.610157432140957,"(5.848377653907704,5.258848569199207,)","(2111413,6334239,)","(9.400985024928585e-06,3.1336616749761947e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,), (2,3,0,), )",-1,58445730,55663360,58455055,55665683,63719051,1.7094535196388911,1.8636905724336064,1.9568483828500471,1.8633932685547896,1.9567667210694244,5.409005894058117,15.610157432140957,"(5.873596340164368,5.254142412022699,)","(2111413,6334239,)","(9.400985024928585e-06,3.1336616749761947e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,1,), (3,0,), )",-1,56122876,55663360,56139766,55667480,63719051,1.7094535196388911,1.9408263396907885,1.9568483828500471,1.9402424299381653,1.9567035547504574,5.314645729293888,15.610157432140957,"(5.865338506600147,4.763952951987628,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,3,0,1,), )",-1,63720248,55661663,63720248,55661663,63719051,1.7094535196388911,1.7094214071483211,1.9569080427941938,1.7094214071483211,1.9569080427941938,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,), (1,2,3,), )",-1,58455517,55662487,58465031,55661954,63719051,1.7094535196388911,1.8633785413274166,1.9568790736928445,1.8630753141993546,1.9568978121033984,5.408981309175385,15.610157432140957,"(5.873713650548174,5.254070528717787,)","(2111413,6334239,)","(9.400985024928585e-06,3.1336616749761947e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,1,2,0,), )",-1,63570854,55660370,63570854,55660370,63719051,1.7094535196388911,1.7134386144946236,1.9569535021057172,1.7134386144946236,1.9569535021057172,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,3,), (2,0,), )",-1,56131539,55660183,56144571,55663049,63719051,1.7094535196388911,1.940526804369287,1.9569600768290683,1.9400763788897772,1.9568593161326826,5.314650842114595,15.610157432140957,"(4.7638716351324915,5.865430049096698,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,0,1,2,), )",-1,63748599,55661938,63748599,55661938,63719051,1.7094535196388911,1.7086611738714446,1.956898374612828,1.7086611738714446,1.956898374612828,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,2,), (3,0,), )",-1,56123755,55661804,56140989,55665683,63719051,1.7094535196388911,1.9407959428231414,1.956903085641996,1.9402001628435865,1.9567667210694244,5.314645729293888,15.610157432140957,"(5.865338506600147,4.763952951987628,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,), (1,), (2,), (3,), )",-1,55659271,55659271,55661954,55661954,63719051,1.7094535196388911,1.9569921424231373,1.9569921424231373,1.9568978121033984,1.9568978121033984,5.042771210758242,15.610157432140957,"(5.873713650548174,5.873596340164368,5.848377653907704,2.5753971984127237,)","(2111413,2111413,2111413,2111413,)","(9.400985024928585e-06,9.400985024928585e-06,9.400985024928585e-06,1.2118457258697003e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,), (3,), (2,1,), )",-1,55633041,55660333,55639821,55662985,63719051,1.7094535196388911,1.9579148297861337,1.9569548029833024,1.957676247736311,1.9568615660838167,5.044946965540298,15.610157432140957,"(5.873713650548174,2.5753971984127237,5.865338506600147,)","(2111413,2111413,4222826,)","(9.400985024928585e-06,1.2118457258697003e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,), (3,0,2,), )",-1,58326578,55661265,58338203,55663573,63719051,1.7094535196388911,1.8674977983450358,1.9569220354585906,1.8671256637781593,1.9568408948523661,5.409005894058117,15.610157432140957,"(5.873596340164368,5.2541424120227,)","(2111413,6334239,)","(9.400985024928585e-06,3.1336616749761947e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,2,1,), (3,), )",-1,55610986,55658921,55613529,55662568,63719051,1.7094535196388911,1.9586913276452247,1.9570044485770755,1.9586017639700584,1.9568762260483563,5.045688450704905,15.610157432140957,"(5.869118868135631,2.5753971984127237,)","(6334239,2111413,)","(3.1336616749761947e-06,1.2118457258697003e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,1,0,3,), )",-1,63712859,55661973,63712859,55661973,63719051,1.7094535196388911,1.7096196546445985,1.9568971441238707,1.7096196546445985,1.9568971441238707,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,2,3,1,), )",-1,63717293,55666229,63717293,55666229,63719051,1.7094535196388911,1.7095006845315917,1.956747528200626,1.7095006845315917,1.956747528200626,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,2,0,3,), )",-1,63710346,55660689,63710346,55660689,63719051,1.7094535196388911,1.7096870891267801,1.956942286503137,1.7096870891267801,1.956942286503137,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,1,2,3,), )",-1,63719051,55661954,63719051,55661954,63719051,1.7094535196388911,1.7094535196388911,1.9568978121033984,1.7094535196388911,1.9568978121033984,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,0,), (2,3,), )",-1,55856794,55660794,55870449,55661290,63719051,1.7094535196388911,1.950071749552973,1.9569385948752367,1.9495951428634481,1.9569211565164948,5.313151198353756,15.610157432140957,"(5.87365811879215,4.752644277915361,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,1,0,), (2,), )",-1,58552197,55660689,58603636,55660231,63719051,1.7094535196388911,1.8603017748420267,1.956942286503137,1.8586689057996333,1.9569583891953306,5.406230840376331,15.610157432140957,"(5.258848569199207,5.848377653907704,)","(6334239,2111413,)","(3.1336616749761947e-06,9.400985024928585e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,3,1,), (0,), )",-1,58445269,55666266,58495307,55664450,63719051,1.7094535196388911,1.8637052727056487,1.9567462275985963,1.8621110237099876,1.9568100645923925,5.408981309175383,15.610157432140957,"(5.2540705287177865,5.873713650548174,)","(6334239,2111413,)","(3.1336616749761947e-06,9.400985024928585e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,), (0,2,), (3,), )",-1,55632712,55658767,55637471,55661290,63719051,1.7094535196388911,1.9579264084770844,1.9570098633338393,1.957758935520272,1.9569211565164948,5.044963409192622,15.610157432140957,"(5.873596340164368,5.865430049096698,2.5753971984127237,)","(2111413,4222826,2111413,)","(9.400985024928585e-06,4.700492512464293e-06,1.2118457258697003e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,3,0,), (2,), )",-1,58536776,55664034,58588119,55663573,63719051,1.7094535196388911,1.8607918550211922,1.9568246886310827,1.85916117225064,1.9568408948523661,5.406230840376331,15.610157432140957,"(5.258848569199207,5.848377653907704,)","(6334239,2111413,)","(3.1336616749761947e-06,9.400985024928585e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,0,), (2,), (3,), )",-1,55643054,55658199,55645313,55661290,63719051,1.7094535196388911,1.9575625018713028,1.9570298349035693,1.957483031859305,1.9569211565164948,5.042772772476182,15.610157432140957,"(5.87365811879215,5.848377653907704,2.5753971984127237,)","(4222826,2111413,2111413,)","(4.700492512464293e-06,9.400985024928585e-06,1.2118457258697003e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,0,1,3,), )",-1,63712496,55661041,63712496,55661041,63719051,1.7094535196388911,1.7096293951503643,1.956929910814999,1.7096293951503643,1.956929910814999,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,1,), (2,), (0,), )",-1,56149075,55663046,56159278,55660370,63719051,1.7094535196388911,1.9399207555957065,1.9568594215990265,1.9395683114017241,1.9569535021057172,5.312458643680215,15.610157432140957,"(4.7638716351324915,5.848377653907704,5.873713650548174,)","(4222826,2111413,2111413,)","(4.700492512464293e-06,9.400985024928585e-06,9.400985024928585e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,2,0,1,), )",-1,63553385,55661077,63553385,55661077,63719051,1.7094535196388911,1.7139095895521537,1.956928645128444,1.7139095895521537,1.956928645128444,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,), (3,), (2,0,), )",-1,55633801,55657235,55637361,55663049,63719051,1.7094535196388911,1.9578880831816614,1.9570637312471595,1.9577628061834205,1.9568593161326826,5.044963409192622,15.610157432140957,"(5.873596340164368,2.5753971984127237,5.865430049096698,)","(2111413,2111413,4222826,)","(9.400985024928585e-06,1.2118457258697003e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,3,0,2,), )",-1,63568859,55663573,63568859,55663573,63719051,1.7094535196388911,1.7134923878372585,1.9568408948523661,1.7134923878372585,1.9568408948523661,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,), (1,), (3,2,), )",-1,55451831,55662410,55468827,55666629,63719051,1.7094535196388911,1.9643130629897505,1.9568817807205976,1.9637111850228959,1.9567334677298314,5.313149636635815,15.610157432140957,"(5.873713650548174,5.873596340164368,4.752644277915361,)","(2111413,2111413,4222826,)","(9.400985024928585e-06,9.400985024928585e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,3,2,0,), )",-1,63553521,55663049,63553521,55663049,63719051,1.7094535196388911,1.7139059219079302,1.9568593161326826,1.7139059219079302,1.9568593161326826,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,), (0,3,1,), )",-1,58536474,55664985,58546325,55664760,63719051,1.7094535196388911,1.8608014551747685,1.9567912575562538,1.8604883568695387,1.956799167013385,5.406230840376331,15.610157432140957,"(5.848377653907704,5.258848569199207,)","(2111413,6334239,)","(9.400985024928585e-06,3.1336616749761947e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,), (3,1,2,), )",-1,58327732,55661931,58340918,55664707,63719051,1.7094535196388911,1.867460850355025,1.956898620710805,1.867038773712817,1.9568010301392587,5.408981309175385,15.610157432140957,"(5.873713650548174,5.254070528717787,)","(2111413,6334239,)","(9.400985024928585e-06,3.1336616749761947e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,), (2,), (0,3,), )",-1,56155698,55661518,56171562,55660689,63719051,1.7094535196388911,1.939691961446192,1.9569131406010163,1.939144152694205,1.956942286503137,5.312469974511832,15.610157432140957,"(5.873596340164368,5.848377653907704,4.763952951987628,)","(2111413,2111413,4222826,)","(9.400985024928585e-06,9.400985024928585e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,1,), (2,0,), )",-1,56123605,55661010,56136911,55660370,63719051,1.7094535196388911,1.9408011299345436,1.9569310007130665,1.9403411064067988,1.9569535021057172,5.314650842114595,15.610157432140957,"(4.7638716351324915,5.865430049096698,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,), (1,3,2,), )",-1,58247243,55664933,58259260,55666629,63719051,1.7094535196388911,1.8700414026463021,1.9567930855139986,1.8696556736216698,1.9567334677298314,5.408981309175383,15.610157432140957,"(5.873713650548174,5.2540705287177865,)","(2111413,6334239,)","(9.400985024928585e-06,3.1336616749761947e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,1,), (2,), (3,), )",-1,55641180,55658695,55643564,55661954,63719051,1.7094535196388911,1.9576284327543017,1.9570123949187095,1.9575445598703922,1.9568978121033984,5.042772772476182,15.610157432140957,"(5.873658118792151,5.848377653907704,2.5753971984127237,)","(4222826,2111413,2111413,)","(4.700492512464293e-06,9.400985024928585e-06,1.2118457258697003e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,1,), (0,2,), )",-1,56122516,55662542,56133434,55660231,63719051,1.7094535196388911,1.9408387891946968,1.9568771401061777,1.9404612944221442,1.9569583891953306,5.314650842114595,15.610157432140957,"(4.7638716351324915,5.865430049096698,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,0,), (1,), (3,), )",-1,55633801,55657235,55635088,55661041,63719051,1.7094535196388911,1.9578880831816614,1.9570637312471595,1.9578427915850516,1.956929910814999,5.044963409192622,15.610157432140957,"(5.865430049096698,5.873596340164368,2.5753971984127237,)","(4222826,2111413,2111413,)","(4.700492512464293e-06,9.400985024928585e-06,1.2118457258697003e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,), (2,), (3,1,), )",-1,56149075,55663046,56166109,55666229,63719051,1.7094535196388911,1.9399207555957065,1.9568594215990265,1.9393324184162375,1.956747528200626,5.312458643680215,15.610157432140957,"(5.873713650548174,5.848377653907704,4.7638716351324915,)","(2111413,2111413,4222826,)","(9.400985024928585e-06,9.400985024928585e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,1,), (3,2,), )",-1,55433740,55661834,55451083,55666629,63719051,1.7094535196388911,1.9649541236077523,1.9569020309320027,1.9643395603292364,1.9567334677298314,5.313151198353756,15.610157432140957,"(5.873658118792151,4.752644277915361,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,1,3,0,), )",-1,63708457,55667480,63708457,55667480,63719051,1.7094535196388911,1.7097377825364692,1.9567035547504574,1.7097377825364692,1.9567035547504574,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,2,3,0,), )",-1,63718913,55665683,63718913,55665683,63719051,1.7094535196388911,1.7094572219083524,1.9567667210694244,1.7094572219083524,1.9567667210694244,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,0,), (1,3,), )",-1,56131539,55660183,56148996,55661041,63719051,1.7094535196388911,1.940526804369287,1.9569600768290683,1.9399234850076392,1.956929910814999,5.314650842114595,15.610157432140957,"(5.865430049096698,4.7638716351324915,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,2,1,0,), )",-1,63554424,55661720,63554424,55661720,63719051,1.7094535196388911,1.7138815702271175,1.956906038836026,1.7138815702271175,1.956906038836026,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,1,0,2,), )",-1,63748974,55660231,63748974,55660231,63719051,1.7094535196388911,1.7086511227615993,1.9569583891953306,1.7086511227615993,1.9569583891953306,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,3,), (1,), (0,), )",-1,55873011,55661866,55883088,55664450,63719051,1.7094535196388911,1.9495057461642795,1.9569009059092628,1.9491542056516276,1.9568100645923925,5.313149636635815,15.610157432140957,"(4.752644277915361,5.873596340164368,5.873713650548174,)","(4222826,2111413,2111413,)","(4.700492512464293e-06,9.400985024928585e-06,9.400985024928585e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,0,3,2,), )",-1,63553733,55665923,63553733,55665923,63719051,1.7094535196388911,1.7139002047291227,1.9567582845972031,1.7139002047291227,1.9567582845972031,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,), (3,2,0,), )",-1,58257623,55661180,58269527,55663049,63719051,1.7094535196388911,1.869708209687855,1.956925023867622,1.8693262432008415,1.9568593161326826,5.409005894058117,15.610157432140957,"(5.873596340164368,5.2541424120227,)","(2111413,6334239,)","(9.400985024928585e-06,3.1336616749761947e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,0,1,), (3,), )",-1,55609721,55657393,55612078,55661041,63719051,1.7094535196388911,1.9587358836056739,1.9570581755419267,1.9586528667387686,1.956929910814999,5.045688450704904,15.610157432140957,"(5.86911886813563,2.5753971984127237,)","(6334239,2111413,)","(3.1336616749761947e-06,1.2118457258697003e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,3,1,2,), )",-1,63569515,55664707,63569515,55664707,63719051,1.7094535196388911,1.713474705603779,1.9568010301392587,1.713474705603779,1.9568010301392587,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,3,), (1,0,), )",-1,55856794,55660794,55868353,55664450,63719051,1.7094535196388911,1.950071749552973,1.9569385948752367,1.9496682853707894,1.9568100645923925,5.313151198353756,15.610157432140957,"(4.752644277915361,5.87365811879215,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,1,), (2,3,), )",-1,55854920,55661290,55868045,55661954,63719051,1.7094535196388911,1.9501371768145044,1.9569211565164948,1.9496790338734782,1.9568978121033984,5.313151198353756,15.610157432140957,"(5.873658118792151,4.752644277915361,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,1,), (0,), (2,), )",-1,56149075,55663046,56162191,55660231,63719051,1.7094535196388911,1.9399207555957065,1.9568594215990265,1.9394677105813054,1.9569583891953306,5.312458643680215,15.610157432140957,"(4.7638716351324915,5.873713650548174,5.848377653907704,)","(4222826,2111413,2111413,)","(4.700492512464293e-06,9.400985024928585e-06,9.400985024928585e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,3,), (2,1,), )",-1,56129468,55662580,56139737,55662985,63719051,1.7094535196388911,1.9405984036763007,1.9568758041758036,1.940243432205605,1.9568615660838167,5.314645729293888,15.610157432140957,"(4.763952951987628,5.865338506600147,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,0,2,1,), )",-1,63569582,55660711,63569582,55660711,63719051,1.7094535196388911,1.7134728996644968,1.9569415130180425,1.7134728996644968,1.9569415130180425,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,0,2,3,), )",-1,63719389,55661290,63719389,55661290,63719051,1.7094535196388911,1.709444451829254,1.9569211565164948,1.709444451829254,1.9569211565164948,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,1,2,), (3,), )",-1,55609159,55658137,55611630,55661954,63719051,1.7094535196388911,1.9587556790779734,1.9570320149235323,1.9586686453894626,1.9568978121033984,5.045688450704905,15.610157432140957,"(5.869118868135631,2.5753971984127237,)","(6334239,2111413,)","(3.1336616749761947e-06,1.2118457258697003e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,3,2,1,), )",-1,63553089,55662985,63553089,55662985,63719051,1.7094535196388911,1.7139175721261952,1.9568615660838167,1.7139175721261952,1.9568615660838167,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,2,1,3,), )",-1,63707199,55662568,63707199,55662568,63719051,1.7094535196388911,1.7097715440291135,1.9568762260483563,1.7097715440291135,1.9568762260483563,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,), (2,0,3,), )",-1,58490807,55661315,58502865,55660689,63719051,1.7094535196388911,1.8622542855324256,1.9569202775751884,1.8618704571135105,1.956942286503137,5.409005894058117,15.610157432140957,"(5.873596340164368,5.254142412022699,)","(2111413,6334239,)","(9.400985024928585e-06,3.1336616749761947e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,), (2,1,3,), )",-1,58493872,55664284,58503796,55662568,63719051,1.7094535196388911,1.8621567059195534,1.9568159001200842,1.8618408282430083,1.9568762260483563,5.408981309175385,15.610157432140957,"(5.873713650548174,5.254070528717787,)","(2111413,6334239,)","(9.400985024928585e-06,3.1336616749761947e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,3,), (0,1,), )",-1,55854920,55661290,55867498,55661663,63719051,1.7094535196388911,1.9501371768145044,1.9569211565164948,1.9496981232272117,1.9569080427941938,5.313151198353756,15.610157432140957,"(4.752644277915361,5.873658118792151,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,0,3,1,), )",-1,63707732,55664760,63707732,55664760,63719051,1.7094535196388911,1.7097572395137217,1.956799167013385,1.7097572395137217,1.956799167013385,5.467166245678493,15.610157432140957,"(5.467166245678493,)","(8445652,)","(2.3502462562321464e-06,)"
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,2,), (0,3,), )",-1,56130347,55661024,56146210,55660689,63719051,1.7094535196388911,1.9405680139479629,1.9569305085008857,1.9400197448768135,1.956942286503137,5.314645729293888,15.610157432140957,"(5.865338506600147,4.763952951987628,)","(4222826,4222826,)","(4.700492512464293e-06,4.700492512464293e-06,)"
