dataset name,original size,type width,Dimension,decomposition,chunk no,standard bz2 compressed size (B),decomposed bz2 col-order (B),decomposed bz2 row-order (B),reordered bz2 col-order (B),reordered bz2 row-order (B),standard bz2 ratio,decomposed bz2 col-order ratio,decomposed bz2 row-order ratio,reordered bz2 col-order ratio,reordered bz2 row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
tpch_order_f64,119999992,8,14999999,"( (0,1,2,3,), (6,), (5,4,), (7,), )",-1,55619739,53728348,80116316,53738379,80142109,2.1575072835203346,2.233457689784171,1.4978221414973698,2.2330407845015197,1.4973400812299562,5.395770571777678,23.404651117806495,"(5.0332604442751245,6.041557014632244,7.999321364770141,0.992923052948401,)","(20,5,4,28,)","(8.000000533333368e-07,1.0133334008888935e-05,8.53333390222226e-06,1.3333334222222282e-07,)"
