dataset name,original size,type width,Dimension,decomposition,chunk no,standard bz2 compressed size (B),decomposed bz2 col-order (B),decomposed bz2 row-order (B),reordered bz2 col-order (B),reordered bz2 row-order (B),standard bz2 ratio,decomposed bz2 col-order ratio,decomposed bz2 row-order ratio,reordered bz2 col-order ratio,reordered bz2 row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
num_brain_f64,141839992,8,17729999,"( (2,1,3,4,0,5,), (6,), (7,), )",-1,136062571,111709703,111591319,111720199,111601095,1.0424615010398415,1.2697195336738116,1.2710665423714544,1.2696002448044332,1.270955199857134,6.842672078654806,23.97113850512074,"(7.999992807990483,6.736902658160885,0.004517123134661802,)","(6,131,2251777,)","(2.406467516815239e-06,1.426960035361536e-05,2.2560632970142864e-07,)"
