dataset name,original size,type width,Dimension,decomposition,chunk no,standard bz2 compressed size (B),decomposed bz2 col-order (B),decomposed bz2 row-order (B),reordered bz2 col-order (B),reordered bz2 row-order (B),standard bz2 ratio,decomposed bz2 col-order ratio,decomposed bz2 row-order ratio,reordered bz2 col-order ratio,reordered bz2 row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
tpcds_catalog_f32,172803476,4,43200869,"( (0,1,2,), (3,), )",-1,109372755,109972089,116197727,109983115,116199618,1.579949924457878,1.571339396853687,1.4871502262690561,1.5711818673257254,1.487126024803283,6.100469639298032,17.407346762848366,"(7.119602856803012,3.0430699867830926,)","(23,12,)","(1.9752689079780625e-06,5.78692062884198e-07,)"
