dataset name,original size,type width,Dimension,decomposition,chunk no,standard bz2 compressed size (B),decomposed bz2 col-order (B),decomposed bz2 row-order (B),reordered bz2 col-order (B),reordered bz2 row-order (B),standard bz2 ratio,decomposed bz2 col-order ratio,decomposed bz2 row-order ratio,reordered bz2 col-order ratio,reordered bz2 row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
wesad_chest_f64,272339192,8,34042399,"( (6,4,5,), (7,3,0,2,1,), )",-1,50639110,55407662,84446462,55411359,84434651,5.37804064881867,4.915190104935307,3.2249923270912166,4.914862167520562,3.2254434497514533,4.016575652494471,13.858620496208305,"(7.402021439378061,1.9853081803643178,)","(5,9,)","(2.506678020351425e-06,4.993772618668854e-07,)"
