Dataset,FeatureScenario,k,Silhouette,DaviesBouldin,CalinskiHarabasz,GapStatistic,ClusterConfig,CompressionTool,StandardSize(B),StandardRatio,DecomposedSize(B)_ColOrder,DecomposedRatio_ColOrder,DecomposedSize(B)_RowOrder,DecomposedRatio_RowOrder
hst_wfc3_uvis_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,67706772,1.6087720147107294,60399878,1.8033937088415972,60399878,1.8033937088415972
hst_wfc3_uvis_f32,All_Features,2,0.7463030977042612,0.0032730146998938975,41488.228942748334,3.9493991922077005,"(1,2,3)|(4)",fastlz,67706772,1.6087720147107294,60326760,1.8055794808141528,60400082,1.8033876179174724
hst_wfc3_uvis_f32,All_Features,3,0.4972147721468023,0.001863644522130006,445708740.8614673,8.286455119859465,"(1,2)|(3)|(4)",fastlz,67706772,1.6087720147107294,60364119,1.8044620182396764,60399973,1.8033908723767145
hst_wfc3_uvis_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,67706772,1.6087720147107294,60399878,1.8033937088415972,60399878,1.8033937088415972
hdr_night_f32,Entropy,2,0.5620505278625185,0.15232036120688552,19.155855841099505,-0.20393215558460087,"(1,2,4)|(3)",fastlz,247882576,2.0048973188014636,205560234,2.4176811941165623,167526667,2.966567179421053
hdr_night_f32,Entropy,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,247882576,2.0048973188014636,167536515,2.9663928009962484,167536519,2.966392730172459
hdr_night_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,247882576,2.0048973188014636,167536535,2.9663924468773333,167536535,2.9663924468773333
hdr_night_f32,Entropy_Mean,2,0.5652047841354311,0.15005862371098416,19.737655476809394,-0.43385401640879545,"(1,2,4)|(3)",fastlz,247882576,2.0048973188014636,205560234,2.4176811941165623,167526667,2.966567179421053
hdr_night_f32,Entropy_Mean,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,247882576,2.0048973188014636,167536515,2.9663928009962484,167536519,2.966392730172459
hdr_night_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,247882576,2.0048973188014636,167536535,2.9663924468773333,167536535,2.9663924468773333
hdr_night_f32,Entropy_Std,2,0.9113255839994283,0.0879879099951464,129.16772074806624,-0.34259162449306846,"(1,2)|(3,4)",fastlz,247882576,2.0048973188014636,227759230,2.1820371977899646,167527735,2.9665482673659977
hdr_night_f32,Entropy_Std,3,0.5,0.0,1.0,inf,"(1,2)|(3)|(4)",fastlz,247882576,2.0048973188014636,167536515,2.9663928009962484,167536519,2.966392730172459
hdr_night_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,247882576,2.0048973188014636,167536535,2.9663924468773333,167536535,2.9663924468773333
hdr_night_f32,Entropy_Max,2,0.5341392480824999,0.1718459095425222,15.050089540285798,-0.5475803762772655,"(1,2,4)|(3)",fastlz,247882576,2.0048973188014636,205560234,2.4176811941165623,167526667,2.966567179421053
hdr_night_f32,Entropy_Max,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,247882576,2.0048973188014636,167536515,2.9663928009962484,167536519,2.966392730172459
hdr_night_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,247882576,2.0048973188014636,167536535,2.9663924468773333,167536535,2.9663924468773333
hdr_night_f32,Entropy_Min,2,0.5804788129285618,0.13894941992572366,23.0199303758956,-0.28482687894288794,"(1,2,4)|(3)",fastlz,247882576,2.0048973188014636,205560234,2.4176811941165623,167526667,2.966567179421053
hdr_night_f32,Entropy_Min,3,0.5,0.0,1.0,inf,"(1,2)|(4)|(3)",fastlz,247882576,2.0048973188014636,167536515,2.9663928009962484,167536519,2.966392730172459
hdr_night_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,247882576,2.0048973188014636,167536535,2.9663924468773333,167536535,2.9663924468773333
hdr_night_f32,Frequency,2,0.6796382344232144,0.2928813064309438,11.657802508924233,-1.1924118780618258,"(1,2)|(3,4)",fastlz,247882576,2.0048973188014636,227759230,2.1820371977899646,167527735,2.9665482673659977
hdr_night_f32,Frequency,3,0.5,0.0,1.0,inf,"(1,2)|(3)|(4)",fastlz,247882576,2.0048973188014636,167536515,2.9663928009962484,167536519,2.966392730172459
hdr_night_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,247882576,2.0048973188014636,167536535,2.9663924468773333,167536535,2.9663924468773333
hdr_night_f32,All_Features,2,0.5585306221359434,0.15493960689385708,18.513677749716823,0.4834309277890171,"(1,2,4)|(3)",fastlz,247882576,2.0048973188014636,205560234,2.4176811941165623,167526667,2.966567179421053
hdr_night_f32,All_Features,3,0.5,2.4484104051439586e-08,1.0,inf,"(1,2)|(4)|(3)",fastlz,247882576,2.0048973188014636,167536515,2.9663928009962484,167536519,2.966392730172459
hdr_night_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,247882576,2.0048973188014636,167536535,2.9663924468773333,167536535,2.9663924468773333
wave_f32,Entropy,2,0.7472979315506536,0.002399497591337943,77192.80799287299,3.269767998722717,"(1,2,3)|(4)",fastlz,520518985,1.0314146601204182,399638448,1.3433915447494682,344340397,1.5591284574141906
wave_f32,Entropy,3,0.49993217330762496,4.535627937838571e-05,1397460366957.2673,10.860644111807332,"(1,2)|(3)|(4)",fastlz,520518985,1.0314146601204182,352495052,1.5230594272284992,344340414,1.5591283804404092
wave_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,520518985,1.0314146601204182,344340433,1.5591282944108977,344340433,1.5591282944108977
wave_f32,Entropy_Mean,2,0.7430706812210703,0.006095633356359076,11958.95080246383,2.7882787676958607,"(1,2,3)|(4)",fastlz,520518985,1.0314146601204182,399638448,1.3433915447494682,344340397,1.5591284574141906
wave_f32,Entropy_Mean,3,0.4918402014884694,0.005476635637444077,14975113.730939794,6.0391536009003115,"(1,2)|(3)|(4)",fastlz,520518985,1.0314146601204182,352495052,1.5230594272284992,344340414,1.5591283804404092
wave_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,520518985,1.0314146601204182,344340433,1.5591282944108977,344340433,1.5591282944108977
wave_f32,Entropy_Std,2,0.6626355504945625,0.0745340094115223,79.9954952601915,0.20909353324380486,"(1,2,3)|(4)",fastlz,520518985,1.0314146601204182,399638448,1.3433915447494682,344340397,1.5591284574141906
wave_f32,Entropy_Std,3,0.49425594337043166,0.00413333124302951,207129.4790090172,3.5790008956100046,"(1,2)|(3)|(4)",fastlz,520518985,1.0314146601204182,352495052,1.5230594272284992,344340414,1.5591283804404092
wave_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,520518985,1.0314146601204182,344340433,1.5591282944108977,344340433,1.5591282944108977
wave_f32,Entropy_Max,2,0.7473161229886115,0.0023650756889747582,79441.52994086058,3.545843469741078,"(1,2,3)|(4)",fastlz,520518985,1.0314146601204182,399638448,1.3433915447494682,344340397,1.5591284574141906
wave_f32,Entropy_Max,3,0.4921732685403625,0.005231359225483207,108105902.15953276,6.4250732047393315,"(1,2)|(3)|(4)",fastlz,520518985,1.0314146601204182,352495052,1.5230594272284992,344340414,1.5591283804404092
wave_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,520518985,1.0314146601204182,344340433,1.5591282944108977,344340433,1.5591282944108977
wave_f32,Entropy_Min,2,0.7167117364742434,0.02906914678152602,525.9052734804276,1.4869977331690682,"(1,2,3)|(4)",fastlz,520518985,1.0314146601204182,399638448,1.3433915447494682,344340397,1.5591284574141906
wave_f32,Entropy_Min,3,0.49409748379177354,0.004060809437041668,1262920.032679566,3.924294472092707,"(1,2)|(3)|(4)",fastlz,520518985,1.0314146601204182,352495052,1.5230594272284992,344340414,1.5591283804404092
wave_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,520518985,1.0314146601204182,344340433,1.5591282944108977,344340433,1.5591282944108977
wave_f32,Frequency,2,0.7321785498181681,0.015709026790784727,1800.99541466719,1.7793867883457528,"(1,2,3)|(4)",fastlz,520518985,1.0314146601204182,399638448,1.3433915447494682,344340397,1.5591284574141906
wave_f32,Frequency,3,0.4977985687777333,0.0014932483121452413,31003708.81292605,6.166989731158023,"(1,2)|(3)|(4)",fastlz,520518985,1.0314146601204182,352495052,1.5230594272284992,344340414,1.5591283804404092
wave_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,520518985,1.0314146601204182,344340433,1.5591282944108977,344340433,1.5591282944108977
wave_f32,All_Features,2,0.7271757437487738,0.020048014870398558,1105.678389148944,2.25948303600888,"(1,2,3)|(4)",fastlz,520518985,1.0314146601204182,399638448,1.3433915447494682,344340397,1.5591284574141906
wave_f32,All_Features,3,0.4940150738291932,0.004078755633436942,2577462.2789967926,5.845392171684933,"(1,2)|(3)|(4)",fastlz,520518985,1.0314146601204182,352495052,1.5230594272284992,344340414,1.5591283804404092
wave_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,520518985,1.0314146601204182,344340433,1.5591282944108977,344340433,1.5591282944108977
tpcds_catalog_f32,Entropy,2,0.7244459208997693,0.2669308209072623,22.49533152219773,-0.4515954324329386,"(2,3)|(1,4)",fastlz,166599987,1.0372358552464953,168233196,1.0271663625768603,150052521,1.15161997178308
tpcds_catalog_f32,Entropy,3,0.41563209127499123,0.07447116414338643,60.09092162382282,-0.08602585183965239,"(2,3)|(1)|(4)",fastlz,166599987,1.0372358552464953,150055546,1.1515967560439253,150055546,1.1515967560439253
tpcds_catalog_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,166599987,1.0372358552464953,150055569,1.151596579531147,150055569,1.151596579531147
tpcds_catalog_f32,Entropy_Mean,2,0.72425754542635,0.26710431411947716,22.468916700369643,-0.8740933501140953,"(2,3)|(1,4)",fastlz,166599987,1.0372358552464953,168233196,1.0271663625768603,150052521,1.15161997178308
tpcds_catalog_f32,Entropy_Mean,3,0.41553818407927323,0.0745486628421554,59.98043220265415,-0.8184762234330101,"(2,3)|(1)|(4)",fastlz,166599987,1.0372358552464953,150055546,1.1515967560439253,150055546,1.1515967560439253
tpcds_catalog_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,166599987,1.0372358552464953,150055569,1.151596579531147,150055569,1.151596579531147
tpcds_catalog_f32,Entropy_Std,2,0.44476262327472543,0.5055848610717116,6.942453095096182,-1.2736511252289482,"(1,3)|(2,4)",fastlz,166599987,1.0372358552464953,172796639,1.0000395898904029,150057958,1.1515782455203076
tpcds_catalog_f32,Entropy_Std,3,0.2362324189591285,0.205450663634241,11.664896537937263,-1.6884917627575335,"(1,3)|(2)|(4)",fastlz,166599987,1.0372358552464953,150426133,1.1487597038740602,150055665,1.1515958427827433
tpcds_catalog_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,166599987,1.0372358552464953,150055569,1.151596579531147,150055569,1.151596579531147
tpcds_catalog_f32,Entropy_Max,2,0.7280249954811389,0.2635188668500678,22.873445211791687,-1.320369644584911,"(2,3)|(1,4)",fastlz,166599987,1.0372358552464953,168233196,1.0271663625768603,150052521,1.15161997178308
tpcds_catalog_f32,Entropy_Max,3,0.41873063984542913,0.07181217606297834,64.47186397768209,-1.1398239057062367,"(2,3)|(1)|(4)",fastlz,166599987,1.0372358552464953,150055546,1.1515967560439253,150055546,1.1515967560439253
tpcds_catalog_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,166599987,1.0372358552464953,150055569,1.151596579531147,150055569,1.151596579531147
tpcds_catalog_f32,Entropy_Min,2,0.7199467096939691,0.27127543683240307,22.09281922499712,-1.3435693879243755,"(2,3)|(1,4)",fastlz,166599987,1.0372358552464953,168233196,1.0271663625768603,150052521,1.15161997178308
tpcds_catalog_f32,Entropy_Min,3,0.41101949217724254,0.07844834265231139,54.2486075875819,-0.8715043321601927,"(2,3)|(1)|(4)",fastlz,166599987,1.0372358552464953,150055546,1.1515967560439253,150055546,1.1515967560439253
tpcds_catalog_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,166599987,1.0372358552464953,150055569,1.151596579531147,150055569,1.151596579531147
tpcds_catalog_f32,Frequency,2,0.4127919351761699,0.23053968591312504,7.957712322529603,-0.5155474523705861,"(1,2,3)|(4)",fastlz,166599987,1.0372358552464953,149475435,1.156066078683765,150055642,1.1515960192952959
tpcds_catalog_f32,Frequency,3,0.3675724025356607,0.10597991467029565,50.952433171846955,-0.376407439428041,"(2,3)|(1)|(4)",fastlz,166599987,1.0372358552464953,150055546,1.1515967560439253,150055546,1.1515967560439253
tpcds_catalog_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,166599987,1.0372358552464953,150055569,1.151596579531147,150055569,1.151596579531147
tpcds_catalog_f32,All_Features,2,0.7240364120592289,0.26734212720800304,22.474012954498832,0.2241228282522717,"(2,3)|(1,4)",fastlz,166599987,1.0372358552464953,168233196,1.0271663625768603,150052521,1.15161997178308
tpcds_catalog_f32,All_Features,3,0.41505054984680717,0.07498040613909995,59.27076202397161,0.6411632386767583,"(2,3)|(1)|(4)",fastlz,166599987,1.0372358552464953,150055546,1.1515967560439253,150055546,1.1515967560439253
tpcds_catalog_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,166599987,1.0372358552464953,150055569,1.151596579531147,150055569,1.151596579531147
tpcds_web_f32,Entropy,2,0.7230099474464678,0.2679912470945779,22.01256081972803,-0.7400338432934006,"(2,3)|(1,4)",fastlz,83388359,1.0355740421753592,84076909,1.027093182029325,74927830,1.1525066187022899
tpcds_web_f32,Entropy,3,0.41789115961768364,0.07238768209861023,64.03453692850465,-0.27885610435648034,"(2,3)|(1)|(4)",fastlz,83388359,1.0355740421753592,74929284,1.152484254353745,74929284,1.152484254353745
tpcds_web_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,83388359,1.0355740421753592,74929307,1.1524839005917937,74929307,1.1524839005917937
tpcds_web_f32,Entropy_Mean,2,0.722809883799028,0.2681751000950096,21.98554668047311,-0.8966700330387832,"(2,3)|(1,4)",fastlz,83388359,1.0355740421753592,84076909,1.027093182029325,74927830,1.1525066187022899
tpcds_web_f32,Entropy_Mean,3,0.41779169873122524,0.0724698585657567,63.90580672960315,-0.13748712991257528,"(2,3)|(1)|(4)",fastlz,83388359,1.0355740421753592,74929284,1.152484254353745,74929284,1.152484254353745
tpcds_web_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,83388359,1.0355740421753592,74929307,1.1524839005917937,74929307,1.1524839005917937
tpcds_web_f32,Entropy_Std,2,0.3901717889472349,0.22293799197387595,7.001181565655158,-0.5738646776616143,"(1,3,4)|(2)",fastlz,83388359,1.0355740421753592,85686951,1.007794290638256,74930059,1.1524723342337153
tpcds_web_f32,Entropy_Std,3,0.1650389194892877,0.24621865959216027,9.866602783924726,-0.9427696131471901,"(1,3)|(4)|(2)",fastlz,83388359,1.0355740421753592,75098013,1.1498948713862776,74929430,1.1524820087380887
tpcds_web_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,83388359,1.0355740421753592,74929307,1.1524839005917937,74929307,1.1524839005917937
tpcds_web_f32,Entropy_Max,2,0.7260267021532534,0.26506342864519883,22.255592673005147,-0.5823231502239845,"(2,3)|(1,4)",fastlz,83388359,1.0355740421753592,84076909,1.027093182029325,74927830,1.1525066187022899
tpcds_web_f32,Entropy_Max,3,0.42111561759460825,0.06959635001474639,69.20622850319731,-0.6676076625795255,"(2,3)|(1)|(4)",fastlz,83388359,1.0355740421753592,74929284,1.152484254353745,74929284,1.152484254353745
tpcds_web_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,83388359,1.0355740421753592,74929307,1.1524839005917937,74929307,1.1524839005917937
tpcds_web_f32,Entropy_Min,2,0.7190275704937357,0.27175130454842295,21.588720050145486,-0.6929659297274942,"(2,3)|(1,4)",fastlz,83388359,1.0355740421753592,84076909,1.027093182029325,74927830,1.1525066187022899
tpcds_web_f32,Entropy_Min,3,0.4147553483445776,0.07505779537296041,59.750035869078516,-0.49355896691429657,"(2,3)|(1)|(4)",fastlz,83388359,1.0355740421753592,74929284,1.152484254353745,74929284,1.152484254353745
tpcds_web_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,83388359,1.0355740421753592,74929307,1.1524839005917937,74929307,1.1524839005917937
tpcds_web_f32,Frequency,2,0.420199014107035,0.2277627709163913,8.217154288072868,-0.6710811628770452,"(1,2,3)|(4)",fastlz,83388359,1.0355740421753592,74702314,1.1559858774923626,74929408,1.15248234711797
tpcds_web_f32,Frequency,3,0.3790747456015743,0.09686344344857684,61.97074424928849,-0.5442819179027971,"(2,3)|(1)|(4)",fastlz,83388359,1.0355740421753592,74929284,1.152484254353745,74929284,1.152484254353745
tpcds_web_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,83388359,1.0355740421753592,74929307,1.1524839005917937,74929307,1.1524839005917937
tpcds_web_f32,All_Features,2,0.7225899650471201,0.268363126418695,21.93961339878389,-0.15029806349099195,"(2,3)|(1,4)",fastlz,83388359,1.0355740421753592,84076909,1.027093182029325,74927830,1.1525066187022899
tpcds_web_f32,All_Features,3,0.41785316523682114,0.0724076018283189,64.05195332903473,0.6012593010595367,"(2,3)|(1)|(4)",fastlz,83388359,1.0355740421753592,74929284,1.152484254353745,74929284,1.152484254353745
tpcds_web_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,83388359,1.0355740421753592,74929307,1.1524839005917937,74929307,1.1524839005917937
spitzer_irac_f32,Entropy,2,0.7472357364995479,0.002354730311433061,79720.32384084398,3.626169255416663,"(1,2,3)|(4)",fastlz,133739847,1.2336602717961835,122114892,1.3511008632755455,122200740,1.3501516930257542
spitzer_irac_f32,Entropy,3,0.45724910687568676,0.028523925898786745,3668237.7189620216,5.36353052812521,"(1,2)|(3)|(4)",fastlz,133739847,1.2336602717961835,122159649,1.350605845306579,122201116,1.3501475387507917
spitzer_irac_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,133739847,1.2336602717961835,122200884,1.3501501020238118,122200884,1.3501501020238118
spitzer_irac_f32,Entropy_Mean,2,0.747207760771357,0.0023855747499803215,77731.00411318548,3.7991903480376106,"(1,2,3)|(4)",fastlz,133739847,1.2336602717961835,122114892,1.3511008632755455,122200740,1.3501516930257542
spitzer_irac_f32,Entropy_Mean,3,0.4603494805449029,0.026462956089655685,4152655.3740128265,4.735669261203043,"(1,2)|(3)|(4)",fastlz,133739847,1.2336602717961835,122159649,1.350605845306579,122201116,1.3501475387507917
spitzer_irac_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,133739847,1.2336602717961835,122200884,1.3501501020238118,122200884,1.3501501020238118
spitzer_irac_f32,Entropy_Std,2,0.7471725939649853,0.0023752464098573873,78008.4166794901,3.7501199928238385,"(1,2,3)|(4)",fastlz,133739847,1.2336602717961835,122114892,1.3511008632755455,122200740,1.3501516930257542
spitzer_irac_f32,Entropy_Std,3,0.4424985163785906,0.03831032149649588,1998617.1112514827,4.971081752170596,"(1,2)|(3)|(4)",fastlz,133739847,1.2336602717961835,122159649,1.350605845306579,122201116,1.3501475387507917
spitzer_irac_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,133739847,1.2336602717961835,122200884,1.3501501020238118,122200884,1.3501501020238118
spitzer_irac_f32,Entropy_Max,2,0.7469221733187026,0.0027232691930636627,59926.581950883745,3.814049000219143,"(1,2,3)|(4)",fastlz,133739847,1.2336602717961835,122114892,1.3511008632755455,122200740,1.3501516930257542
spitzer_irac_f32,Entropy_Max,3,0.49640602098817177,0.002403280121708025,386660447.00595015,7.302428390024897,"(1,2)|(3)|(4)",fastlz,133739847,1.2336602717961835,122159649,1.350605845306579,122201116,1.3501475387507917
spitzer_irac_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,133739847,1.2336602717961835,122200884,1.3501501020238118,122200884,1.3501501020238118
spitzer_irac_f32,Entropy_Min,2,-1.0,-1.0,-1.0,-1.0,"(1,2,3,4)",fastlz,133739847,1.2336602717961835,133739847,1.2336602717961835,122203052,1.3501261490588632
spitzer_irac_f32,Entropy_Min,3,-1.0,-1.0,-1.0,-1.0,"(1,2,3,4)",fastlz,133739847,1.2336602717961835,133739847,1.2336602717961835,122203052,1.3501261490588632
spitzer_irac_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,133739847,1.2336602717961835,122200884,1.3501501020238118,122200884,1.3501501020238118
spitzer_irac_f32,Frequency,2,0.749257535135655,0.0006057960749823912,1182796.9573035187,4.9371743228571905,"(1,2,3)|(4)",fastlz,133739847,1.2336602717961835,122114892,1.3511008632755455,122200740,1.3501516930257542
spitzer_irac_f32,Frequency,3,0.4100413254316959,0.05953534687188009,12671943.700946074,5.800009258014381,"(2,3)|(1)|(4)",fastlz,133739847,1.2336602717961835,122159209,1.3506107099956746,122200813,1.3501508864756897
spitzer_irac_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,133739847,1.2336602717961835,122200884,1.3501501020238118,122200884,1.3501501020238118
spitzer_irac_f32,All_Features,2,0.7470278133542249,0.0025741560820094107,67039.41986078591,4.030655137108086,"(1,2,3)|(4)",fastlz,133739847,1.2336602717961835,122114892,1.3511008632755455,122200740,1.3501516930257542
spitzer_irac_f32,All_Features,3,0.47396701139903025,0.017402520076408242,8263079.138926519,6.291471343870656,"(1,2)|(3)|(4)",fastlz,133739847,1.2336602717961835,122159649,1.350605845306579,122201116,1.3501475387507917
spitzer_irac_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,133739847,1.2336602717961835,122200884,1.3501501020238118,122200884,1.3501501020238118
turbulence_f32,Entropy,2,0.7475036839433088,0.0022170584603733064,90419.7270669557,4.041104276619087,"(1,2,3)|(4)",fastlz,67112979,0.999938685481388,57143820,1.1743853316071624,57143820,1.1743853316071624
turbulence_f32,Entropy,3,0.4999862068701637,9.061007551790656e-06,39558384724695.03,12.448931703899675,"(1,2)|(3)|(4)",fastlz,67112979,0.999938685481388,57143839,1.174384941130749,57143839,1.174384941130749
turbulence_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,67112979,0.999938685481388,57143858,1.1743845506545953,57143858,1.1743845506545953
turbulence_f32,Entropy_Mean,2,0.7474901972981134,0.00222860585205112,89485.13445698941,3.516557670087369,"(1,2,3)|(4)",fastlz,67112979,0.999938685481388,57143820,1.1743853316071624,57143820,1.1743853316071624
turbulence_f32,Entropy_Mean,3,0.49979694491721127,0.00013570888056626436,180872684609.7536,10.315907264470187,"(1,2)|(3)|(4)",fastlz,67112979,0.999938685481388,57143839,1.174384941130749,57143839,1.174384941130749
turbulence_f32,Entropy_Mean,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,67112979,0.999938685481388,57143858,1.1743845506545953,57143858,1.1743845506545953
turbulence_f32,Entropy_Std,2,0.7406631315032323,0.00823073207864275,6560.023013848,2.3507601277849286,"(1,2,3)|(4)",fastlz,67112979,0.999938685481388,57143820,1.1743853316071624,57143820,1.1743853316071624
turbulence_f32,Entropy_Std,3,0.4948027922087835,0.00349659653637802,20247666.551351268,5.513047196106016,"(1,2)|(3)|(4)",fastlz,67112979,0.999938685481388,57143839,1.174384941130749,57143839,1.174384941130749
turbulence_f32,Entropy_Std,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,67112979,0.999938685481388,57143858,1.1743845506545953,57143858,1.1743845506545953
turbulence_f32,Entropy_Max,2,0.7477291018028246,0.002013170211625451,109660.86060206861,4.086725297489901,"(1,2,3)|(4)",fastlz,67112979,0.999938685481388,57143820,1.1743853316071624,57143820,1.1743853316071624
turbulence_f32,Entropy_Max,3,0.49807242984909544,0.0012879489465486063,2459609770.8720603,8.61083065275576,"(1,2)|(3)|(4)",fastlz,67112979,0.999938685481388,57143839,1.174384941130749,57143839,1.174384941130749
turbulence_f32,Entropy_Max,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,67112979,0.999938685481388,57143858,1.1743845506545953,57143858,1.1743845506545953
turbulence_f32,Entropy_Min,2,0.747107535414883,0.0025685429263171077,67366.47531405569,3.775563833606621,"(1,2,3)|(4)",fastlz,67112979,0.999938685481388,57143820,1.1743853316071624,57143820,1.1743853316071624
turbulence_f32,Entropy_Min,3,0.4999848726427919,1.0213750846349766e-05,24449365018490.43,12.818192807427023,"(1,2)|(3)|(4)",fastlz,67112979,0.999938685481388,57143839,1.174384941130749,57143839,1.174384941130749
turbulence_f32,Entropy_Min,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,67112979,0.999938685481388,57143858,1.1743845506545953,57143858,1.1743845506545953
turbulence_f32,Frequency,2,0.7374606864621075,0.011094242353199365,3610.9546633330024,2.093362613250944,"(1,2,3)|(4)",fastlz,67112979,0.999938685481388,57143820,1.1743853316071624,57143820,1.1743853316071624
turbulence_f32,Frequency,3,0.4996623333023008,0.00022789753793412987,2640614795.1431775,8.296865921927875,"(1,2)|(3)|(4)",fastlz,67112979,0.999938685481388,57143839,1.174384941130749,57143839,1.174384941130749
turbulence_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,67112979,0.999938685481388,57143858,1.1743845506545953,57143858,1.1743845506545953
turbulence_f32,All_Features,2,0.747415919583569,0.002292779777767678,84545.96231464852,4.454064245874832,"(1,2,3)|(4)",fastlz,67112979,0.999938685481388,57143820,1.1743853316071624,57143820,1.1743853316071624
turbulence_f32,All_Features,3,0.4990364117519068,0.0006440472688136952,7588244440.398374,9.928566325389465,"(1,2)|(3)|(4)",fastlz,67112979,0.999938685481388,57143839,1.174384941130749,57143839,1.174384941130749
turbulence_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),fastlz,67112979,0.999938685481388,57143858,1.1743845506545953,57143858,1.1743845506545953
tpch_lineitem_f32,Entropy,2,0.23768158690211116,0.31906145717448386,3.656296901086659,-0.5228998560730156,"(1,2,3)|(4)",fastlz,593910656,1.61602895368828,587767015,1.6329205135813891,755101073,1.2710574124690721
tpch_lineitem_f32,Entropy,3,0.17154065011256095,0.24956614135585234,8.200740248997965,-0.9767486117183666,"(1,2)|(3)|(4)",fastlz,593910656,1.61602895368828,646520474,1.4845265611804894,755100985,1.2710575605989973
