Dataset,FeatureScenario,Metric,BestMetricValue,DecomposedRatio,k,config
hst_wfc3_ir_f32,Entropy,GapStatistic,7.05309011985037,1.9332812109565185,3,"(1,2)|(3)|(4)"
hst_wfc3_ir_f32,Frequency,Silhouette,0.7488730538958412,1.9362939742250087,2,"(1,2,3)|(4)"
hst_wfc3_ir_f32,Frequency,DaviesBouldin,0.0009678720401253,1.9362939742250087,2,"(1,2,3)|(4)"
hst_wfc3_ir_f32,Frequency,CalinskiHarabasz,31699383.14061313,1.9332812109565185,3,"(1,2)|(3)|(4)"
hst_wfc3_ir_f32,Frequency,GapStatistic,6.315636606906921,1.9332812109565185,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,All_Features,Silhouette,0.7463030977042612,1.8055794808141528,2,"(1,2,3)|(4)"
hst_wfc3_uvis_f32,All_Features,DaviesBouldin,0.00186364452213,1.8044620182396764,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,All_Features,CalinskiHarabasz,445708740.8614673,1.8044620182396764,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,All_Features,GapStatistic,8.286455119859465,1.8044620182396764,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Entropy,Silhouette,0.7461443879264001,1.8055794808141528,2,"(1,2,3)|(4)"
hst_wfc3_uvis_f32,Entropy,DaviesBouldin,0.0015529044536189,1.8044620182396764,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Entropy,CalinskiHarabasz,589873072.0644331,1.8044620182396764,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Entropy,GapStatistic,8.077346622043024,1.8044620182396764,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Frequency,Silhouette,0.7442968317379707,1.8055794808141528,2,"(1,2,3)|(4)"
hst_wfc3_uvis_f32,Frequency,DaviesBouldin,0.0047441867804294,1.8044620182396764,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Frequency,CalinskiHarabasz,29301214.4328358,1.8044620182396764,3,"(1,2)|(3)|(4)"
hst_wfc3_uvis_f32,Frequency,GapStatistic,5.799214852533314,1.8044620182396764,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,All_Features,Silhouette,0.6809902308644162,1.2890625303762775,2,"(1,2,3)|(4)"
jw_mirimage_f32,All_Features,DaviesBouldin,0.0120485770887172,1.2932701959807915,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,All_Features,CalinskiHarabasz,37215.18206688351,1.2932701959807915,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,All_Features,GapStatistic,3.769500228916869,1.2932701959807915,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,Entropy,Silhouette,0.7414374185967334,1.2890625303762775,2,"(1,2,3)|(4)"
jw_mirimage_f32,Entropy,DaviesBouldin,0.0075034486835667,1.2890625303762775,2,"(1,2,3)|(4)"
jw_mirimage_f32,Entropy,CalinskiHarabasz,4949508.219895829,1.2932701959807915,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,Entropy,GapStatistic,5.239286955464513,1.2932701959807915,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,Frequency,Silhouette,0.7246819022765741,1.2890625303762775,2,"(1,2,3)|(4)"
jw_mirimage_f32,Frequency,DaviesBouldin,0.0211618632678358,1.2890625303762775,2,"(1,2,3)|(4)"
jw_mirimage_f32,Frequency,CalinskiHarabasz,26587.903551512845,1.2932701959807915,3,"(1,2)|(3)|(4)"
jw_mirimage_f32,Frequency,GapStatistic,2.4716017738722424,1.2932701959807915,3,"(1,2)|(3)|(4)"
rsim_f32,All_Features,Silhouette,0.7436288465961574,1.6941100030079426,2,"(1,2,3)|(4)"
rsim_f32,All_Features,DaviesBouldin,0.0019040471313162,1.7143635081176842,3,"(1,2)|(3)|(4)"
rsim_f32,All_Features,CalinskiHarabasz,144781326.6811709,1.7143635081176842,3,"(1,2)|(3)|(4)"
rsim_f32,All_Features,GapStatistic,7.898344577502868,1.7143635081176842,3,"(1,2)|(3)|(4)"
rsim_f32,Entropy,Silhouette,0.7451494285977652,1.6941100030079426,2,"(1,2,3)|(4)"
rsim_f32,Entropy,DaviesBouldin,0.0015328918958251,1.7143635081176842,3,"(1,2)|(3)|(4)"
rsim_f32,Entropy,CalinskiHarabasz,383490744.46367,1.7143635081176842,3,"(1,2)|(3)|(4)"
rsim_f32,Entropy,GapStatistic,7.154685225864927,1.7143635081176842,3,"(1,2)|(3)|(4)"
rsim_f32,Frequency,Silhouette,0.7444396969517721,1.6941100030079426,2,"(1,2,3)|(4)"
rsim_f32,Frequency,DaviesBouldin,0.0048965664071641,1.6941100030079426,2,"(1,2,3)|(4)"
rsim_f32,Frequency,CalinskiHarabasz,27197009.27356309,1.7143635081176842,3,"(1,2)|(3)|(4)"
rsim_f32,Frequency,GapStatistic,5.700729590861878,1.7143635081176842,3,"(1,2)|(3)|(4)"
solar_wind_f32,All_Features,Silhouette,0.2666624330606739,1.1282222575558862,2,"(1,2,4)|(3)"
solar_wind_f32,All_Features,DaviesBouldin,0.2844064115383035,1.1282222575558862,2,"(1,2,4)|(3)"
solar_wind_f32,All_Features,CalinskiHarabasz,6.012508297573131,1.2535858221544611,3,"(1,2)|(4)|(3)"
solar_wind_f32,All_Features,GapStatistic,0.0827987486504548,1.1282222575558862,2,"(1,2,4)|(3)"
solar_wind_f32,Entropy,Silhouette,0.426810665009818,1.0454577849757234,2,"(1,4)|(2,3)"
solar_wind_f32,Entropy,DaviesBouldin,0.2596453801510898,1.045210465056586,3,"(1,4)|(2)|(3)"
solar_wind_f32,Entropy,CalinskiHarabasz,6.898876789907522,1.0454577849757234,2,"(1,4)|(2,3)"
solar_wind_f32,Entropy,GapStatistic,-1.3751843864297786,1.0454577849757234,2,"(1,4)|(2,3)"
solar_wind_f32,Frequency,Silhouette,0.3373195567729277,1.229121723511856,2,"(1,2,3)|(4)"
solar_wind_f32,Frequency,DaviesBouldin,0.1601449224646233,1.2535858221544611,3,"(1,2)|(3)|(4)"
solar_wind_f32,Frequency,CalinskiHarabasz,20.82815369279684,1.2535858221544611,3,"(1,2)|(3)|(4)"
solar_wind_f32,Frequency,GapStatistic,-0.6532444084336566,1.229121723511856,2,"(1,2,3)|(4)"
spitzer_irac_f32,All_Features,Silhouette,0.7470278133542249,1.3511008632755457,2,"(1,2,3)|(4)"
spitzer_irac_f32,All_Features,DaviesBouldin,0.0025741560820094,1.3511008632755457,2,"(1,2,3)|(4)"
spitzer_irac_f32,All_Features,CalinskiHarabasz,8263079.138926519,1.350605845306579,3,"(1,2)|(3)|(4)"
spitzer_irac_f32,All_Features,GapStatistic,6.291471343870656,1.350605845306579,3,"(1,2)|(3)|(4)"
spitzer_irac_f32,Entropy,Silhouette,0.7472357364995479,1.3511008632755457,2,"(1,2,3)|(4)"
spitzer_irac_f32,Entropy,DaviesBouldin,0.002354730311433,1.3511008632755457,2,"(1,2,3)|(4)"
spitzer_irac_f32,Entropy,CalinskiHarabasz,3668237.7189620216,1.350605845306579,3,"(1,2)|(3)|(4)"
spitzer_irac_f32,Entropy,GapStatistic,5.36353052812521,1.350605845306579,3,"(1,2)|(3)|(4)"
spitzer_irac_f32,Frequency,Silhouette,0.749257535135655,1.3511008632755457,2,"(1,2,3)|(4)"
