dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed blosc compressed size (B),decomposed row-ordered blosc compressed size (B),reordered blosc compressed size (B),reordered row-based blosc compressed size (B),standard blosc compressed size (B),standard blosc compression ratio,decomposed blosc compression ratio,decomposed row-ordered blosc compression ratio,reordered blosc compression ratio,reordered row-based blosc compression ratio,decomposed blosc_bit compressed size (B),decomposed row-ordered blosc_bit compressed size (B),reordered blosc_bit compressed size (B),reordered row-based blosc_bit compressed size (B),standard blosc_bit compressed size (B),standard blosc_bit compression ratio,decomposed blosc_bit compression ratio,decomposed row-ordered blosc_bit compression ratio,reordered blosc_bit compression ratio,reordered row-based blosc_bit compression ratio,WE,entropy word,entropy list,max rep
hdr_palermo_f32,843454588,4,210863647,"( (3,0,2,1,), )",-1,271689412,190742259,271689412,190742259,267592547,3.15201076209346,3.10448089158513,4.42195972943783,3.10448089158513,4.42195972943783,236684276,180294858,236684276,180294858,236731657,3.56291422401525,3.56362747139147,4.67819547022245,3.56362747139147,4.67819547022245,3.88299752762219,9.33918913224339,"(3.8829975276221873,)","(79,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,0,2,3,), )",-1,267592547,190745037,267592547,190745037,267592547,3.15201076209346,3.15201076209346,4.42189532826482,3.15201076209346,4.42189532826482,236731657,180296857,236731657,180296857,236731657,3.56291422401525,3.56291422401525,4.67814360180444,3.56291422401525,4.67814360180444,3.88299752762219,9.33918913224339,"(3.8829975276221873,)","(78,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,1,2,), (3,), )",-1,230139946,190742259,230143072,190745037,267592547,3.15201076209346,3.66496387376401,4.42195972943783,3.66491409309075,4.42189532826482,238942175,180297607,238946644,180296857,236731657,3.56291422401525,3.52995275112064,4.67812414171421,3.52988673069625,4.67814360180444,3.10359452464592,9.33918913224339,"(3.4750231167901102,1.9893087482133431,)","(62,4367,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,3,2,1,), )",-1,271464565,190745611,271464565,190745611,267592547,3.15201076209346,3.10705225192098,4.42188202170481,3.10705225192098,4.42188202170481,236693753,180299316,236693753,180299316,236731657,3.56291422401525,3.56348478702773,4.67807979926003,3.56348478702773,4.67807979926003,3.88299752762219,9.33918913224339,"(3.882997527622188,)","(79,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,2,1,3,), )",-1,267745299,190687583,267745299,190687583,267592547,3.15201076209346,3.15021250102322,4.42322764141386,3.15021250102322,4.42322764141386,236690134,180279893,236690134,180279893,236731657,3.56291422401525,3.56353927282833,4.67858380634828,3.56353927282833,4.67858380634828,3.88299752762219,9.33918913224339,"(3.8829975276221873,)","(77,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,), (2,0,3,), )",-1,232621190,190665848,232618609,190687583,267592547,3.15201076209346,3.62587169294422,4.42373186833124,3.62591192349534,4.42322764141386,255198995,180294159,255192944,180279893,236731657,3.56291422401525,3.30508585270878,4.6782136075745,3.30516422115495,4.67858380634828,3.57399527377546,9.33918913224339,"(-0.0,4.76532703170062,)","(210863647,57,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,), (2,1,3,), )",-1,232621190,190665848,232618609,190687583,267592547,3.15201076209346,3.62587169294422,4.42373186833124,3.62591192349534,4.42322764141386,255198995,180294159,255192944,180279893,236731657,3.56291422401525,3.30508585270878,4.6782136075745,3.30516422115495,4.67858380634828,3.57399527377546,9.33918913224339,"(-0.0,4.76532703170062,)","(210863647,57,)"
hdr_palermo_f32,843454588,4,210863647,"( (2,3,), (0,1,), )",-1,218359186,190669083,218359174,190669071,267592547,3.15201076209346,3.86269340645005,4.42365681278281,3.86269361872563,4.42365709119126,208570967,180295155,208567604,180295759,236731657,3.56291422401525,4.04396930278412,4.67818776383647,4.04403450883005,4.67817209166856,2.90405148653557,9.33918913224339,"(5.808102973071135,-0.0,)","(38,421727294,)"
hdr_palermo_f32,843454588,4,210863647,"( (2,0,3,1,), )",-1,267736937,190665837,267736937,190665837,267592547,3.15201076209346,3.1503108889305,4.42373212354765,3.1503108889305,4.42373212354765,236678162,180294662,236678162,180294662,236731657,3.56291422401525,3.56371952896947,4.67820055593216,3.56371952896947,4.67820055593216,3.88299752762219,9.33918913224339,"(3.8829975276221873,)","(77,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,2,), (0,3,), )",-1,217160614,190688759,217162454,190687583,267592547,3.15201076209346,3.88401272433315,4.42320036284887,3.88397981540584,4.42322764141386,195760945,180288871,195751072,180279893,236731657,3.56291422401525,4.30859479146875,4.67835082288579,4.30881210193321,4.67858380634828,3.4171299413696,9.33918913224339,"(4.839640865582987,1.9946190171562126,)","(41,39,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,), (2,), (3,0,), )",-1,193379901,190665307,193401064,190686331,267592547,3.15201076209346,4.36164556729192,4.42374442037324,4.36116829222822,4.4232566832491,180462284,180300430,180433668,180281842,236731657,3.56291422401525,4.67385521952055,4.67805089538611,4.67459647276028,4.67853322687928,2.93590188108455,9.33918913224339,"(-0.0,7.754369490025784,1.9946190171562126,)","(210863647,31,39,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,), (3,2,1,), )",-1,234678333,190686528,234672204,190745611,267592547,3.15201076209346,3.59408803197865,4.42325211354208,3.59418189978733,4.42188202170481,255166556,180278663,255175125,180299316,236731657,3.56291422401525,3.30550602407315,4.67861572725331,3.30539502234005,4.67807979926003,3.57399527377546,9.33918913224339,"(-0.0,4.765327031700619,)","(210863647,59,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,2,), (1,3,), )",-1,217160614,190688759,217162454,190687583,267592547,3.15201076209346,3.88401272433315,4.42320036284887,3.88397981540584,4.42322764141386,195760945,180288871,195751072,180279893,236731657,3.56291422401525,4.30859479146875,4.67835082288579,4.30881210193321,4.67858380634828,3.4171299413696,9.33918913224339,"(4.839640865582987,1.9946190171562126,)","(41,39,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,1,3,2,), )",-1,271445810,190703961,271445810,190703961,267592547,3.15201076209346,3.10726692742098,4.42284776664917,3.10726692742098,4.42284776664917,236729146,180288098,236729146,180288098,236731657,3.56291422401525,3.56295201605636,4.67837088169847,3.56295201605636,4.67837088169847,3.88299752762219,9.33918913224339,"(3.882997527622188,)","(79,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,), (1,), (2,3,), )",-1,218359202,190669099,218361393,190745037,267592547,3.15201076209346,3.86269312341598,4.42365644157158,3.86265436582922,4.42189532826482,208570983,180295171,208571656,180296857,236731657,3.56291422401525,4.04396899256116,4.67818734867835,4.04395594385078,4.67814360180444,2.90405148653557,9.33918913224339,"(-0.0,-0.0,5.808102973071135,)","(210863647,210863647,38,)"
