dataset name,original size,type width,Dimension,decomposition,chunk no,standard snappy compressed size (B),decomposed snappy col-order (B),decomposed snappy row-order (B),reordered snappy col-order (B),reordered snappy row-order (B),standard snappy ratio,decomposed snappy col-order ratio,decomposed snappy row-order ratio,reordered snappy col-order ratio,reordered snappy row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
wesad_chest_f64,272339192,8,34042399,"( (6,4,5,), (7,3,0,2,1,), )",-1,126257107,137540949,134467496,137546995,134465132,2.1570206895363127,1.9800589859242574,2.025316155214194,1.9799719506776574,2.0253517618232806,4.016575652494471,13.858620496208305,"(7.402021439378061,1.9853081803643178,)","(5,9,)","(2.506678020351425e-06,4.993772618668854e-07,)"
