dataset name,original size,type width,Dimension,decomposition,chunk no,standard snappy compressed size (B),decomposed snappy col-order (B),decomposed snappy row-order (B),reordered snappy col-order (B),reordered snappy row-order (B),standard snappy ratio,decomposed snappy col-order ratio,decomposed snappy row-order ratio,reordered snappy col-order ratio,reordered snappy row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
phone_gyro_f64,334383160,8,41797895,"( (3,5,), (7,), (2,1,0,6,), (4,), )",-1,188039998,246149177,288598031,245727035,288599146,1.7782554964715538,1.3584573553134407,1.1586467130123974,1.3607910908134304,1.1586422365920652,6.78296690752739,14.769069201684335,"(7.5695193812977575,1.0494046455668429,7.918550632028744,6.401089323941786,)","(10,6871,5,75,)","(3.062355173627763e-06,1.674725485577683e-07,1.5311775868138814e-06,6.124710347255526e-06,)"
