dataset name,original size,type width,Dimension,decomposition,chunk no,standard snappy compressed size (B),decomposed snappy col-order (B),decomposed snappy row-order (B),reordered snappy col-order (B),reordered snappy row-order (B),standard snappy ratio,decomposed snappy col-order ratio,decomposed snappy row-order ratio,reordered snappy col-order ratio,reordered snappy row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
astro_mhd_f64,548458552,8,68557319,"( (0,1,2,3,4,5,), (6,), (7,), )",-1,44542185,41706309,43795266,41703540,43792499,12.313238607401052,13.150493657925951,12.523238287900798,13.151366814423907,12.524029560404854,0.4315108357640763,0.9739236092928497,"(0.5091312211111184,0.32119139338557945,0.07610796606032028,)","(6138,1025,12314,)","(6.223502798682467e-07,3.2527526346238833e-06,2.9172669368824065e-08,)"
