dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed bz2 compressed size (B),decomposed row-ordered bz2 compressed size (B),reordered bz2 compressed size (B),reordered row-based bz2 compressed size (B),standard bz2 compressed size (B),standard bz2 compression ratio,decomposed bz2 compression ratio,decomposed row-ordered bz2 compression ratio,reordered bz2 compression ratio,reordered row-based bz2 compression ratio,WE,entropy word,entropy list,max rep,unique ratio
rsim_f32,94281724,4,23570431,"( (1,3,0,), (2,), )",-1,55990779,49258529,56023039,49282244,65067153,1.4489910754201893,1.68387948308417,1.9140182606752223,1.6829098471434225,1.913097220167166,6.248799998494674,18.49633411327401,"(6.092907437614452,6.7164776811353395,)","(34526,1695665,)","(3.620355238024003e-06,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (1,0,), (2,), (3,), )",-1,49019476,49256203,49034739,49275854,65067153,1.4489910754201893,1.9233523426484609,1.9141086453618847,1.922753662459588,1.913345307013857,5.831700407806107,18.49633411327401,"(6.751592197585234,6.7164776811353395,3.107139554918616,)","(3391330,1695665,11508,)","(5.430532857036004e-06,1.0861065714072008e-05,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,1,3,), )",-1,64870957,49266118,64870957,49266118,65067153,1.4489910754201893,1.4533734102304057,1.9137234234692493,1.4533734102304057,1.9137234234692493,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (2,), (0,), )",-1,51594077,49257727,51602568,49294478,65067153,1.4489910754201893,1.8273749523612952,1.9140494241644566,1.8270742649861922,1.912622423955884,6.142296787822806,18.49633411327401,"(5.550603951449731,6.7164776811353395,6.751501567256424,)","(23017,1695665,1695665,)","(5.430532857036004e-06,1.0861065714072008e-05,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (3,2,0,1,), )",-1,64763830,49279119,64763830,49279119,65067153,1.4489910754201893,1.4557774609685683,1.91321853785576,1.4557774609685683,1.91321853785576,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (3,), (2,0,), )",-1,52714190,49258954,52719530,49273425,65067153,1.4489910754201893,1.7885454371963223,1.9140017467687194,1.7883642741124588,1.913439627953608,5.834902594068855,18.49633411327401,"(6.751662226465114,3.107139554918616,6.740404297445846,)","(1695665,11508,3391330,)","(1.0861065714072008e-05,2.757692466463596e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (1,3,0,2,), )",-1,64802457,49282244,64802457,49282244,65067153,1.4489910754201893,1.4549097112166596,1.913097220167166,1.4549097112166596,1.913097220167166,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (1,), (3,2,), )",-1,49870752,49258947,49880542,49264805,65067153,1.4489910754201893,1.8905214022038408,1.9140020187601656,1.8901503516140623,1.9137744278090616,6.143251255519657,18.49633411327401,"(6.751501567256424,6.751662226465114,5.534920614178546,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (1,3,2,0,), )",-1,64826396,49273425,64826396,49273425,65067153,1.4489910754201893,1.4543724442123853,1.913439627953608,1.4543724442123853,1.913439627953608,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,), (0,3,1,), )",-1,55996357,49258706,56017519,49262979,65067153,1.4489910754201893,1.6837117457480315,1.914011383084241,1.6830756820915256,1.9138453644876003,6.248799998494674,18.49633411327401,"(6.7164776811353395,6.092907437614452,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (3,1,2,), )",-1,58432264,49281910,58449143,49282434,65067153,1.4489910754201893,1.6135216667285046,1.9131101858673902,1.6130557123823013,1.9130898445478566,6.252722334798021,18.49633411327401,"(6.751501567256424,6.08646259064522,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (2,), (0,3,), )",-1,51614868,49257238,51638046,49276685,65067153,1.4489910754201893,1.8266388669249334,1.9140684258423097,1.8258189707643082,1.913313040436872,6.142275761013919,18.49633411327401,"(6.751662226465114,6.7164776811353395,5.550481568227612,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (2,0,), )",-1,55053846,49262260,55057739,49294478,65067153,1.4489910754201893,1.7125365592078707,1.9138732977333968,1.7124154698760876,1.912622423955884,6.145504124447788,18.49633411327401,"(5.550603951449731,6.740404297445846,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (1,3,2,), )",-1,58397153,49260947,58423728,49264805,65067153,1.4489910754201893,1.6144917886664782,1.9139243100624923,1.613757410345331,1.9137744278090616,6.252722334798021,18.49633411327401,"(6.751501567256424,6.08646259064522,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,), (2,), (3,), )",-1,49026104,49256569,49041552,49276901,65067153,1.4489910754201893,1.9230923183290274,1.9140944226139665,1.922486547734052,1.913304653634773,5.831700407806107,18.49633411327401,"(6.751592197585234,6.7164776811353395,3.107139554918616,)","(3391330,1695665,11508,)","(5.430532857036004e-06,1.0861065714072008e-05,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (0,2,), )",-1,55071058,49267317,55074689,49290186,65067153,1.4489910754201893,1.7120013201852777,1.9136768499084291,1.711888450246174,1.912788967767336,6.145504124447788,18.49633411327401,"(5.550603951449731,6.740404297445846,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,), (1,), (3,), )",-1,52714190,49258954,52724628,49266118,65067153,1.4489910754201893,1.7885454371963223,1.9140017467687194,1.7881913552808755,1.9137234234692493,5.834902594068856,18.49633411327401,"(6.740404297445846,6.751662226465114,3.107139554918616,)","(3391330,1695665,11508,)","(5.430532857036004e-06,1.0861065714072008e-05,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (2,), (3,1,), )",-1,51594077,49257727,51611741,49268592,65067153,1.4489910754201893,1.8273749523612952,1.9140494241644566,1.8267495374744285,1.9136273267155677,6.142296787822806,18.49633411327401,"(6.751501567256424,6.7164776811353395,5.550603951449731,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,), (3,2,), )",-1,49642435,49261095,49650210,49264805,65067153,1.4489910754201893,1.8992163458541065,1.9139185598696091,1.8989189371001653,1.9137744278090616,6.14325640588189,18.49633411327401,"(6.751592197585234,5.534920614178546,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (2,1,3,0,), )",-1,64858578,49262257,64858578,49262257,65067153,1.4489910754201893,1.4536508031366338,1.9138734142855047,1.4536508031366338,1.9138734142855047,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,2,3,0,), )",-1,65114253,49268911,65114253,49268911,65067153,1.4489910754201893,1.4479429565136837,1.913614936607793,1.4479429565136837,1.913614936607793,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,), (1,3,), )",-1,55072727,49261796,55079280,49266118,65067153,1.4489910754201893,1.7119494373322026,1.9138913246281155,1.7117457599300498,1.9137234234692493,6.145504124447788,18.49633411327401,"(6.740404297445846,5.550603951449731,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,2,1,0,), )",-1,64749593,49278388,64749593,49278388,65067153,1.4489910754201893,1.4560975541575991,1.9132469187100845,1.4560975541575991,1.9132469187100845,6.318406388450609,18.49633411327401,"(6.318406388450609,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,0,2,), )",-1,65122093,49290186,65122093,49290186,65067153,1.4489910754201893,1.4477686397456544,1.912788967767336,1.4477686397456544,1.912788967767336,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,3,), (1,), (0,), )",-1,50255563,49257523,50264979,49267052,65067153,1.4489910754201893,1.8760455235572626,1.9140573511989225,1.8756940891191858,1.9136871432859428,6.143251255519658,18.49633411327401,"(5.534920614178546,6.751662226465114,6.751501567256424,)","(23017,1695665,1695665,)","(5.430532857036004e-06,1.0861065714072008e-05,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (1,0,3,2,), )",-1,64783891,49264404,64783891,49264404,65067153,1.4489910754201893,1.455326664463547,1.9137900054570842,1.455326664463547,1.9137900054570842,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (3,2,0,), )",-1,58458506,49270145,58479072,49273425,65067153,1.4489910754201893,1.6127973574966148,1.9135670089868824,1.6122301667167358,1.913439627953608,6.252732705914422,18.49633411327401,"(6.751662226465114,6.086422865730858,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,1,), (3,), )",-1,52761034,49262470,52764353,49266118,65067153,1.4489910754201893,1.7869574731988762,1.9138651391211199,1.7868450694354199,1.9137234234692493,5.835959644252597,18.49633411327401,"(6.745566340697257,3.107139554918616,)","(5086995,11508,)","(3.620355238024003e-06,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (0,3,1,2,), )",-1,64808048,49282434,64808048,49282434,65067153,1.4489910754201893,1.454784195938134,1.9130898445478566,1.454784195938134,1.9130898445478566,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,3,), (1,0,), )",-1,50020618,49259305,50025514,49267052,65067153,1.4489910754201893,1.884857240268403,1.9139881084396135,1.8846727691793432,1.9136871432859428,6.14325640588189,18.49633411327401,"(5.534920614178546,6.751592197585234,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,), (2,3,), )",-1,50027246,49259671,50035309,49276901,65067153,1.4489910754201893,1.8846075196703813,1.9139738874829269,1.8843038223267492,1.913304653634773,6.14325640588189,18.49633411327401,"(6.751592197585234,5.534920614178546,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (0,), (2,), )",-1,51594077,49257727,51600966,49290186,65067153,1.4489910754201893,1.8273749523612952,1.9140494241644566,1.8271309882066937,1.912788967767336,6.142296787822806,18.49633411327401,"(5.550603951449731,6.751501567256424,6.7164776811353395,)","(23017,1695665,1695665,)","(5.430532857036004e-06,1.0861065714072008e-05,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (0,3,), (2,1,), )",-1,55043867,49261905,55048458,49272638,65067153,1.4489910754201893,1.7128470279895125,1.9138870898313818,1.7127041778354628,1.9134701900880566,6.145452676213861,18.49633411327401,"(5.550481568227612,6.740423784200108,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,0,2,1,), )",-1,64810303,49292826,64810303,49292826,65067153,1.4489910754201893,1.4547335783941637,1.9126865235927029,1.4547335783941637,1.9126865235927029,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,0,2,3,), )",-1,65058790,49275854,65058790,49275854,65067153,1.4489910754201893,1.4491773363753,1.913345307013857,1.4491773363753,1.913345307013857,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,2,), (3,), )",-1,52783496,49273054,52786941,49276901,65067153,1.4489910754201893,1.7861970340122981,1.9134540351405862,1.7860804625901698,1.913304653634773,5.835959644252597,18.49633411327401,"(6.745566340697257,3.107139554918616,)","(5086995,11508,)","(3.620355238024003e-06,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (0,3,2,1,), )",-1,64831842,49272638,64831842,49272638,65067153,1.4489910754201893,1.4542502741168453,1.9134701900880566,1.4542502741168453,1.9134701900880566,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (0,2,1,3,), )",-1,64889584,49276102,64889584,49276102,65067153,1.4489910754201893,1.452956209428003,1.9133356774040284,1.452956209428003,1.9133356774040284,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (2,0,3,), )",-1,58603809,49262309,58626432,49276685,65067153,1.4489910754201893,1.608798568024819,1.9138713940509773,1.6081777584554353,1.913313040436872,6.252732705914422,18.49633411327401,"(6.751662226465114,6.086422865730858,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (2,1,3,), )",-1,58572405,49262421,58597822,49276102,65067153,1.4489910754201893,1.6096611365027609,1.9138670427910962,1.6089629406362578,1.9133356774040284,6.252722334798021,18.49633411327401,"(6.751501567256424,6.086462590645219,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (2,3,), (0,1,), )",-1,50027246,49259671,50033680,49266129,65067153,1.4489910754201893,1.8846075196703813,1.9139738874829269,1.8843651716203964,1.9137229961785713,6.14325640588189,18.49633411327401,"(5.534920614178546,6.751592197585234,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,3,1,), )",-1,64873733,49262979,64873733,49262979,65067153,1.4489910754201893,1.4533112191956026,1.9138453644876003,1.4533112191956026,1.9138453644876003,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,2,), (0,3,), )",-1,55068480,49267292,55076709,49276685,65067153,1.4489910754201893,1.7120814665667183,1.913677820977049,1.7118256648195882,1.913313040436872,6.145452676213861,18.49633411327401,"(6.740423784200108,5.550481568227612,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (2,), (3,0,), )",-1,51598707,49256869,51616593,49268911,65067153,1.4489910754201893,1.8272109803061538,1.9140827647814969,1.8265778215931454,1.913614936607793,6.142275761013919,18.49633411327401,"(6.751662226465114,6.7164776811353395,5.550481568227612,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (3,2,1,), )",-1,58426050,49270742,58449908,49272638,65067153,1.4489910754201893,1.6136932755166573,1.9135438228228834,1.6130346004992857,1.9134701900880566,6.252722334798021,18.49633411327401,"(6.751501567256424,6.086462590645219,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (0,2,), (1,3,), )",-1,55089939,49266853,55096317,49276102,65067153,1.4489910754201893,1.7114145651894803,1.913694873102611,1.7112164502756146,1.9133356774040284,6.145504124447788,18.49633411327401,"(6.740404297445846,5.550603951449731,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,3,2,), )",-1,64792580,49264805,64792580,49264805,65067153,1.4489910754201893,1.4551314980820336,1.9137744278090616,1.4551314980820336,1.9137744278090616,6.318406388450609,18.49633411327401,"(6.318406388450609,)","(46035,)","(2.715266428518002e-06,)"
