Dataset,FeatureScenario,k,Silhouette,DaviesBouldin,CalinskiHarabasz,GapStatistic,ClusterConfig,CompressionTool,StandardSize(B),StandardRatio,DecomposedSize(B)_ColOrder,DecomposedRatio_ColOrder,DecomposedSize(B)_RowOrder,DecomposedRatio_RowOrder
tpcds_web_f32,Frequency,3,0.3796043395657964,0.09644437009708033,62.547556608363884,-0.6207021715776806,"(2,3)|(1)|(4)",zstd,20918058,1.238472710994491,17904048,1.4469601511345367,17732908,1.4609247394730747
tpcds_web_f32,Frequency,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,20918058,1.238472710994491,17731317,1.461055825689654,17731317,1.461055825689654
tpcds_web_f32,All_Features,2,0.7227844045475971,0.2681815272764108,21.96341282641255,0.09298738924525207,"(2,3)|(1,4)",zstd,20918058,1.238472710994491,19571440,1.323686146752615,17735698,1.4606949216207898
tpcds_web_f32,All_Features,3,0.4179754400777964,0.07230432351579848,64.2219583656795,0.8675536152296702,"(2,3)|(1)|(4)",zstd,20918058,1.238472710994491,17904048,1.4469601511345367,17732908,1.4609247394730747
tpcds_web_f32,All_Features,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,20918058,1.238472710994491,17731317,1.461055825689654,17731317,1.461055825689654
spitzer_irac_f32,Entropy,2,0.7472448576786617,0.002199579869195947,88485.61182751042,3.659472894559695,"(1,2,3)|(4)",zstd,33462551,1.4791717463501213,30748431,1.6097361195437907,30772952,1.6084534236429446
spitzer_irac_f32,Entropy,3,0.38576005132459157,0.07537690281718051,601797.3678934544,3.967680890847596,"(1,2)|(3)|(4)",zstd,33462551,1.4791717463501213,30762537,1.608997983488813,30773065,1.6084475173337462
spitzer_irac_f32,Entropy,4,-1.0,-1.0,-1.0,-1.0,(1)|(2)|(3)|(4),zstd,33462551,1.4791717463501213,30771414,1.6085338164830514,30771414,1.6085338164830514
spitzer_irac_f32,Entropy_Mean,2,0.7472162214848868,0.0022644389678925987,84525.79468607054,3.7004733893161337,"(1,2,3)|(4)",zstd,33462551,1.4791717463501213,30748431,1.6097361195437907,30772952,1.6084534236429446
spitzer_irac_f32,Entropy_Mean,3,0.4071398649971395,0.061538051922451896,852042.3478042287,4.332079139315555,"(1,2)|(3)|(4)",zstd,33462551,1.4791717463501213,30762537,1.608997983488813,30773065,1.6084475173337462
