8,16,32
4.541746529806039,7.081342139629879,8.025130295827047
4.52773079907823,7.016976089878003,7.97161544843845
4.546382397516737,7.052906947699039,7.966537303729652
4.5781761817767865,7.092552303113818,7.920556933715156
4.582845036703446,7.093721248189788,7.883770808839056
4.598506385618837,7.123490885009083,8.033833332017338
4.519382167207468,6.994018499766447,7.946671614298933
4.52710588347373,7.062075006957473,8.020961292392016
4.597882919026038,7.149882649075968,8.092143782448495
4.529463475357892,7.065758106453311,8.060456730873161
4.559974756224101,7.127392741232114,8.078103646462022
4.54370594832508,7.057261817163047,7.940241016226046
4.570274987121092,7.126594788205026,8.067985138502479
4.5832920705575715,7.1259279307445595,8.082272996285935
4.599376936063303,7.150039128614807,8.021871814274363
4.558625457846551,7.105380118997025,8.056677532518197
