,M,N,Original Size (bits),b1_leading_compressed_size,b1_leading_encoded_size,b1_leading_dic_size_bits,b1_leading_entropy,b2_leading_compressed_size,b2_leading_encoded_size,b2_leading_dic_size_bits,b2_leading_entropy,b3_leading_compressed_size,b3_leading_encoded_size,b3_leading_dic_size_bits,b3_leading_entropy,b1_content_compressed_size,b1_content_encoded_size,b1_content_dic_size_bits,b1_content_entropy,b2_content_compressed_size,b2_content_encoded_size,b2_content_dic_size_bits,b2_content_entropy,b3_content_compressed_size,b3_content_encoded_size,b3_content_dic_size_bits,b3_content_entropy,b1_trailing_compressed_size,b1_trailing_encoded_size,b1_trailing_dic_size_bits,b1_tailing_entropy,b2_trailing_compressed_size,b2_trailing_encoded_size,b2_trailing_dic_size_bits,b2_tailing_entropy,b3_trailing_compressed_size,b3_trailing_encoded_size,b3_trailing_dic_size_bits,b3_tailing_entropy,com_ratio_b1,com_ratio_b2,com_ratio_b3,t_com_ratio_b1,t_com_ratio_b2,t_com_ratio_b3,comp_ratio_zstd_default,comp_ratio_l22,Non_uniform_1x4,bool_array_size_bits,entropy_all,dataset_name,max_com_ratio,t-max_com_ratio
0,4,1,115776,2707,2599,108,1.191372580844791,4313,4205,108,1.191372580844791,7517,7409,108,1.191372580844791,62720,62598,122,10.538744624853296,56632,56513,119,11.079457479890687,44399,44280,119,11.600984403496447,39890,39776,114,11.69654548619041,43506,43392,114,11.58520490957335,50738,50624,114,11.05671055800072,1.10291217741705,1.1120545576793777,1.1315864064195167,1.099309703086871,1.1084240457247896,1.1278274592319832,1.0840449438202246,1.0822614418187257,85876,115776,11.820178962414298,Fungi_TRAIN,1.1315864064195167,1.1278274592319832
1,4,2,115776,2140,1819,321,1.191372580844791,4445,4011,434,1.191372580844791,7374,6788,586,1.191372580844791,64120,60094,4026,10.538744624853296,58774,54751,4023,11.079457479890687,47942,43919,4023,11.600984403496447,46212,42309,3903,11.69654548619041,47210,43359,3851,11.58520490957335,54449,50599,3850,11.05671055800072,1.1108595114275297,1.1337139275956953,1.1428345803802342,1.029376200298741,1.0484202519265773,1.0547624470459618,1.0840449438202246,1.0822614418187257,85876,115776,11.820178962414298,Fungi_TRAIN,1.1428345803802342,1.0547624470459618
2,8,1,115776,2199,1631,568,1.191372580844791,3196,2570,626,1.191372580844791,5063,4419,644,1.191372580844791,61875,57896,3979,10.538744624853296,56544,52564,3980,11.079457479890687,45801,41816,3985,11.600984403496447,43583,39731,3852,11.69654548619041,47206,43355,3851,11.58520490957335,54442,50594,3848,11.05671055800072,1.1664147977996735,1.1755221395282722,1.195674849476913,1.0754154397763267,1.0825650328203018,1.0994245342145748,1.0840449438202246,1.0822614418187257,85876,115776,11.820178962414298,Fungi_TRAIN,1.195674849476913,1.0994245342145748
3,8,2,115776,2353,1178,1175,1.191372580844791,3988,2469,1519,1.191372580844791,5914,4040,1874,1.191372580844791,113579,42951,70628,10.538744624853296,104475,39215,65260,11.079457479890687,84602,31607,52995,11.600984403496447,92898,30463,62435,11.69654548619041,101332,31048,70284,11.58520490957335,119138,36878,82260,11.05671055800072,1.5521235521235521,1.591816531925425,1.5963598759048605,0.5544031030024422,0.5518529993565147,0.5522241407271028,1.0840449438202246,1.0822614418187257,85876,115776,11.820178962414298,Fungi_TRAIN,1.5963598759048605,0.5544031030024422
4,6,1,115776,2244,1946,298,1.1932058212203152,3416,3103,313,1.1932058212203152,5721,5399,322,1.1932058212203152,60540,59797,743,10.538727842530362,55008,54265,743,11.080111883110778,43570,42840,730,11.601903302612957,40504,39798,706,11.697411559943367,44122,43416,706,11.586132531461503,51358,50652,706,11.057930327125701,1.140189677076255,1.1487537704397524,1.1707435459243005,1.1209046549453954,1.129015271195366,1.1502945881230813,1.0840449438202246,1.0822614418187257,85876,115776,11.820976692620443,Fungi_TRAIN,1.1707435459243005,1.1502945881230813
5,6,2,115776,2124,1407,717,1.1932058212203152,3955,3010,945,1.1932058212203152,6149,4981,1168,1.1932058212203152,105829,53805,52024,10.538727842530362,95699,48904,46795,11.080111883110778,77711,38920,38791,11.601903302612957,86901,38706,48195,11.697411559943367,94272,40224,54048,11.586132531461503,106214,47314,58900,11.057930327125701,1.2327349389893312,1.2565499576721875,1.2692649235323137,0.5941679411251501,0.597011231088147,0.6091101360522744,1.0840449438202246,1.0822614418187257,85876,115776,11.820976692620443,Fungi_TRAIN,1.2692649235323137,0.6091101360522744
6,10,1,115776,2137,1435,702,1.189938666250221,3121,2265,856,1.189938666250221,4756,3880,876,1.189938666250221,75867,55934,19933,10.53687649114298,70659,50860,19799,11.076910892888964,59557,40488,19069,11.598987377302372,58193,39018,19175,11.69394416054878,62081,42685,19396,11.582418530341648,69423,49912,19511,11.053045794804842,1.2011578324877836,1.2083916083916084,1.2280016970725498,0.8500627767131435,0.8521650804866738,0.8657055691810731,1.0840449438202246,1.0822614418187257,85876,115776,11.817783121774827,Fungi_TRAIN,1.2280016970725498,0.8657055691810731
7,10,2,115776,2301,1042,1259,1.189938666250221,3915,2190,1725,1.189938666250221,5795,3523,2272,1.189938666250221,107305,34866,72439,10.53687649114298,99119,31923,67196,11.076910892888964,80577,25636,54941,11.598987377302372,84085,23929,60156,11.69394416054878,89204,24058,65146,11.582418530341648,105380,28749,76631,11.053045794804842,1.9348563597773953,1.9902700658403671,1.9993092491538302,0.5977355685086039,0.6022534566526909,0.6037798823480329,1.0840449438202246,1.0822614418187257,85876,115776,11.817783121774827,Fungi_TRAIN,1.9993092491538302,0.6037798823480329
8,12,1,115776,2215,1272,943,1.1897332114831214,3119,2003,1116,1.1897332114831214,4565,3423,1142,1.1897332114831214,108036,52466,55570,10.537831087618965,99176,47490,51686,11.07812017684985,82649,37562,45087,11.599907582367866,88056,36683,51373,11.694811787107424,94465,40163,54302,11.583347909741024,106899,47296,59603,11.054268293105704,1.2804105241039139,1.2913357722851788,1.3114486695891527,0.5838220536844387,0.5884122789184794,0.596436096500492,1.0840449438202246,1.0822614418187257,85876,115776,11.81858217747998,Fungi_TRAIN,1.3114486695891527,0.596436096500492
9,12,2,115776,2561,919,1642,1.1897332114831214,4098,1925,2173,1.1897332114831214,5893,3094,2799,1.1897332114831214,99421,29041,70380,10.537831087618965,92141,26564,65577,11.07812017684985,75478,21212,54266,11.599907582367866,76989,19612,57377,11.694811787107424,80719,19624,61095,11.583347909741024,94948,23295,71653,11.054268293105704,2.335511982570806,2.406335086151352,2.4322178105501986,0.6468981008096284,0.6542569423252975,0.6566280434893573,1.0840449438202246,1.0822614418187257,85876,115776,11.81858217747998,Fungi_TRAIN,2.4322178105501986,0.6566280434893573
