dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed fastlz compressed size (B),decomposed row-ordered fastlz compressed size (B),reordered fastlz compressed size (B),reordered row-based fastlz compressed size (B),standard fastlz compressed size (B),standard fastlz compression ratio,decomposed fastlz compression ratio,decomposed row-ordered fastlz compression ratio,reordered fastlz compression ratio,reordered row-based fastlz compression ratio,WE,entropy word,entropy list,max rep,unique ratio
tpcds_catalog_f32,172803476,4,43200869,"( (2,1,3,0,), )",-1,167867097,150058242,167867097,150058242,166599983,1.0372358561405135,1.0294064714778501,1.1515760393887595,1.0294064714778501,1.1515760393887595,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(29,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (1,2,3,0,), )",-1,168382264,150058241,168382264,150058241,166599983,1.0372358561405135,1.026256993432515,1.1515760470629535,1.026256993432515,1.1515760470629535,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(30,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (2,0,), (1,3,), )",-1,172796491,150055916,172796918,150055409,166599983,1.0372358561405135,1.0000404232745674,1.1515938898403713,1.0000379520657885,1.1515977807904278,6.411776197448152,17.407346762848366,"(6.838955492764744,5.98459690213156,)","(17,15,)","(2.9629033619670938e-06,2.9629033619670938e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (3,2,1,0,), )",-1,164496655,150053990,164496655,150053990,166599983,1.0372358561405135,1.0504984189496134,1.1516086709856899,1.0504984189496134,1.1516086709856899,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(30,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (3,1,0,2,), )",-1,166989242,150052301,166989242,150052301,166599983,1.0372358561405135,1.0348180154024533,1.1516216335796143,1.0348180154024533,1.1516216335796143,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(30,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (2,3,), (1,), (0,), )",-1,172442985,150053908,172442151,150053226,166599983,1.0372358561405135,1.0020904938522144,1.1516093003055943,1.0020953403672168,1.1516145344319355,6.062021149647032,17.407346762848366,"(6.223533188658822,7.26720306709632,4.533815154174166,)","(15,19,28,)","(2.9629033619670938e-06,5.9258067239341876e-06,2.314768251536792e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (1,0,3,2,), )",-1,169531342,150056317,169531342,150056317,166599983,1.0372358561405135,1.0193010564382838,1.1515908124014533,1.0193010564382838,1.1515908124014533,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(30,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (1,), (3,2,0,), )",-1,171230843,150056470,171234044,150054998,166599983,1.0372358561405135,1.0091842858006603,1.1515896382208644,1.0091654203996958,1.1516009350118415,6.5685554004546685,17.407346762848366,"(7.26720306709632,6.335672844907451,)","(19,23,)","(5.9258067239341876e-06,1.9752689079780625e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (2,0,1,), (3,), )",-1,149510346,150056785,149513840,150055409,166599983,1.0372358561405135,1.1557961079161705,1.15158722079778,1.155769098031326,1.1515977807904278,6.100469639298033,17.407346762848366,"(7.119602856803013,3.0430699867830926,)","(23,12,)","(1.9752689079780625e-06,5.78692062884198e-07,)"
tpcds_catalog_f32,172803476,4,43200869,"( (0,3,1,2,), )",-1,168744480,150055982,168744480,150055982,166599983,1.0372358561405135,1.0240540964658518,1.151593383328097,1.0240540964658518,1.151593383328097,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(30,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (2,3,), (1,0,), )",-1,171993422,150055916,171992060,150053226,166599983,1.0372358561405135,1.0047097964013996,1.1515938898403713,1.00471775266835,1.1516145344319355,6.346029256888285,17.407346762848366,"(6.223533188658822,6.468525325117747,)","(15,38,)","(2.9629033619670938e-06,2.9629033619670938e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (0,1,), (2,3,), )",-1,171814183,150053997,171814296,150056463,166599983,1.0372358561405135,1.0057579239543921,1.151608617263291,1.0057572624806494,1.1515896919414927,6.346029256888284,17.407346762848366,"(6.468525325117746,6.223533188658822,)","(38,15,)","(2.9629033619670938e-06,2.9629033619670938e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (3,1,), (0,), (2,), )",-1,172403463,150054822,172404426,150052301,166599983,1.0372358561405135,1.0023202144147185,1.1516022857299448,1.0023146157512222,1.1516216335796143,6.067517880513595,17.407346762848366,"(5.98459690213156,4.533815154174166,7.767062563617094,)","(15,28,12,)","(2.9629033619670938e-06,2.314768251536792e-06,5.9258067239341876e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (0,3,), (2,1,), )",-1,168233281,150055853,168233409,150055984,166599983,1.0372358561405135,1.0271658198237243,1.151594373329776,1.027165038306987,1.151593367979247,6.1483409201101935,17.407346762848366,"(4.6778747143579205,7.618807125862466,)","(15,15,)","(1.3425655858913394e-06,2.9629033619670938e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (3,0,2,1,), )",-1,166142225,150056306,166142225,150056306,166599983,1.0372358561405135,1.0400936667364362,1.1515908968197577,1.0400936667364362,1.1515908968197577,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(29,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (1,0,2,3,), )",-1,167810429,150058532,167810429,150058532,166599983,1.0372358561405135,1.0297540923395172,1.151573813876841,1.0297540923395172,1.151573813876841,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(30,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (0,1,2,), (3,), )",-1,149475875,150054710,149475164,150056463,166599983,1.0372358561405135,1.156062648905718,1.1516031452794784,1.1560681478830825,1.1515896919414927,6.100469639298032,17.407346762848366,"(7.119602856803012,3.0430699867830926,)","(23,12,)","(1.9752689079780625e-06,5.78692062884198e-07,)"
tpcds_catalog_f32,172803476,4,43200869,"( (0,3,2,1,), )",-1,168709562,150055984,168709562,150055984,166599983,1.0372358561405135,1.0242660460466373,1.151593367979247,1.0242660460466373,1.151593367979247,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(29,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (0,2,1,3,), )",-1,166346491,150053334,166346491,150053334,166599983,1.0372358561405135,1.0388164785513871,1.1516137055641829,1.0388164785513871,1.1516137055641829,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(29,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (1,), (2,0,3,), )",-1,171530773,150056235,171532426,150058462,166599983,1.0372358561405135,1.0074196774009758,1.1515914417018394,1.0074099692381195,1.1515743510685856,6.5685554004546685,17.407346762848366,"(7.26720306709632,6.335672844907451,)","(19,22,)","(5.9258067239341876e-06,1.9752689079780625e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (0,), (2,1,3,), )",-1,171562275,150059011,171562087,150053334,166599983,1.0372358561405135,1.007234696555522,1.151570137963924,1.0072358002966004,1.1516137055641829,6.2589104958688,17.407346762848366,"(4.533815154174166,6.833942276433679,)","(28,22,)","(2.314768251536792e-06,1.9752689079780625e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (2,3,), (0,1,), )",-1,171814183,150053997,171812770,150054735,166599983,1.0372358561405135,1.0057579239543921,1.151608617263291,1.0057661953765136,1.151602953415632,6.346029256888284,17.407346762848366,"(6.223533188658822,6.468525325117746,)","(15,38,)","(2.9629033619670938e-06,2.9629033619670938e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (2,0,3,1,), )",-1,169040373,150056315,169040373,150056315,166599983,1.0372358561405135,1.022261563514179,1.151590827750235,1.022261563514179,1.151590827750235,6.7602204502296654,17.407346762848366,"(6.7602204502296654,)","(29,)","(1.4814516809835469e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (1,2,), (0,3,), )",-1,168233281,150055853,168233108,150058462,166599983,1.0372358561405135,1.0271658198237243,1.151594373329776,1.0271668760943298,1.1515743510685856,6.1483409201101935,17.407346762848366,"(7.618807125862466,4.6778747143579205,)","(15,15,)","(2.9629033619670938e-06,1.3425655858913394e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (1,), (2,), (3,0,), )",-1,168311766,150056202,168312525,150058241,166599983,1.0372358561405135,1.0266868449351307,1.1515916949570668,1.0266822151233248,1.1515760470629535,6.097503764857313,17.407346762848366,"(7.26720306709632,7.767062563617094,4.6778747143579205,)","(19,12,15,)","(5.9258067239341876e-06,5.9258067239341876e-06,1.3425655858913394e-06,)"
tpcds_catalog_f32,172803476,4,43200869,"( (0,), (3,2,1,), )",-1,171485569,150054801,171487497,150055984,166599983,1.0372358561405135,1.0076852356013701,1.1516024468953845,1.0076739063956366,1.151593367979247,6.2589104958688,17.407346762848366,"(4.533815154174166,6.833942276433679,)","(28,22,)","(2.314768251536792e-06,1.9752689079780625e-06,)"
