dataset name,original size,type width,Dimension,decomposition,chunk no,standard zstd compression ratio,decomposed zstd compression ratio
citytemp_f32,11625300,4,2906325,"( (1,), (0,2,), (3,), )",-1,2.66591724793629,2.24850123127651
citytemp_f32,11625300,4,2906325,"( (1,3,0,), (2,), )",-1,2.66591724793629,2.77575222734937
citytemp_f32,11625300,4,2906325,"( (1,0,), (2,), (3,), )",-1,2.66591724793629,2.99049471667176
citytemp_f32,11625300,4,2906325,"( (2,0,1,3,), )",-1,2.66591724793629,2.63997345788085
citytemp_f32,11625300,4,2906325,"( (3,1,), (2,), (0,), )",-1,2.66591724793629,2.33122889790965
citytemp_f32,11625300,4,2906325,"( (3,2,0,1,), )",-1,2.66591724793629,2.62713835068782
citytemp_f32,11625300,4,2906325,"( (1,), (3,), (2,0,), )",-1,2.66591724793629,2.24779562196785
citytemp_f32,11625300,4,2906325,"( (1,3,0,2,), )",-1,2.66591724793629,2.62157715423812
citytemp_f32,11625300,4,2906325,"( (0,), (1,), (3,2,), )",-1,2.66591724793629,2.28282858432149
citytemp_f32,11625300,4,2906325,"( (1,3,2,0,), )",-1,2.66591724793629,2.46364077929146
citytemp_f32,11625300,4,2906325,"( (2,), (0,3,1,), )",-1,2.66591724793629,2.77652323298859
citytemp_f32,11625300,4,2906325,"( (0,), (3,1,2,), )",-1,2.66591724793629,2.18200143961455
citytemp_f32,11625300,4,2906325,"( (1,), (2,), (0,3,), )",-1,2.66591724793629,2.3331129727367
citytemp_f32,11625300,4,2906325,"( (3,1,), (2,0,), )",-1,2.66591724793629,2.19396158090244
citytemp_f32,11625300,4,2906325,"( (0,), (1,3,2,), )",-1,2.66591724793629,2.17541616742544
citytemp_f32,11625300,4,2906325,"( (0,1,), (2,), (3,), )",-1,2.66591724793629,2.98722195784027
citytemp_f32,11625300,4,2906325,"( (3,1,), (0,2,), )",-1,2.66591724793629,2.19463379161768
citytemp_f32,11625300,4,2906325,"( (2,0,), (1,), (3,), )",-1,2.66591724793629,2.24779562196785
citytemp_f32,11625300,4,2906325,"( (0,), (2,), (3,1,), )",-1,2.66591724793629,2.33122889790965
citytemp_f32,11625300,4,2906325,"( (0,1,), (3,2,), )",-1,2.66591724793629,2.81872672488895
citytemp_f32,11625300,4,2906325,"( (2,1,3,0,), )",-1,2.66591724793629,2.64543124764193
citytemp_f32,11625300,4,2906325,"( (1,2,3,0,), )",-1,2.66591724793629,2.38637700252919
citytemp_f32,11625300,4,2906325,"( (2,0,), (1,3,), )",-1,2.66591724793629,2.19598691622257
citytemp_f32,11625300,4,2906325,"( (3,2,1,0,), )",-1,2.66591724793629,2.62466261256125
citytemp_f32,11625300,4,2906325,"( (3,1,0,2,), )",-1,2.66591724793629,2.64119282050303
citytemp_f32,11625300,4,2906325,"( (2,3,), (1,), (0,), )",-1,2.66591724793629,2.2847461118064
citytemp_f32,11625300,4,2906325,"( (1,0,3,2,), )",-1,2.66591724793629,2.62282928405264
citytemp_f32,11625300,4,2906325,"( (1,), (3,2,0,), )",-1,2.66591724793629,2.17943168262594
citytemp_f32,11625300,4,2906325,"( (2,0,1,), (3,), )",-1,2.66591724793629,2.67016799918967
citytemp_f32,11625300,4,2906325,"( (0,3,1,2,), )",-1,2.66591724793629,2.62214008024331
citytemp_f32,11625300,4,2906325,"( (2,3,), (1,0,), )",-1,2.66591724793629,2.82457062775039
citytemp_f32,11625300,4,2906325,"( (0,1,), (2,3,), )",-1,2.66591724793629,2.8216507869472
citytemp_f32,11625300,4,2906325,"( (3,1,), (0,), (2,), )",-1,2.66591724793629,2.33122889790965
citytemp_f32,11625300,4,2906325,"( (0,3,), (2,1,), )",-1,2.66591724793629,2.19681852196195
citytemp_f32,11625300,4,2906325,"( (3,0,2,1,), )",-1,2.66591724793629,2.3982522607457
citytemp_f32,11625300,4,2906325,"( (1,0,2,3,), )",-1,2.66591724793629,2.66687679966526
citytemp_f32,11625300,4,2906325,"( (0,1,2,), (3,), )",-1,2.66591724793629,2.66020910420199
citytemp_f32,11625300,4,2906325,"( (0,3,2,1,), )",-1,2.66591724793629,2.4593992747022
citytemp_f32,11625300,4,2906325,"( (0,2,1,3,), )",-1,2.66591724793629,2.3973778621633
citytemp_f32,11625300,4,2906325,"( (1,), (2,0,3,), )",-1,2.66591724793629,2.180212359394
citytemp_f32,11625300,4,2906325,"( (0,), (2,1,3,), )",-1,2.66591724793629,2.1833582996651
citytemp_f32,11625300,4,2906325,"( (2,3,), (0,1,), )",-1,2.66591724793629,2.8216507869472
citytemp_f32,11625300,4,2906325,"( (2,0,3,1,), )",-1,2.66591724793629,2.64599242070763
citytemp_f32,11625300,4,2906325,"( (1,2,), (0,3,), )",-1,2.66591724793629,2.19697462196003
citytemp_f32,11625300,4,2906325,"( (1,), (2,), (3,0,), )",-1,2.66591724793629,2.3312242230907
citytemp_f32,11625300,4,2906325,"( (0,), (3,2,1,), )",-1,2.66591724793629,2.18332754570831
citytemp_f32,11625300,4,2906325,"( (0,2,), (1,3,), )",-1,2.66591724793629,2.19666036879134
citytemp_f32,11625300,4,2906325,"( (0,1,3,2,), )",-1,2.66591724793629,2.62296480105918
citytemp_f32,11625300,4,2906325,"( (0,), (1,), (2,3,), )",-1,2.66591724793629,2.2847461118064
citytemp_f32,11625300,4,2906325,"( (2,3,1,0,), )",-1,2.66591724793629,2.64524945935909
citytemp_f32,11625300,4,2906325,"( (0,), (2,3,1,), )",-1,2.66591724793629,2.1835563759046
acs_wht_f32,224999996,4,56249999,"( (1,), (0,3,), (2,), )",-1,1.36854854949787,1.48011289038299
acs_wht_f32,224999996,4,56249999,"( (1,), (0,2,3,), )",-1,1.36854854949787,1.40020353732368
acs_wht_f32,224999996,4,56249999,"( (3,), (1,2,0,), )",-1,1.36854854949787,1.50846719074751
acs_wht_f32,224999996,4,56249999,"( (1,0,2,), (3,), )",-1,1.36854854949787,1.50847536226925
acs_wht_f32,224999996,4,56249999,"( (1,0,), (3,2,), )",-1,1.36854854949787,1.51879757401447
acs_wht_f32,224999996,4,56249999,"( (0,1,3,), (2,), )",-1,1.36854854949787,1.42583366674078
acs_wht_f32,224999996,4,56249999,"( (2,1,0,), (3,), )",-1,1.36854854949787,1.50849436544493
acs_wht_f32,224999996,4,56249999,"( (0,), (2,), (1,3,), )",-1,1.36854854949787,1.48012159495143
acs_wht_f32,224999996,4,56249999,"( (1,), (0,3,2,), )",-1,1.36854854949787,1.40002648103468
acs_wht_f32,224999996,4,56249999,"( (3,0,1,), (2,), )",-1,1.36854854949787,1.42583419080363
acs_wht_f32,224999996,4,56249999,"( (0,), (1,2,), (3,), )",-1,1.36854854949787,1.53813281870097
acs_wht_f32,224999996,4,56249999,"( (2,), (1,0,3,), )",-1,1.36854854949787,1.42584200661423
acs_wht_f32,224999996,4,56249999,"( (1,), (2,3,0,), )",-1,1.36854854949787,1.40010139472254
acs_wht_f32,224999996,4,56249999,"( (2,1,), (3,0,), )",-1,1.36854854949787,1.44382560865657
acs_wht_f32,224999996,4,56249999,"( (2,3,0,1,), )",-1,1.36854854949787,1.36848783611963
acs_wht_f32,224999996,4,56249999,"( (0,), (1,2,3,), )",-1,1.36854854949787,1.40019262792594
acs_wht_f32,224999996,4,56249999,"( (3,1,2,0,), )",-1,1.36854854949787,1.36878113973346
acs_wht_f32,224999996,4,56249999,"( (1,3,), (2,0,), )",-1,1.36854854949787,1.44400538194293
acs_wht_f32,224999996,4,56249999,"( (3,0,1,2,), )",-1,1.36854854949787,1.36876078066427
acs_wht_f32,224999996,4,56249999,"( (1,2,), (3,0,), )",-1,1.36854854949787,1.4438070325044
acs_wht_f32,224999996,4,56249999,"( (0,), (1,), (2,), (3,), )",-1,1.36854854949787,1.57917378833116
acs_wht_f32,224999996,4,56249999,"( (0,), (3,), (2,1,), )",-1,1.36854854949787,1.53815390136542
acs_wht_f32,224999996,4,56249999,"( (1,), (3,0,2,), )",-1,1.36854854949787,1.39997170563801
acs_wht_f32,224999996,4,56249999,"( (0,2,1,), (3,), )",-1,1.36854854949787,1.50845750235006
acs_wht_f32,224999996,4,56249999,"( (2,1,0,3,), )",-1,1.36854854949787,1.36854417102905
acs_wht_f32,224999996,4,56249999,"( (0,2,3,1,), )",-1,1.36854854949787,1.36887400808574
acs_wht_f32,224999996,4,56249999,"( (1,2,0,3,), )",-1,1.36854854949787,1.36857044226224
acs_wht_f32,224999996,4,56249999,"( (0,1,2,3,), )",-1,1.36854854949787,1.36854854949787
acs_wht_f32,224999996,4,56249999,"( (1,0,), (2,3,), )",-1,1.36854854949787,1.5178831770839
acs_wht_f32,224999996,4,56249999,"( (3,1,0,), (2,), )",-1,1.36854854949787,1.4258488014695
acs_wht_f32,224999996,4,56249999,"( (2,3,1,), (0,), )",-1,1.36854854949787,1.40013921615588
acs_wht_f32,224999996,4,56249999,"( (1,), (0,2,), (3,), )",-1,1.36854854949787,1.53811919151067
acs_wht_f32,224999996,4,56249999,"( (1,3,0,), (2,), )",-1,1.36854854949787,1.42574462682781
acs_wht_f32,224999996,4,56249999,"( (1,0,), (2,), (3,), )",-1,1.36854854949787,1.579670053257
acs_wht_f32,224999996,4,56249999,"( (2,0,1,3,), )",-1,1.36854854949787,1.36855931265914
acs_wht_f32,224999996,4,56249999,"( (3,1,), (2,), (0,), )",-1,1.36854854949787,1.47990838196181
acs_wht_f32,224999996,4,56249999,"( (3,2,0,1,), )",-1,1.36854854949787,1.36881540595562
acs_wht_f32,224999996,4,56249999,"( (1,), (3,), (2,0,), )",-1,1.36854854949787,1.53812893871248
acs_wht_f32,224999996,4,56249999,"( (1,3,0,2,), )",-1,1.36854854949787,1.36847357832972
acs_wht_f32,224999996,4,56249999,"( (0,), (1,), (3,2,), )",-1,1.36854854949787,1.51833881368178
acs_wht_f32,224999996,4,56249999,"( (1,3,2,0,), )",-1,1.36854854949787,1.36850136173491
acs_wht_f32,224999996,4,56249999,"( (2,), (0,3,1,), )",-1,1.36854854949787,1.4257378148967
acs_wht_f32,224999996,4,56249999,"( (0,), (3,1,2,), )",-1,1.36854854949787,1.39997437984618
acs_wht_f32,224999996,4,56249999,"( (1,), (2,), (0,3,), )",-1,1.36854854949787,1.48011289038299
acs_wht_f32,224999996,4,56249999,"( (3,1,), (2,0,), )",-1,1.36854854949787,1.44380244644564
acs_wht_f32,224999996,4,56249999,"( (0,), (1,3,2,), )",-1,1.36854854949787,1.4000250697827
acs_wht_f32,224999996,4,56249999,"( (0,1,), (2,), (3,), )",-1,1.36854854949787,1.57966599415253
acs_wht_f32,224999996,4,56249999,"( (3,1,), (0,2,), )",-1,1.36854854949787,1.4437938580867
acs_wht_f32,224999996,4,56249999,"( (2,0,), (1,), (3,), )",-1,1.36854854949787,1.53812893871248
acs_wht_f32,224999996,4,56249999,"( (0,), (2,), (3,1,), )",-1,1.36854854949787,1.47990838196181
acs_wht_f32,224999996,4,56249999,"( (0,1,), (3,2,), )",-1,1.36854854949787,1.51879382171673
acs_wht_f32,224999996,4,56249999,"( (2,1,3,0,), )",-1,1.36854854949787,1.36887749755658
acs_wht_f32,224999996,4,56249999,"( (1,2,3,0,), )",-1,1.36854854949787,1.36887927144715
acs_wht_f32,224999996,4,56249999,"( (2,0,), (1,3,), )",-1,1.36854854949787,1.44400538194293
acs_wht_f32,224999996,4,56249999,"( (3,2,1,0,), )",-1,1.36854854949787,1.36882210951199
acs_wht_f32,224999996,4,56249999,"( (3,1,0,2,), )",-1,1.36854854949787,1.36881576403212
acs_wht_f32,224999996,4,56249999,"( (2,3,), (1,), (0,), )",-1,1.36854854949787,1.51742496889785
acs_wht_f32,224999996,4,56249999,"( (1,0,3,2,), )",-1,1.36854854949787,1.36890557220446
acs_wht_f32,224999996,4,56249999,"( (1,), (3,2,0,), )",-1,1.36854854949787,1.40003750980563
acs_wht_f32,224999996,4,56249999,"( (2,0,1,), (3,), )",-1,1.36854854949787,1.50848775119322
acs_wht_f32,224999996,4,56249999,"( (0,3,1,2,), )",-1,1.36854854949787,1.36850330112197
acs_wht_f32,224999996,4,56249999,"( (2,3,), (1,0,), )",-1,1.36854854949787,1.5178831770839
acs_wht_f32,224999996,4,56249999,"( (0,1,), (2,3,), )",-1,1.36854854949787,1.51787942930296
acs_wht_f32,224999996,4,56249999,"( (3,1,), (0,), (2,), )",-1,1.36854854949787,1.47990838196181
acs_wht_f32,224999996,4,56249999,"( (0,3,), (2,1,), )",-1,1.36854854949787,1.44401909773693
acs_wht_f32,224999996,4,56249999,"( (3,0,2,1,), )",-1,1.36854854949787,1.36881310760854
acs_wht_f32,224999996,4,56249999,"( (1,0,2,3,), )",-1,1.36854854949787,1.36857081685936
acs_wht_f32,224999996,4,56249999,"( (0,1,2,), (3,), )",-1,1.36854854949787,1.5084447801967
acs_wht_f32,224999996,4,56249999,"( (0,3,2,1,), )",-1,1.36854854949787,1.3685056566939
acs_wht_f32,224999996,4,56249999,"( (0,2,1,3,), )",-1,1.36854854949787,1.36854486192626
acs_wht_f32,224999996,4,56249999,"( (1,), (2,0,3,), )",-1,1.36854854949787,1.39995218509892
acs_wht_f32,224999996,4,56249999,"( (0,), (2,1,3,), )",-1,1.36854854949787,1.39997194953931
acs_wht_f32,224999996,4,56249999,"( (2,3,), (0,1,), )",-1,1.36854854949787,1.51787942930296
acs_wht_f32,224999996,4,56249999,"( (2,0,3,1,), )",-1,1.36854854949787,1.36885472054395
acs_wht_f32,224999996,4,56249999,"( (1,2,), (0,3,), )",-1,1.36854854949787,1.44400051660563
acs_wht_f32,224999996,4,56249999,"( (1,), (2,), (3,0,), )",-1,1.36854854949787,1.47990960843499
acs_wht_f32,224999996,4,56249999,"( (0,), (3,2,1,), )",-1,1.36854854949787,1.40006247763361
acs_wht_f32,224999996,4,56249999,"( (0,2,), (1,3,), )",-1,1.36854854949787,1.44399679116953
acs_wht_f32,224999996,4,56249999,"( (0,1,3,2,), )",-1,1.36854854949787,1.36888534268488
acs_wht_f32,224999996,4,56249999,"( (0,), (1,), (2,3,), )",-1,1.36854854949787,1.51742496889785
acs_wht_f32,224999996,4,56249999,"( (2,3,1,0,), )",-1,1.36854854949787,1.36848638785421
acs_wht_f32,224999996,4,56249999,"( (0,), (2,3,1,), )",-1,1.36854854949787,1.40013921615588
tpcds_store_f32,276515948,4,69128987,"( (1,), (0,3,), (2,), )",-1,1.39188764763106,1.43701639262067
tpcds_store_f32,276515948,4,69128987,"( (1,), (0,2,3,), )",-1,1.39188764763106,1.34574283574529
tpcds_store_f32,276515948,4,69128987,"( (3,), (1,2,0,), )",-1,1.39188764763106,1.51849334477261
tpcds_store_f32,276515948,4,69128987,"( (1,0,2,), (3,), )",-1,1.39188764763106,1.53650941165536
tpcds_store_f32,276515948,4,69128987,"( (1,0,), (3,2,), )",-1,1.39188764763106,1.4608749841664
tpcds_store_f32,276515948,4,69128987,"( (0,1,3,), (2,), )",-1,1.39188764763106,1.49019608308087
tpcds_store_f32,276515948,4,69128987,"( (2,1,0,), (3,), )",-1,1.39188764763106,1.53567151689288
tpcds_store_f32,276515948,4,69128987,"( (0,), (2,), (1,3,), )",-1,1.39188764763106,1.42593353075263
tpcds_store_f32,276515948,4,69128987,"( (1,), (0,3,2,), )",-1,1.39188764763106,1.34716727256547
tpcds_store_f32,276515948,4,69128987,"( (3,0,1,), (2,), )",-1,1.39188764763106,1.49551697992091
tpcds_store_f32,276515948,4,69128987,"( (0,), (1,2,), (3,), )",-1,1.39188764763106,1.54564825027813
tpcds_store_f32,276515948,4,69128987,"( (2,), (1,0,3,), )",-1,1.39188764763106,1.49043377271087
tpcds_store_f32,276515948,4,69128987,"( (1,), (2,3,0,), )",-1,1.39188764763106,1.34301741502194
tpcds_store_f32,276515948,4,69128987,"( (2,1,), (3,0,), )",-1,1.39188764763106,1.43165276674136
tpcds_store_f32,276515948,4,69128987,"( (2,3,0,1,), )",-1,1.39188764763106,1.39164020840646
tpcds_store_f32,276515948,4,69128987,"( (0,), (1,2,3,), )",-1,1.39188764763106,1.39976367277371
tpcds_store_f32,276515948,4,69128987,"( (3,1,2,0,), )",-1,1.39188764763106,1.41569811451048
tpcds_store_f32,276515948,4,69128987,"( (1,3,), (2,0,), )",-1,1.39188764763106,1.36900287982481
tpcds_store_f32,276515948,4,69128987,"( (3,0,1,2,), )",-1,1.39188764763106,1.41514057505304
tpcds_store_f32,276515948,4,69128987,"( (1,2,), (3,0,), )",-1,1.39188764763106,1.42696982454903
tpcds_store_f32,276515948,4,69128987,"( (0,), (1,), (2,), (3,), )",-1,1.39188764763106,1.55465862205436
tpcds_store_f32,276515948,4,69128987,"( (0,), (3,), (2,1,), )",-1,1.39188764763106,1.55114402727509
tpcds_store_f32,276515948,4,69128987,"( (1,), (3,0,2,), )",-1,1.39188764763106,1.34754556976669
tpcds_store_f32,276515948,4,69128987,"( (0,2,1,), (3,), )",-1,1.39188764763106,1.51558653855735
tpcds_store_f32,276515948,4,69128987,"( (2,1,0,3,), )",-1,1.39188764763106,1.39810146243596
tpcds_store_f32,276515948,4,69128987,"( (0,2,3,1,), )",-1,1.39188764763106,1.36289645548032
tpcds_store_f32,276515948,4,69128987,"( (1,2,0,3,), )",-1,1.39188764763106,1.38255577339567
tpcds_store_f32,276515948,4,69128987,"( (0,1,2,3,), )",-1,1.39188764763106,1.39188764763106
tpcds_store_f32,276515948,4,69128987,"( (1,0,), (2,3,), )",-1,1.39188764763106,1.45965853424392
tpcds_store_f32,276515948,4,69128987,"( (3,1,0,), (2,), )",-1,1.39188764763106,1.49487312148738
tpcds_store_f32,276515948,4,69128987,"( (2,3,1,), (0,), )",-1,1.39188764763106,1.40501998150917
tpcds_store_f32,276515948,4,69128987,"( (1,), (0,2,), (3,), )",-1,1.39188764763106,1.48595685174201
tpcds_store_f32,276515948,4,69128987,"( (1,3,0,), (2,), )",-1,1.39188764763106,1.46523749409263
tpcds_store_f32,276515948,4,69128987,"( (1,0,), (2,), (3,), )",-1,1.39188764763106,1.58019195670508
tpcds_store_f32,276515948,4,69128987,"( (2,0,1,3,), )",-1,1.39188764763106,1.40026747769397
tpcds_store_f32,276515948,4,69128987,"( (3,1,), (2,), (0,), )",-1,1.39188764763106,1.42687646344446
tpcds_store_f32,276515948,4,69128987,"( (3,2,0,1,), )",-1,1.39188764763106,1.41930108272876
tpcds_store_f32,276515948,4,69128987,"( (1,), (3,), (2,0,), )",-1,1.39188764763106,1.48722830699273
tpcds_store_f32,276515948,4,69128987,"( (1,3,0,2,), )",-1,1.39188764763106,1.35948005979263
tpcds_store_f32,276515948,4,69128987,"( (0,), (1,), (3,2,), )",-1,1.39188764763106,1.43902535110428
tpcds_store_f32,276515948,4,69128987,"( (1,3,2,0,), )",-1,1.39188764763106,1.36128616824126
tpcds_store_f32,276515948,4,69128987,"( (2,), (0,3,1,), )",-1,1.39188764763106,1.46860423151167
tpcds_store_f32,276515948,4,69128987,"( (0,), (3,1,2,), )",-1,1.39188764763106,1.40233301689937
tpcds_store_f32,276515948,4,69128987,"( (1,), (2,), (0,3,), )",-1,1.39188764763106,1.43701639262067
tpcds_store_f32,276515948,4,69128987,"( (3,1,), (2,0,), )",-1,1.39188764763106,1.36987199911176
tpcds_store_f32,276515948,4,69128987,"( (0,), (1,3,2,), )",-1,1.39188764763106,1.40120369174241
tpcds_store_f32,276515948,4,69128987,"( (0,1,), (2,), (3,), )",-1,1.39188764763106,1.58304277347845
tpcds_store_f32,276515948,4,69128987,"( (3,1,), (0,2,), )",-1,1.39188764763106,1.36879321368794
tpcds_store_f32,276515948,4,69128987,"( (2,0,), (1,), (3,), )",-1,1.39188764763106,1.48722830699273
tpcds_store_f32,276515948,4,69128987,"( (0,), (2,), (3,1,), )",-1,1.39188764763106,1.42687646344446
tpcds_store_f32,276515948,4,69128987,"( (0,1,), (3,2,), )",-1,1.39188764763106,1.46331120447539
tpcds_store_f32,276515948,4,69128987,"( (2,1,3,0,), )",-1,1.39188764763106,1.38573086427073
tpcds_store_f32,276515948,4,69128987,"( (1,2,3,0,), )",-1,1.39188764763106,1.35961489273134
tpcds_store_f32,276515948,4,69128987,"( (2,0,), (1,3,), )",-1,1.39188764763106,1.36900287982481
tpcds_store_f32,276515948,4,69128987,"( (3,2,1,0,), )",-1,1.39188764763106,1.42264615764483
tpcds_store_f32,276515948,4,69128987,"( (3,1,0,2,), )",-1,1.39188764763106,1.41237200433766
tpcds_store_f32,276515948,4,69128987,"( (2,3,), (1,), (0,), )",-1,1.39188764763106,1.43784500212453
tpcds_store_f32,276515948,4,69128987,"( (1,0,3,2,), )",-1,1.39188764763106,1.36403774071294
tpcds_store_f32,276515948,4,69128987,"( (1,), (3,2,0,), )",-1,1.39188764763106,1.34456399476381
tpcds_store_f32,276515948,4,69128987,"( (2,0,1,), (3,), )",-1,1.39188764763106,1.53811795783202
tpcds_store_f32,276515948,4,69128987,"( (0,3,1,2,), )",-1,1.39188764763106,1.36845147746476
tpcds_store_f32,276515948,4,69128987,"( (2,3,), (1,0,), )",-1,1.39188764763106,1.45965853424392
tpcds_store_f32,276515948,4,69128987,"( (0,1,), (2,3,), )",-1,1.39188764763106,1.4620906956524
tpcds_store_f32,276515948,4,69128987,"( (3,1,), (0,), (2,), )",-1,1.39188764763106,1.42687646344446
tpcds_store_f32,276515948,4,69128987,"( (0,3,), (2,1,), )",-1,1.39188764763106,1.43401306351525
tpcds_store_f32,276515948,4,69128987,"( (3,0,2,1,), )",-1,1.39188764763106,1.41417786144227
tpcds_store_f32,276515948,4,69128987,"( (1,0,2,3,), )",-1,1.39188764763106,1.38585559774484
tpcds_store_f32,276515948,4,69128987,"( (0,1,2,), (3,), )",-1,1.39188764763106,1.52981242975544
tpcds_store_f32,276515948,4,69128987,"( (0,3,2,1,), )",-1,1.39188764763106,1.36794889051966
tpcds_store_f32,276515948,4,69128987,"( (0,2,1,3,), )",-1,1.39188764763106,1.39061088638073
tpcds_store_f32,276515948,4,69128987,"( (1,), (2,0,3,), )",-1,1.39188764763106,1.34279134203705
tpcds_store_f32,276515948,4,69128987,"( (0,), (2,1,3,), )",-1,1.39188764763106,1.40311804169387
tpcds_store_f32,276515948,4,69128987,"( (2,3,), (0,1,), )",-1,1.39188764763106,1.4620906956524
tpcds_store_f32,276515948,4,69128987,"( (2,0,3,1,), )",-1,1.39188764763106,1.38615348626445
tpcds_store_f32,276515948,4,69128987,"( (1,2,), (0,3,), )",-1,1.39188764763106,1.42931469285031
tpcds_store_f32,276515948,4,69128987,"( (1,), (2,), (3,0,), )",-1,1.39188764763106,1.43464620707646
tpcds_store_f32,276515948,4,69128987,"( (0,), (3,2,1,), )",-1,1.39188764763106,1.40405036587087
tpcds_store_f32,276515948,4,69128987,"( (0,2,), (1,3,), )",-1,1.39188764763106,1.36792546230555
tpcds_store_f32,276515948,4,69128987,"( (0,1,3,2,), )",-1,1.39188764763106,1.36852506287317
tpcds_store_f32,276515948,4,69128987,"( (0,), (1,), (2,3,), )",-1,1.39188764763106,1.43784500212453
tpcds_store_f32,276515948,4,69128987,"( (2,3,1,0,), )",-1,1.39188764763106,1.39401554653601
tpcds_store_f32,276515948,4,69128987,"( (0,), (2,3,1,), )",-1,1.39188764763106,1.40501998150917
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,), (0,3,), (2,), )",-1,1.7561872344048,1.82440796509912
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,), (0,2,3,), )",-1,1.7561872344048,1.7828732612507
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,), (1,2,0,), )",-1,1.7561872344048,1.93424761550285
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,0,2,), (3,), )",-1,1.7561872344048,1.93430219552359
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,0,), (3,2,), )",-1,1.7561872344048,1.82769565913884
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,1,3,), (2,), )",-1,1.7561872344048,1.78034298840111
hst_wfc3_uvis_f32,108924756,4,27231189,"( (2,1,0,), (3,), )",-1,1.7561872344048,1.93426636952386
hst_wfc3_uvis_f32,108924756,4,27231189,"( (0,), (2,), (1,3,), )",-1,1.7561872344048,1.82431712227913
hst_wfc3_uvis_f32,108924756,4,27231189,"( (1,), (0,3,2,), )",-1,1.7561872344048,1.78278189723935
hst_wfc3_uvis_f32,108924756,4,27231189,"( (3,0,1,), (2,), )",-1,1.7561872344048,1.78035276577952
