dataset name,original size,type width,Dimension,decomposition,chunk no,standard zstd compression ratio,decomposed zstd compression ratio
num_control_f64,159504736,8,19938092,"( (1,), (7,3,6,), (0,2,4,), (5,), )",-1,1.05809626445131,1.08760585014203
num_control_f64,159504736,8,19938092,"( (5,3,), (1,), (6,), (2,4,7,0,), )",-1,1.05809626445131,1.08484265038819
num_control_f64,159504736,8,19938092,"( (1,6,2,3,7,5,0,), (4,), )",-1,1.05809626445131,1.06154932470264
num_control_f64,159504736,8,19938092,"( (7,3,5,6,2,1,0,), (4,), )",-1,1.05809626445131,1.06097189163822
num_control_f64,159504736,8,19938092,"( (0,2,), (4,1,6,), (5,3,7,), )",-1,1.05809626445131,1.07979590906249
num_control_f64,159504736,8,19938092,"( (6,5,3,7,1,0,4,2,), )",-1,1.05809626445131,1.05879129531854
num_control_f64,159504736,8,19938092,"( (3,6,5,), (1,0,2,7,4,), )",-1,1.05809626445131,1.06445949746431
num_control_f64,159504736,8,19938092,"( (5,1,0,), (7,6,), (3,), (4,2,), )",-1,1.05809626445131,1.12767165320049
num_control_f64,159504736,8,19938092,"( (0,1,5,6,), (7,2,4,3,), )",-1,1.05809626445131,1.07163426535021
num_control_f64,159504736,8,19938092,"( (0,), (1,), (7,), (3,5,4,6,2,), )",-1,1.05809626445131,1.1323791988359
num_control_f64,159504736,8,19938092,"( (2,0,3,6,7,4,1,), (5,), )",-1,1.05809626445131,1.06154357389519
num_control_f64,159504736,8,19938092,"( (6,2,4,5,3,), (7,0,1,), )",-1,1.05809626445131,1.08034614752891
num_control_f64,159504736,8,19938092,"( (2,6,7,3,), (5,0,), (4,1,), )",-1,1.05809626445131,1.07737301111196
num_control_f64,159504736,8,19938092,"( (6,), (1,3,2,4,5,), (0,7,), )",-1,1.05809626445131,1.11093297553114
num_control_f64,159504736,8,19938092,"( (1,7,0,3,), (2,4,5,), (6,), )",-1,1.05809626445131,1.0850065928349
num_control_f64,159504736,8,19938092,"( (3,7,), (1,), (2,), (6,5,4,0,), )",-1,1.05809626445131,1.09658035485744
num_control_f64,159504736,8,19938092,"( (1,4,2,5,0,), (7,6,), (3,), )",-1,1.05809626445131,1.12826711875235
num_control_f64,159504736,8,19938092,"( (6,3,2,0,7,5,), (1,4,), )",-1,1.05809626445131,1.06346765891187
num_control_f64,159504736,8,19938092,"( (6,), (7,1,0,2,5,3,), (4,), )",-1,1.05809626445131,1.07487207144637
num_control_f64,159504736,8,19938092,"( (0,), (4,1,3,5,6,7,), (2,), )",-1,1.05809626445131,1.06377591422072
num_control_f64,159504736,8,19938092,"( (1,), (3,4,), (7,0,6,), (5,2,), )",-1,1.05809626445131,1.08694516759549
num_control_f64,159504736,8,19938092,"( (5,7,1,2,0,), (3,), (6,4,), )",-1,1.05809626445131,1.06897362599349
num_control_f64,159504736,8,19938092,"( (6,7,), (1,2,), (3,), (0,5,4,), )",-1,1.05809626445131,1.12780054256696
num_control_f64,159504736,8,19938092,"( (2,3,), (6,), (0,5,1,7,4,), )",-1,1.05809626445131,1.07770175998134
num_control_f64,159504736,8,19938092,"( (6,7,1,0,5,2,3,), (4,), )",-1,1.05809626445131,1.06168647943342
num_control_f64,159504736,8,19938092,"( (7,6,3,1,0,5,), (2,4,), )",-1,1.05809626445131,1.06443767534088
num_control_f64,159504736,8,19938092,"( (0,), (4,5,1,3,2,6,7,), )",-1,1.05809626445131,1.06180284602776
num_control_f64,159504736,8,19938092,"( (4,2,3,1,0,5,7,6,), )",-1,1.05809626445131,1.05800800055824
num_control_f64,159504736,8,19938092,"( (2,), (6,1,), (7,5,0,), (4,), (3,), )",-1,1.05809626445131,1.08458474207019
num_control_f64,159504736,8,19938092,"( (6,), (1,0,2,4,7,5,3,), )",-1,1.05809626445131,1.07202961461424
num_control_f64,159504736,8,19938092,"( (0,), (7,4,), (6,), (2,3,5,1,), )",-1,1.05809626445131,1.11075662661906
num_control_f64,159504736,8,19938092,"( (0,), (4,1,5,), (7,2,), (3,6,), )",-1,1.05809626445131,1.10109407119108
num_control_f64,159504736,8,19938092,"( (1,7,), (3,6,4,0,2,5,), )",-1,1.05809626445131,1.09692970514422
num_control_f64,159504736,8,19938092,"( (1,0,4,6,2,), (5,7,3,), )",-1,1.05809626445131,1.08034330841474
num_control_f64,159504736,8,19938092,"( (3,4,1,2,7,), (6,0,5,), )",-1,1.05809626445131,1.06455137046007
num_control_f64,159504736,8,19938092,"( (6,0,3,2,5,1,4,7,), )",-1,1.05809626445131,1.05808111761253
num_control_f64,159504736,8,19938092,"( (5,2,1,7,4,), (0,6,3,), )",-1,1.05809626445131,1.06452644695716
num_control_f64,159504736,8,19938092,"( (1,6,), (2,), (4,7,), (0,5,3,), )",-1,1.05809626445131,1.10102951140867
num_control_f64,159504736,8,19938092,"( (7,), (4,), (2,0,5,), (1,6,3,), )",-1,1.05809626445131,1.13192785185456
num_control_f64,159504736,8,19938092,"( (3,4,5,0,), (1,), (6,2,7,), )",-1,1.05809626445131,1.08754254346925
num_control_f64,159504736,8,19938092,"( (3,7,), (6,2,), (0,5,1,4,), )",-1,1.05809626445131,1.10123416930543
num_control_f64,159504736,8,19938092,"( (7,), (5,2,6,1,4,0,3,), )",-1,1.05809626445131,1.13273205866057
num_control_f64,159504736,8,19938092,"( (0,4,5,1,6,7,3,), (2,), )",-1,1.05809626445131,1.06169262753109
num_control_f64,159504736,8,19938092,"( (4,2,1,3,0,6,), (5,7,), )",-1,1.05809626445131,1.09692321006291
num_control_f64,159504736,8,19938092,"( (0,), (7,2,3,), (1,4,6,), (5,), )",-1,1.05809626445131,1.08002029565338
num_control_f64,159504736,8,19938092,"( (2,7,6,0,1,4,), (3,), (5,), )",-1,1.05809626445131,1.06533346535507
num_control_f64,159504736,8,19938092,"( (5,1,6,2,0,), (3,7,4,), )",-1,1.05809626445131,1.0803360350821
num_control_f64,159504736,8,19938092,"( (6,2,3,), (5,7,), (4,), (1,), (0,), )",-1,1.05809626445131,1.09642827133137
num_control_f64,159504736,8,19938092,"( (1,), (5,6,4,), (2,7,0,3,), )",-1,1.05809626445131,1.07146782494788
num_control_f64,159504736,8,19938092,"( (4,1,0,), (6,3,), (5,7,2,), )",-1,1.05809626445131,1.08457932895472
num_control_f64,159504736,8,19938092,"( (1,), (4,7,), (6,2,5,0,3,), )",-1,1.05809626445131,1.09672851403832
num_control_f64,159504736,8,19938092,"( (7,5,0,2,), (1,4,3,6,), )",-1,1.05809626445131,1.07163733246792
num_control_f64,159504736,8,19938092,"( (1,5,2,3,0,7,4,6,), )",-1,1.05809626445131,1.05791902165493
num_control_f64,159504736,8,19938092,"( (0,1,), (5,4,7,), (3,), (2,6,), )",-1,1.05809626445131,1.084386822376
num_control_f64,159504736,8,19938092,"( (2,6,), (4,), (5,0,7,1,3,), )",-1,1.05809626445131,1.06897099678277
num_control_f64,159504736,8,19938092,"( (4,), (7,3,2,1,5,), (6,0,), )",-1,1.05809626445131,1.0689594842876
num_control_f64,159504736,8,19938092,"( (5,7,), (2,0,), (4,), (1,6,3,), )",-1,1.05809626445131,1.0961820617613
num_control_f64,159504736,8,19938092,"( (0,1,4,), (7,3,6,5,), (2,), )",-1,1.05809626445131,1.07777610241312
num_control_f64,159504736,8,19938092,"( (0,2,1,), (4,), (7,), (5,6,), (3,), )",-1,1.05809626445131,1.13703031910746
num_control_f64,159504736,8,19938092,"( (1,6,), (7,), (0,2,3,4,), (5,), )",-1,1.05809626445131,1.13712972341463
num_control_f64,159504736,8,19938092,"( (6,7,0,), (2,3,1,4,5,), )",-1,1.05809626445131,1.0876919937581
num_control_f64,159504736,8,19938092,"( (2,6,0,5,3,4,), (1,7,), )",-1,1.05809626445131,1.09693004461051
num_control_f64,159504736,8,19938092,"( (3,7,), (2,6,5,0,1,), (4,), )",-1,1.05809626445131,1.09672919272209
num_control_f64,159504736,8,19938092,"( (7,4,1,3,0,), (2,5,6,), )",-1,1.05809626445131,1.06447233400759
num_control_f64,159504736,8,19938092,"( (3,6,4,0,), (7,), (1,2,5,), )",-1,1.05809626445131,1.13211494127465
num_control_f64,159504736,8,19938092,"( (0,), (4,), (3,5,), (2,6,1,7,), )",-1,1.05809626445131,1.07760934324282
num_control_f64,159504736,8,19938092,"( (2,4,7,3,6,), (1,5,0,), )",-1,1.05809626445131,1.06959816825855
num_control_f64,159504736,8,19938092,"( (6,3,4,0,1,), (7,5,2,), )",-1,1.05809626445131,1.08034759636096
num_control_f64,159504736,8,19938092,"( (3,), (7,1,6,2,5,), (0,4,), )",-1,1.05809626445131,1.06941056262393
num_control_f64,159504736,8,19938092,"( (1,5,6,3,4,7,2,0,), )",-1,1.05809626445131,1.05793382002637
num_control_f64,159504736,8,19938092,"( (2,), (4,3,), (5,6,7,), (1,), (0,), )",-1,1.05809626445131,1.08722366764525
num_control_f64,159504736,8,19938092,"( (3,1,6,), (0,2,7,4,), (5,), )",-1,1.05809626445131,1.07146698283521
num_control_f64,159504736,8,19938092,"( (4,0,), (2,1,7,3,5,6,), )",-1,1.05809626445131,1.06348928528355
num_control_f64,159504736,8,19938092,"( (7,5,3,), (1,0,), (4,2,6,), )",-1,1.05809626445131,1.07979828477612
num_control_f64,159504736,8,19938092,"( (3,1,6,7,5,), (2,4,0,), )",-1,1.05809626445131,1.06955688521184
num_control_f64,159504736,8,19938092,"( (2,5,4,1,7,), (0,3,), (6,), )",-1,1.05809626445131,1.0777621346619
num_control_f64,159504736,8,19938092,"( (1,5,0,7,), (3,), (2,6,), (4,), )",-1,1.05809626445131,1.07599902176716
num_control_f64,159504736,8,19938092,"( (7,4,), (0,6,5,2,), (1,3,), )",-1,1.05809626445131,1.09632403225437
num_control_f64,159504736,8,19938092,"( (5,6,1,4,0,), (3,), (7,2,), )",-1,1.05809626445131,1.09671860535089
num_control_f64,159504736,8,19938092,"( (6,), (7,1,5,4,3,0,), (2,), )",-1,1.05809626445131,1.07487820660596
num_control_f64,159504736,8,19938092,"( (4,), (2,5,1,), (7,), (3,6,), (0,), )",-1,1.05809626445131,1.13701396279409
num_control_f64,159504736,8,19938092,"( (5,7,2,0,3,1,4,6,), )",-1,1.05809626445131,1.05832033108744
num_control_f64,159504736,8,19938092,"( (0,1,), (2,4,6,5,), (7,3,), )",-1,1.05809626445131,1.09631567559843
num_control_f64,159504736,8,19938092,"( (2,5,6,4,7,3,1,0,), )",-1,1.05809626445131,1.05789523566653
num_control_f64,159504736,8,19938092,"( (6,1,0,), (4,), (2,5,3,7,), )",-1,1.05809626445131,1.07148085986936
num_control_f64,159504736,8,19938092,"( (1,6,4,7,), (3,), (2,0,5,), )",-1,1.05809626445131,1.07776815720888
num_control_f64,159504736,8,19938092,"( (4,6,7,5,0,2,3,1,), )",-1,1.05809626445131,1.05784208240914
num_control_f64,159504736,8,19938092,"( (1,0,2,), (6,7,5,), (4,3,), )",-1,1.05809626445131,1.08714305910302
num_control_f64,159504736,8,19938092,"( (1,5,7,6,4,3,2,0,), )",-1,1.05809626445131,1.05787234178584
num_control_f64,159504736,8,19938092,"( (2,3,), (5,6,), (4,), (0,1,7,), )",-1,1.05809626445131,1.08442366969455
num_control_f64,159504736,8,19938092,"( (0,), (6,3,1,), (2,), (7,5,4,), )",-1,1.05809626445131,1.08003402947371
num_control_f64,159504736,8,19938092,"( (6,5,4,), (3,1,0,), (7,2,), )",-1,1.05809626445131,1.096323858941
num_control_f64,159504736,8,19938092,"( (5,3,), (4,), (0,1,2,6,7,), )",-1,1.05809626445131,1.06943758680039
num_control_f64,159504736,8,19938092,"( (4,6,1,), (0,3,2,5,), (7,), )",-1,1.05809626445131,1.13211686977376
num_control_f64,159504736,8,19938092,"( (3,1,), (0,5,2,7,6,4,), )",-1,1.05809626445131,1.06348922855749
num_control_f64,159504736,8,19938092,"( (0,4,), (1,), (7,), (3,6,), (2,5,), )",-1,1.05809626445131,1.13657228527616
num_control_f64,159504736,8,19938092,"( (5,4,6,), (7,), (2,3,1,0,), )",-1,1.05809626445131,1.13211919201683
num_control_f64,159504736,8,19938092,"( (0,), (2,5,6,4,7,3,), (1,), )",-1,1.05809626445131,1.0637078318889
num_control_f64,159504736,8,19938092,"( (2,5,0,1,7,4,), (6,), (3,), )",-1,1.05809626445131,1.0738301691404
num_control_f64,159504736,8,19938092,"( (2,6,), (3,4,1,7,5,0,), )",-1,1.05809626445131,1.06494740431017
num_control_f64,159504736,8,19938092,"( (3,7,6,1,), (2,), (0,4,), (5,), )",-1,1.05809626445131,1.07759809530092
num_control_f64,159504736,8,19938092,"( (6,7,5,4,2,0,), (3,1,), )",-1,1.05809626445131,1.06513077988577
num_control_f64,159504736,8,19938092,"( (6,5,4,1,), (2,3,0,7,), )",-1,1.05809626445131,1.07163209821894
num_control_f64,159504736,8,19938092,"( (7,), (1,0,6,5,), (2,3,4,), )",-1,1.05809626445131,1.13210987899574
num_control_f64,159504736,8,19938092,"( (2,0,), (4,3,1,7,6,5,), )",-1,1.05809626445131,1.06350493481642
num_control_f64,159504736,8,19938092,"( (4,5,), (6,1,3,7,), (2,0,), )",-1,1.05809626445131,1.07737353506373
num_control_f64,159504736,8,19938092,"( (4,), (3,6,0,7,1,2,5,), )",-1,1.05809626445131,1.06151715913167
num_control_f64,159504736,8,19938092,"( (6,4,1,), (2,), (7,5,3,0,), )",-1,1.05809626445131,1.0714762029615
num_control_f64,159504736,8,19938092,"( (4,6,2,5,), (0,3,), (7,1,), )",-1,1.05809626445131,1.09634569685647
num_control_f64,159504736,8,19938092,"( (2,0,3,6,5,), (4,1,7,), )",-1,1.05809626445131,1.08034325719375
num_control_f64,159504736,8,19938092,"( (0,1,7,6,3,2,5,4,), )",-1,1.05809626445131,1.05784827726697
num_control_f64,159504736,8,19938092,"( (3,7,6,4,5,1,0,2,), )",-1,1.05809626445131,1.0583296423386
num_control_f64,159504736,8,19938092,"( (4,5,2,6,0,), (7,), (1,), (3,), )",-1,1.05809626445131,1.13236787178552
num_control_f64,159504736,8,19938092,"( (0,2,4,7,), (6,), (3,), (5,1,), )",-1,1.05809626445131,1.08484622152683
num_control_f64,159504736,8,19938092,"( (3,1,6,), (0,), (7,4,2,), (5,), )",-1,1.05809626445131,1.08002296487226
num_control_f64,159504736,8,19938092,"( (5,1,0,), (4,3,), (6,7,2,), )",-1,1.05809626445131,1.08736729280756
num_control_f64,159504736,8,19938092,"( (0,7,2,4,3,6,1,), (5,), )",-1,1.05809626445131,1.06172310053293
num_control_f64,159504736,8,19938092,"( (6,), (7,4,1,0,2,), (3,5,), )",-1,1.05809626445131,1.07767486262148
num_control_f64,159504736,8,19938092,"( (6,3,5,0,), (2,7,), (1,4,), )",-1,1.05809626445131,1.09633023389473
num_control_f64,159504736,8,19938092,"( (4,6,0,1,), (7,3,), (5,2,), )",-1,1.05809626445131,1.09630110261866
num_control_f64,159504736,8,19938092,"( (4,3,5,2,7,1,), (0,6,), )",-1,1.05809626445131,1.06495877366541
num_control_f64,159504736,8,19938092,"( (1,), (6,2,), (3,), (7,4,0,5,), )",-1,1.05809626445131,1.07599670629311
num_control_f64,159504736,8,19938092,"( (6,), (0,7,1,5,4,3,), (2,), )",-1,1.05809626445131,1.07552988823311
num_control_f64,159504736,8,19938092,"( (3,6,0,2,4,), (7,5,1,), )",-1,1.05809626445131,1.08035691141944
num_control_f64,159504736,8,19938092,"( (5,6,2,3,), (0,4,7,1,), )",-1,1.05809626445131,1.07162533049002
num_control_f64,159504736,8,19938092,"( (3,2,1,7,0,5,4,6,), )",-1,1.05809626445131,1.05881196580249
num_control_f64,159504736,8,19938092,"( (1,), (0,3,5,4,6,), (7,2,), )",-1,1.05809626445131,1.09673968226366
num_control_f64,159504736,8,19938092,"( (6,7,), (0,2,5,1,3,), (4,), )",-1,1.05809626445131,1.12839184960804
