dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed zstd compressed size (B),decomposed row-ordered zstd compressed size (B),reordered zstd compressed size (B),reordered row-based zstd compressed size (B),standard zstd compressed size (B),standard zstd compression ratio,decomposed zstd compression ratio,decomposed row-ordered zstd compression ratio,reordered zstd compression ratio,reordered row-based zstd compression ratio,WE,entropy word,entropy list,max rep,unique ratio
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,), (1,0,3,), )",-1,13312363,11956755,13312864,11968003,13543786,1.7731606214097004,1.8039853630794171,2.008513848448011,1.8039174741062478,2.006626168125125,5.316200477978155,15.041785662586301,"(5.982073298937283,5.0942428709917795,)","(24065,72195,)","(4.263946979151798e-05,1.4213156597172659e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,), (2,3,0,), )",-1,13302569,11966537,13303019,11967204,13543786,1.7731606214097004,1.805313545075391,2.006871996468151,1.8052524769001683,2.0067601421351218,5.33175880707261,15.041785662586301,"(6.125370905632568,5.067221440885957,)","(24065,72195,)","(4.263946979151798e-05,1.4213156597172659e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,1,), (3,0,), )",-1,12955369,11956949,12955575,11968069,13543786,1.7731606214097004,1.8536954061285325,2.0084812605623727,1.8536659314619381,2.006615102235791,5.222262478571798,15.041785662586301,"(6.094313360531413,4.3502115966121835,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,3,0,1,), )",-1,13545542,11966607,13545542,11966607,13543786,1.7731606214097004,1.7729307546349935,2.0068602570469642,1.7729307546349935,2.0068602570469642,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,), (1,2,3,), )",-1,13301715,11966930,13301613,11967470,13543786,1.7731606214097004,1.8054294502626165,2.0068060897824256,1.8054432947342551,2.0067155380376973,5.331747358052219,15.041785662586301,"(6.125027367932911,5.067320688091988,)","(24065,72195,)","(4.263946979151798e-05,1.4213156597172659e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,1,2,0,), )",-1,13543987,11960337,13543987,11960337,13543786,1.7731606214097004,1.7731343067591545,2.007912318858574,1.7731343067591545,2.007912318858574,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,3,), (2,0,), )",-1,12952402,11956685,12952196,11959732,13543786,1.7731606214097004,1.8541200311725965,2.0085256072230724,1.8541495202821205,2.008013891950087,5.22214165819955,15.041785662586301,"(4.35024431933817,6.094038997060929,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,0,1,2,), )",-1,13545196,11955325,13545196,11955325,13543786,1.7731606214097004,1.7729760425762757,2.008754090750356,1.7729760425762757,2.008754090750356,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,2,), (3,0,), )",-1,12956267,11957478,12956525,11967204,13543786,1.7731606214097004,1.8535669263376557,2.008392405154331,1.8535300167290227,2.0067601421351218,5.222262478571798,15.041785662586301,"(6.094313360531412,4.3502115966121835,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,), (1,), (2,), (3,), )",-1,11956604,11956604,11967470,11967470,13543786,1.7731606214097004,2.0085392139774805,2.0085392139774805,2.0067155380376973,2.0067155380376973,4.889844869079856,15.041785662586301,"(6.125027367932911,6.125370905632568,5.982073298937283,1.3269079038166607,)","(24065,24065,24065,24065,)","(4.263946979151798e-05,4.263946979151798e-05,4.263946979151798e-05,2.1652855753505223e-06,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,), (3,), (2,1,), )",-1,12059290,11956691,12059704,11959802,13543786,1.7731606214097004,1.9914363117563305,2.0085245993226724,1.9913679473393378,2.008002139165849,4.910140498203099,15.041785662586301,"(6.125027367932911,1.3269079038166607,6.094313360531413,)","(24065,24065,48130,)","(4.263946979151798e-05,2.1652855753505223e-06,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,), (3,0,2,), )",-1,13302079,11959859,13302466,11955337,13543786,1.7731606214097004,1.805380046231871,2.007992569143165,1.8053275234832398,2.008752074491919,5.33175880707261,15.041785662586301,"(6.125370905632568,5.067221440885957,)","(24065,72195,)","(4.263946979151798e-05,1.4213156597172659e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,2,1,), (3,), )",-1,12050605,11957572,12050404,11968514,13543786,1.7731606214097004,1.9928715612203702,2.008376616925242,1.9929048021958433,2.006540494500821,4.91621978153969,15.041785662586301,"(6.112657074114033,1.3269079038166607,)","(72195,24065,)","(1.4213156597172659e-05,2.1652855753505223e-06,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,1,0,3,), )",-1,13544461,11968003,13544461,11968003,13543786,1.7731606214097004,1.7730722544071706,2.006626168125125,1.7730722544071706,2.006626168125125,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,2,3,1,), )",-1,13545004,11967250,13545004,11967250,13543786,1.7731606214097004,1.773001174455172,2.006752428502789,1.773001174455172,2.006752428502789,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,2,0,3,), )",-1,13544362,11968615,13544362,11968615,13543786,1.7731606214097004,1.7730852143497051,2.0065235618323425,1.7730852143497051,2.0065235618323425,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,1,2,3,), )",-1,13543786,11967470,13543786,11967470,13543786,1.7731606214097004,1.7731606214097004,2.0067155380376973,1.7731606214097004,2.0067155380376973,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,0,), (2,3,), )",-1,12452118,11966426,12452260,11967417,13543786,1.7731606214097004,1.9286123051516215,2.006890612117603,1.928590312120049,2.006724425162088,5.196561403134006,15.041785662586301,"(6.1252633873909055,4.267859418877107,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,1,0,), (2,), )",-1,13311977,11957282,13310335,11955754,13543786,1.7731606214097004,1.8040376722405695,2.0084253260899927,1.8042602233527556,2.0086820120253392,5.316200477978155,15.041785662586301,"(5.0942428709917795,5.982073298937283,)","(72195,24065,)","(1.4213156597172659e-05,4.263946979151798e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,3,1,), (0,), )",-1,13302403,11966444,13302511,11966697,13543786,1.7731606214097004,1.80533607348988,2.006887593340177,1.8053214163852223,2.0068451637072453,5.331747358052218,15.041785662586301,"(5.067320688091987,6.125027367932911,)","(72195,24065,)","(1.4213156597172659e-05,4.263946979151798e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,), (0,2,), (3,), )",-1,12060009,11957213,12071079,11967417,13543786,1.7731606214097004,1.9913175852522167,2.008436915859908,1.9894914116625366,2.006724425162088,4.910089200892771,15.041785662586301,"(6.125370905632568,6.094038997060927,1.3269079038166607,)","(24065,48130,24065,)","(4.263946979151798e-05,2.131973489575899e-05,2.1652855753505223e-06,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,3,0,), (2,), )",-1,13312420,11956865,13310777,11955337,13543786,1.7731606214097004,1.8039776389266564,2.008495370651086,1.8042003107707387,2.008752074491919,5.316200477978155,15.041785662586301,"(5.0942428709917795,5.982073298937283,)","(72195,24065,)","(1.4213156597172659e-05,4.263946979151798e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,0,), (2,), (3,), )",-1,11944834,11956797,11955341,11967417,13543786,1.7731606214097004,2.0105183546292897,2.0085067932490617,2.0087514024066735,2.006724425162088,4.889876994383939,15.041785662586301,"(6.1252633873909055,5.982073298937283,1.3269079038166607,)","(48130,24065,24065,)","(2.131973489575899e-05,4.263946979151798e-05,2.1652855753505223e-06,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,0,1,3,), )",-1,13543766,11967759,13543766,11967759,13543786,1.7731606214097004,1.7731632398256143,2.0066670794423582,1.7731632398256143,2.0066670794423582,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,1,), (2,), (0,), )",-1,12853446,11957018,12856744,11960337,13543786,1.7731606214097004,1.8683945145916512,2.008469670280667,1.8679152357704252,2.007912318858574,5.201897326386634,15.041785662586301,"(4.350244319338171,5.982073298937283,6.125027367932911,)","(48130,24065,24065,)","(2.131973489575899e-05,4.263946979151798e-05,4.263946979151798e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,2,0,1,), )",-1,13545024,11957769,13545024,11957769,13543786,1.7731606214097004,1.772998556517877,2.0083435296333287,1.772998556517877,2.0083435296333287,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,), (3,), (2,0,), )",-1,12060724,11956728,12060435,11959732,13543786,1.7731606214097004,1.991199533295016,2.0085183839592236,1.9912472477153602,2.008013891950087,4.910089200892772,15.041785662586301,"(6.125370905632568,1.3269079038166607,6.094038997060929,)","(24065,24065,48130,)","(4.263946979151798e-05,2.1652855753505223e-06,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,3,0,2,), )",-1,13545586,11955337,13545586,11955337,13543786,1.7731606214097004,1.7729249956406463,2.008752074491919,1.7729249956406463,2.008752074491919,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,), (1,), (3,2,), )",-1,12475721,11957256,12476293,11955184,13543786,1.7731606214097004,1.9249635351736385,2.0084296932339663,1.924875281463813,2.0087777820901795,5.1965292778299235,15.041785662586301,"(6.125027367932911,6.125370905632568,4.267859418877107,)","(24065,24065,48130,)","(4.263946979151798e-05,4.263946979151798e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,3,2,0,), )",-1,13545202,11959732,13545202,11959732,13543786,1.7731606214097004,1.7729752572165405,2.008013891950087,1.7729752572165405,2.008013891950087,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,), (0,3,1,), )",-1,13312816,11956771,13312572,11968156,13543786,1.7731606214097004,1.8039239782176815,2.0085111607473287,1.8039570415093342,2.006600515568146,5.316200477978155,15.041785662586301,"(5.982073298937283,5.0942428709917795,)","(24065,72195,)","(4.263946979151798e-05,1.4213156597172659e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,), (3,1,2,), )",-1,13302214,11959990,13301938,11955239,13543786,1.7731606214097004,1.8053617239957198,2.0079705752262336,1.8053991831866905,2.008768540720934,5.331747358052219,15.041785662586301,"(6.125027367932911,5.067320688091988,)","(24065,72195,)","(4.263946979151798e-05,1.4213156597172659e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,), (2,), (0,3,), )",-1,12848426,11956560,12849453,11968615,13543786,1.7731606214097004,1.8691245137731267,2.0085466053781356,1.8689751229099012,2.0065235618323425,5.201966849448555,15.041785662586301,"(6.125370905632568,5.982073298937283,4.3502115966121835,)","(24065,24065,48130,)","(4.263946979151798e-05,4.263946979151798e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,1,), (2,0,), )",-1,12957566,11957142,12957417,11960337,13543786,1.7731606214097004,1.8533811056798783,2.0084488417048156,1.8534024180899635,2.007912318858574,5.222141658199551,15.041785662586301,"(4.350244319338171,6.094038997060929,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,), (1,3,2,), )",-1,13302086,11959385,13302098,11955184,13543786,1.7731606214097004,1.8053790961808547,2.008072154211943,1.8053774675242957,2.0087777820901795,5.331747358052218,15.041785662586301,"(6.125027367932911,5.067320688091987,)","(24065,72195,)","(4.263946979151798e-05,1.4213156597172659e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,1,), (2,), (3,), )",-1,11945013,11956875,11955521,11967470,13543786,1.7731606214097004,2.0104882263418213,2.0084936908682245,2.008721159036064,2.0067155380376973,4.889876994383939,15.041785662586301,"(6.1252633873909055,5.982073298937283,1.3269079038166607,)","(48130,24065,24065,)","(2.131973489575899e-05,4.263946979151798e-05,2.1652855753505223e-06,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,1,), (0,2,), )",-1,12956851,11957627,12957060,11955754,13543786,1.7731606214097004,1.8534833811085734,2.008367379246735,1.8534534840465353,2.0086820120253392,5.222141658199549,15.041785662586301,"(4.350244319338171,6.094038997060927,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,0,), (1,), (3,), )",-1,12060724,11956728,12071720,11967759,13543786,1.7731606214097004,1.991199533295016,2.0085183839592236,1.9893857710417406,2.0066670794423582,4.910089200892772,15.041785662586301,"(6.094038997060929,6.125370905632568,1.3269079038166607,)","(48130,24065,24065,)","(2.131973489575899e-05,4.263946979151798e-05,2.1652855753505223e-06,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,), (2,), (3,1,), )",-1,12853446,11957018,12854472,11967250,13543786,1.7731606214097004,1.8683945145916512,2.008469670280667,1.8682453857303514,2.006752428502789,5.201897326386634,15.041785662586301,"(6.125027367932911,5.982073298937283,4.350244319338171,)","(24065,24065,48130,)","(4.263946979151798e-05,4.263946979151798e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,1,), (3,2,), )",-1,12464130,11957527,12464254,11955184,13543786,1.7731606214097004,1.9267536522805844,2.0083841750890463,1.9267344840694036,2.0087777820901795,5.196561403134006,15.041785662586301,"(6.1252633873909055,4.267859418877107,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,1,3,0,), )",-1,13545364,11968069,13545364,11968069,13543786,1.7731606214097004,1.7729540527666883,2.006615102235791,1.7729540527666883,2.006615102235791,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,2,3,0,), )",-1,13544805,11967204,13544805,11967204,13543786,1.7731606214097004,1.7730272233524218,2.0067601421351218,1.7730272233524218,2.0067601421351218,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,0,), (1,3,), )",-1,12952402,11956685,12952470,11967759,13543786,1.7731606214097004,1.8541200311725965,2.0085256072230724,1.8541102971093544,2.0066670794423582,5.22214165819955,15.041785662586301,"(6.094038997060929,4.35024431933817,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,2,1,0,), )",-1,13543982,11957868,13543982,11957868,13543786,1.7731606214097004,1.7731349613429788,2.008326902421067,1.7731349613429788,2.008326902421067,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,1,0,2,), )",-1,13544434,11955754,13544434,11955754,13543786,1.7731606214097004,1.7730757889181636,2.0086820120253392,1.7730757889181636,2.0086820120253392,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,3,), (1,), (0,), )",-1,12463888,11966233,12464203,11966697,13543786,1.7731606214097004,1.9267910623073634,2.006922980690749,1.9267423677229905,2.0068451637072453,5.1965292778299235,15.041785662586301,"(4.267859418877107,6.125370905632568,6.125027367932911,)","(48130,24065,24065,)","(2.131973489575899e-05,4.263946979151798e-05,4.263946979151798e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,0,3,2,), )",-1,13544316,11955103,13544316,11955103,13543786,1.7731606214097004,1.7730912362056526,2.0087913922615304,1.7730912362056526,2.0087913922615304,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,), (3,2,0,), )",-1,13302341,11957699,13302832,11959732,13543786,1.7731606214097004,1.8053444878611968,2.008355286414217,1.8052778536179364,2.008013891950087,5.33175880707261,15.041785662586301,"(6.125370905632568,5.067221440885957,)","(24065,72195,)","(4.263946979151798e-05,1.4213156597172659e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,0,1,), (3,), )",-1,12050357,11956723,12050156,11967759,13543786,1.7731606214097004,1.9929125751212184,2.0085192238709553,1.9929458174649357,2.0066670794423582,4.91621978153969,15.041785662586301,"(6.112657074114033,1.3269079038166607,)","(72195,24065,)","(1.4213156597172659e-05,2.1652855753505223e-06,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,3,1,2,), )",-1,13544880,11955239,13544880,11955239,13543786,1.7731606214097004,1.7730174058389592,2.008768540720934,1.7730174058389592,2.008768540720934,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,3,), (1,0,), )",-1,12452118,11966426,12452112,11966697,13543786,1.7731606214097004,1.9286123051516215,2.006890612117603,1.9286132344456908,2.0068451637072453,5.196561403134006,15.041785662586301,"(4.267859418877107,6.1252633873909055,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,1,), (2,3,), )",-1,12452297,11966504,12452437,11967470,13543786,1.7731606214097004,1.9285845816237759,2.0068775308143465,1.9285628989731087,2.0067155380376973,5.196561403134006,15.041785662586301,"(6.1252633873909055,4.267859418877107,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,1,), (0,), (2,), )",-1,12853446,11957018,12852286,11955754,13543786,1.7731606214097004,1.8683945145916512,2.008469670280667,1.8685631489993297,2.0086820120253392,5.201897326386634,15.041785662586301,"(4.350244319338171,6.125027367932911,5.982073298937283,)","(48130,24065,24065,)","(2.131973489575899e-05,4.263946979151798e-05,4.263946979151798e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,3,), (2,1,), )",-1,12951112,11956647,12952019,11959802,13543786,1.7731606214097004,1.8543047114409945,2.0085319906157637,1.8541748587614024,2.008002139165849,5.222262478571798,15.041785662586301,"(4.3502115966121835,6.094313360531413,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (3,0,2,1,), )",-1,13543934,11960277,13543934,11960277,13543786,1.7731606214097004,1.7731412453722826,2.0079223917640037,1.7731412453722826,2.0079223917640037,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,0,2,3,), )",-1,13544177,11967417,13544177,11967417,13543786,1.7731606214097004,1.773109432931953,2.006724425162088,1.773109432931953,2.006724425162088,5.410833366789652,15.041785662586301,"(5.410833366789652,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,1,2,), (3,), )",-1,12048091,11959847,12047894,11967470,13543786,1.7731606214097004,1.9932874012986788,2.0079945838772018,1.99331999434922,2.0067155380376973,4.91621978153969,15.041785662586301,"(6.112657074114033,1.3269079038166607,)","(72195,24065,)","(1.4213156597172659e-05,2.1652855753505223e-06,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,3,2,1,), )",-1,13545032,11959802,13545032,11959802,13543786,1.7731606214097004,1.7729975093451238,2.008002139165849,1.7729975093451238,2.008002139165849,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,2,1,3,), )",-1,13544428,11968514,13544428,11968514,13543786,1.7731606214097004,1.7730765743669648,2.006540494500821,1.7730765743669648,2.006540494500821,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,), (2,0,3,), )",-1,13302118,11967829,13302533,11968615,13543786,1.7731606214097004,1.8053747531032276,2.0066553424184117,1.805318430707896,2.0065235618323425,5.33175880707261,15.041785662586301,"(6.125370905632568,5.067221440885957,)","(24065,72195,)","(4.263946979151798e-05,1.4213156597172659e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (0,), (2,1,3,), )",-1,13302453,11967795,13302098,11968514,13543786,1.7731606214097004,1.8053292877636928,2.0066610432414658,1.8053774675242957,2.006540494500821,5.331747358052218,15.041785662586301,"(6.125027367932911,5.067320688091987,)","(24065,72195,)","(4.263946979151798e-05,1.4213156597172659e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,3,), (0,1,), )",-1,12452297,11966504,12452282,11966607,13543786,1.7731606214097004,1.9285845816237759,2.0068775308143465,1.9285869047938362,2.0068602570469642,5.196561403134006,15.041785662586301,"(4.267859418877107,6.1252633873909055,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (2,0,3,1,), )",-1,13544418,11968156,13544418,11968156,13543786,1.7731606214097004,1.7730778834498462,2.006600515568146,1.7730778834498462,2.006600515568146,5.410833366789651,15.041785662586301,"(5.410833366789651,)","(96260,)","(1.0659867447879495e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,2,), (0,3,), )",-1,12952010,11957176,12952134,11968615,13543786,1.7731606214097004,1.8541761471771563,2.0084431307191597,1.8541583958288264,2.0065235618323425,5.222262478571798,15.041785662586301,"(6.094313360531412,4.3502115966121835,)","(48130,48130,)","(2.131973489575899e-05,2.131973489575899e-05,)"
hst_wfc3_ir_f32,24015308,4,6003827,"( (1,), (2,), (3,0,), )",-1,12852683,11956862,12853888,11967204,13543786,1.7731606214097004,1.8685054319008723,2.0084958745864925,1.8683302670756117,2.0067601421351218,5.201966849448555,15.041785662586301,"(6.125370905632568,5.982073298937283,4.3502115966121835,)","(24065,24065,48130,)","(4.263946979151798e-05,4.263946979151798e-05,2.131973489575899e-05,)"
