dataset name,original size,type width,Dimension,decomposition,chunk no,standard zstd compressed size (B),decomposed zstd col-order (B),decomposed zstd row-order (B),reordered zstd col-order (B),reordered zstd row-order (B),standard zstd ratio,decomposed zstd col-order ratio,decomposed zstd row-order ratio,reordered zstd col-order ratio,reordered zstd row-order ratio,standard snappy compressed size (B),decomposed snappy col-order (B),decomposed snappy row-order (B),reordered snappy col-order (B),reordered snappy row-order (B),standard snappy ratio,decomposed snappy col-order ratio,decomposed snappy row-order ratio,reordered snappy col-order ratio,reordered snappy row-order ratio,standard blosc compressed size (B),decomposed blosc col-order (B),decomposed blosc row-order (B),reordered blosc col-order (B),reordered blosc row-order (B),standard blosc ratio,decomposed blosc col-order ratio,decomposed blosc row-order ratio,reordered blosc col-order ratio,reordered blosc row-order ratio,standard bz2 compressed size (B),decomposed bz2 col-order (B),decomposed bz2 row-order (B),reordered bz2 col-order (B),reordered bz2 row-order (B),standard bz2 ratio,decomposed bz2 col-order ratio,decomposed bz2 row-order ratio,reordered bz2 col-order ratio,reordered bz2 row-order ratio,standard fastlz compressed size (B),decomposed fastlz col-order (B),decomposed fastlz row-order (B),reordered fastlz col-order (B),reordered fastlz row-order (B),standard fastlz ratio,decomposed fastlz col-order ratio,decomposed fastlz row-order ratio,reordered fastlz col-order ratio,reordered fastlz row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
spitzer_irac_f32,164989532,4,41247383,"( (0,1,), (2,), (3,), )",-1,123813189,113705050,113738738,113703202,113737014,1.332568309826831,1.4510308205308384,1.4506010432435077,1.4510544039032427,1.4506230311268766,134770358,123160428,123222749,123159192,123221513,1.224227155351179,1.3396310379824272,1.3389535076838774,1.3396444822405136,1.3389669383462286,123830226,113588379,113613161,113589090,113613872,1.3323849703706427,1.4525212301867605,1.4522043973409031,1.4525121382696173,1.4521953093896844,126933147,112611607,112629177,112611816,112630018,1.2998143975741814,1.465120127448319,1.4648915706806593,1.4651174082833367,1.4648806324438304,133740110,122161309,122202867,122160372,122201930,1.2336578158938256,1.3505874597332614,1.3501281602501192,1.3505978190701646,1.3501385125423142,6.089824527657722,24.994043660228744,"(7.133140549288577,7.111149909267116,2.9818671027866155,)","(1237576,618788,618788,)","(3.103227179285532e-06,6.206454358571064e-06,9.94002455864897e-07,)"
