dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed blosc compressed size (B),decomposed row-ordered blosc compressed size (B),reordered blosc compressed size (B),reordered row-based blosc compressed size (B),standard blosc compressed size (B),standard blosc compression ratio,decomposed blosc compression ratio,decomposed row-ordered blosc compression ratio,reordered blosc compression ratio,reordered row-based blosc compression ratio,WE,entropy word,entropy list,max rep,unique ratio
rsim_f32,94281724,4,23570431,"( (0,), (2,), (3,1,), )",-1,58988984,50339363,58991542,50342891,64098091,1.4708975342182968,1.5982937424384187,1.872922468248158,1.598224436987933,1.8727912149502897,6.142296787822806,18.49633411327401,"(6.751501567256424,6.7164776811353395,5.550603951449731,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,), (3,2,), )",-1,56089045,50341243,56093366,50343591,64098091,1.4708975342182968,1.6809293864782329,1.8728525237249307,1.6807999006513532,1.8727651748163932,6.14325640588189,18.49633411327401,"(6.751592197585234,5.534920614178546,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (2,1,3,0,), )",-1,64188551,50341626,64188551,50341626,64098091,1.4708975342182968,1.4688246195182066,1.8728382750290982,1.4688246195182066,1.8728382750290982,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,2,3,0,), )",-1,64210960,50342664,64210960,50342664,64098091,1.4708975342182968,1.4683120140237742,1.8727996595492047,1.4683120140237742,1.8727996595492047,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,), (1,3,), )",-1,61447771,50339969,61446606,50338127,64098091,1.4708975342182968,1.5343392032885945,1.8728999217301863,1.5343682936694665,1.8729684558982498,6.145504124447788,18.49633411327401,"(6.740404297445846,5.550603951449731,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,2,1,0,), )",-1,64133130,50340004,64133130,50340004,64098091,1.4708975342182968,1.4700939124599095,1.8728986195551356,1.4700939124599095,1.8728986195551356,6.318406388450609,18.49633411327401,"(6.318406388450609,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,0,2,), )",-1,64107835,50340686,64107835,50340686,64098091,1.4708975342182968,1.470673966762409,1.8728732461055457,1.470673966762409,1.8728732461055457,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,3,), (1,), (0,), )",-1,56171355,50339927,56170955,50339529,64098091,1.4708975342182968,1.6784662574011255,1.8729014843426373,1.6784782099574416,1.8729162920852915,6.143251255519658,18.49633411327401,"(5.534920614178546,6.751662226465114,6.751501567256424,)","(23017,1695665,1695665,)","(5.430532857036004e-06,1.0861065714072008e-05,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (1,0,3,2,), )",-1,64141545,50342786,64141545,50342786,64098091,1.4708975342182968,1.4699010446349554,1.8727951210328329,1.4699010446349554,1.8727951210328329,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (3,2,0,), )",-1,62992680,50340078,62989265,50341042,64098091,1.4708975342182968,1.4967092049425426,1.8728958663909896,1.496790349911211,1.872860001586777,6.252732705914422,18.49633411327401,"(6.751662226465114,6.086422865730858,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
