dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed zstd compressed size (B),decomposed row-ordered zstd compressed size (B),reordered zstd compressed size (B),reordered row-based zstd compressed size (B),standard zstd compressed size (B),standard zstd compression ratio,decomposed zstd compression ratio,decomposed row-ordered zstd compression ratio,reordered zstd compression ratio,reordered row-based zstd compression ratio,WE,entropy word,entropy list,max rep
citytemp_f32,11625300,4,2906325,"( (2,1,0,3,), )",-1,4408305,4863555,4408305,4863555,4360713,2.66591724793629,2.6371360420842,2.39028858520157,2.6371360420842,2.39028858520157,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,2,3,1,), )",-1,4865399,4854873,4865399,4854873,4360713,2.66591724793629,2.38938265905838,2.39456315335128,2.38938265905838,2.39456315335128,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (1,2,0,3,), )",-1,4850533,4854695,4850533,4854695,4360713,2.66591724793629,2.39670568162303,2.3946509512956,2.39670568162303,2.3946509512956,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,1,2,3,), )",-1,4360713,4863681,4360713,4863681,4360713,2.66591724793629,2.66591724793629,2.39022666165811,2.66591724793629,2.39022666165811,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,0,), (2,3,), )",-1,4115776,4862082,4114067,4863733,4360713,2.66591724793629,2.82457062775039,2.39101273898713,2.82574396576429,2.3902011068453,3.86695971737819,9.42903568098595,"(2.7059092775622076,5.02801015719418,)","(6004,9,)"
citytemp_f32,11625300,4,2906325,"( (3,1,0,), (2,), )",-1,4205140,4861733,4206017,4863567,4360713,2.66591724793629,2.76454529456808,2.39118437808082,2.76396885699701,2.390282687583,4.07528335122948,9.42903568098595,"(2.9373048619301323,7.4892188191275215,)","(5,3002,)"
citytemp_f32,11625300,4,2906325,"( (2,3,1,), (0,), )",-1,5324021,4861679,5325381,4863172,4360713,2.66591724793629,2.1835563759046,2.39121093762052,2.18299873755512,2.39047683281611,4.32476808517422,9.42903568098595,"(4.993290224993748,2.319201665715632,)","(4,3002,)"
citytemp_f32,11625300,4,2906325,"( (1,), (0,2,), (3,), )",-1,5170244,4852155,5170711,4863733,4360713,2.66591724793629,2.24850123127651,2.39590450016539,2.24829815474119,2.3902011068453,3.65764333186924,9.42903568098595,"(2.319201665715632,5.832795766194902,0.645780129371529,)","(3002,8,5505,)"
citytemp_f32,11625300,4,2906325,"( (1,3,0,), (2,), )",-1,4188162,4861523,4189012,4863329,4360713,2.66591724793629,2.77575222734937,2.39128766849401,2.77518899444547,2.39039966245343,4.07528335122948,9.42903568098595,"(2.9373048619301323,7.4892188191275215,)","(5,3002,)"
citytemp_f32,11625300,4,2906325,"( (1,0,), (2,), (3,), )",-1,3887417,4860687,3890176,4863733,4360713,2.66591724793629,2.99049471667176,2.39169895119764,2.98837379080021,2.3902011068453,3.38670437590587,9.42903568098595,"(2.7059092775622076,7.4892188191275215,0.645780129371529,)","(6004,3002,5505,)"
citytemp_f32,11625300,4,2906325,"( (2,0,1,3,), )",-1,4403567,4863476,4403567,4863476,4360713,2.66591724793629,2.63997345788085,2.39032741191691,2.63997345788085,2.39032741191691,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (2,), (0,), )",-1,4986769,4860195,4992528,4866339,4360713,2.66591724793629,2.33122889790965,2.39194106409311,2.32853976983204,2.38892111708617,3.69321721732118,9.42903568098595,"(2.4822241922207766,7.4892188191275215,2.319201665715632,)","(3,3002,3002,)"
citytemp_f32,11625300,4,2906325,"( (3,2,0,1,), )",-1,4425081,4854469,4425081,4854469,4360713,2.66591724793629,2.62713835068782,2.39476243436718,2.62713835068782,2.39476243436718,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,), (3,), (2,0,), )",-1,5171867,4861407,5167853,4865949,4360713,2.66591724793629,2.24779562196785,2.3913447279769,2.24954154075203,2.38911258626015,3.65764333186924,9.42903568098595,"(2.319201665715632,0.645780129371529,5.832795766194901,)","(3002,5505,9,)"
citytemp_f32,11625300,4,2906325,"( (1,3,0,2,), )",-1,4434468,4863329,4434468,4863329,4360713,2.66591724793629,2.62157715423812,2.39039966245343,2.62157715423812,2.39039966245343,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,), (1,), (3,2,), )",-1,5092498,4851767,5091043,4862779,4360713,2.66591724793629,2.28282858432149,2.39609610271886,2.28348100772278,2.39067002633679,3.67360591145491,9.42903568098595,"(2.319201665715632,2.319201665715632,5.02801015719418,)","(3002,3002,9,)"
citytemp_f32,11625300,4,2906325,"( (1,3,2,0,), )",-1,4718748,4865949,4718748,4865949,4360713,2.66591724793629,2.46364077929146,2.38911258626015,2.46364077929146,2.38911258626015,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (2,), (0,3,1,), )",-1,4186999,4860933,4190111,4863588,4360713,2.66591724793629,2.77652323298859,2.39157791312902,2.77446110616163,2.39027236682054,4.07528335122948,9.42903568098595,"(7.4892188191275215,2.9373048619301323,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (0,), (3,1,2,), )",-1,5327815,4861646,5328090,4862692,4360713,2.66591724793629,2.18200143961455,2.39122716874079,2.18188881944562,2.39071279858975,4.32476808517422,9.42903568098595,"(2.319201665715632,4.993290224993748,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (1,), (2,), (0,3,), )",-1,4982742,4860514,4975863,4854695,4360713,2.66591724793629,2.3331129727367,2.39178407880319,2.33633844018615,2.3946509512956,3.69321721732118,9.42903568098595,"(2.319201665715632,7.4892188191275215,2.4822241922207766,)","(3002,3002,3,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (2,0,), )",-1,5298771,4861737,5294702,4866339,4360713,2.66591724793629,2.19396158090244,2.39118241073098,2.19564764929169,2.38892111708617,4.15750997920784,9.42903568098595,"(2.4822241922207766,5.832795766194901,)","(3,9,)"
citytemp_f32,11625300,4,2906325,"( (0,), (1,3,2,), )",-1,5343943,4861256,5345109,4862779,4360713,2.66591724793629,2.17541616742544,2.3914190077626,2.17494161484827,2.39067002633679,4.32476808517422,9.42903568098595,"(2.319201665715632,4.993290224993748,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (0,1,), (2,), (3,), )",-1,3891676,4860595,3894393,4863681,4360713,2.66591724793629,2.98722195784027,2.39174422061497,2.98513786359004,2.39022666165811,3.38670437590587,9.42903568098595,"(2.7059092775622076,7.4892188191275215,0.645780129371529,)","(6004,3002,5505,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (0,2,), )",-1,5297148,4852485,5293223,4863567,4360713,2.66591724793629,2.19463379161768,2.39574156334332,2.19626114373039,2.390282687583,4.15750997920784,9.42903568098595,"(2.4822241922207766,5.832795766194902,)","(3,8,)"
citytemp_f32,11625300,4,2906325,"( (2,0,), (1,), (3,), )",-1,5171867,4861407,5174044,4863476,4360713,2.66591724793629,2.24779562196785,2.3913447279769,2.24684985284238,2.39032741191691,3.65764333186924,9.42903568098595,"(5.832795766194901,2.319201665715632,0.645780129371529,)","(9,3002,5505,)"
citytemp_f32,11625300,4,2906325,"( (0,), (2,), (3,1,), )",-1,4986769,4860195,4980412,4854873,4360713,2.66591724793629,2.33122889790965,2.39194106409311,2.33420447946877,2.39456315335128,3.69321721732118,9.42903568098595,"(2.319201665715632,7.4892188191275215,2.4822241922207766,)","(3002,3002,3,)"
citytemp_f32,11625300,4,2906325,"( (0,1,), (3,2,), )",-1,4124309,4852497,4122530,4862779,4360713,2.66591724793629,2.81872672488895,2.39573563878556,2.81994309319762,2.39067002633679,3.86695971737819,9.42903568098595,"(2.7059092775622076,5.02801015719418,)","(6004,9,)"
citytemp_f32,11625300,4,2906325,"( (2,1,3,0,), )",-1,4394482,4863092,4394482,4863092,4360713,2.66591724793629,2.64543124764193,2.39051615721027,2.64543124764193,2.39051615721027,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (1,2,3,0,), )",-1,4871527,4854905,4871527,4854905,4360713,2.66591724793629,2.38637700252919,2.39454737013392,2.38637700252919,2.39454737013392,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (2,0,), (1,3,), )",-1,5293884,4862043,5295615,4863476,4360713,2.66591724793629,2.19598691622257,2.39103191806407,2.19526910472155,2.39032741191691,4.15750997920784,9.42903568098595,"(5.832795766194901,2.4822241922207766,)","(9,3,)"
citytemp_f32,11625300,4,2906325,"( (3,2,1,0,), )",-1,4429255,4853996,4429255,4853996,4360713,2.66591724793629,2.62466261256125,2.39499579315681,2.62466261256125,2.39499579315681,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (3,1,0,2,), )",-1,4401534,4863567,4401534,4863567,4360713,2.66591724793629,2.64119282050303,2.390282687583,2.64119282050303,2.390282687583,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (2,3,), (1,), (0,), )",-1,5088224,4861260,5091273,4863172,4360713,2.66591724793629,2.2847461118064,2.39141704002666,2.28337785068685,2.39047683281611,3.67360591145491,9.42903568098595,"(5.02801015719418,2.319201665715632,2.319201665715632,)","(9,3002,3002,)"
citytemp_f32,11625300,4,2906325,"( (1,0,3,2,), )",-1,4432351,4862876,4432351,4862876,4360713,2.66591724793629,2.62282928405264,2.39062233953734,2.62282928405264,2.39062233953734,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,), (3,2,0,), )",-1,5334097,4853172,5335066,4865949,4360713,2.66591724793629,2.17943168262594,2.39540242958626,2.17903583573287,2.38911258626015,4.3265592510638,9.42903568098595,"(2.319201665715632,4.995678446179861,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (2,0,1,), (3,), )",-1,4353771,4862355,4355700,4863476,4360713,2.66591724793629,2.67016799918967,2.39087849406306,2.66898546731869,2.39032741191691,4.01866194446916,9.42903568098595,"(5.1429558828350315,0.645780129371529,)","(13,5505,)"
citytemp_f32,11625300,4,2906325,"( (0,3,1,2,), )",-1,4433516,4862692,4433516,4862692,4360713,2.66591724793629,2.62214008024331,2.39071279858975,2.62214008024331,2.39071279858975,4.81012464512111,9.42903568098595,"(4.810124645121105,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (2,3,), (1,0,), )",-1,4115776,4862082,4115108,4863172,4360713,2.66591724793629,2.82457062775039,2.39101273898713,2.82502913653785,2.39047683281611,3.86695971737819,9.42903568098595,"(5.02801015719418,2.7059092775622076,)","(9,6004,)"
citytemp_f32,11625300,4,2906325,"( (0,1,), (2,3,), )",-1,4120035,4861990,4118322,4863681,4360713,2.66591724793629,2.8216507869472,2.39105798243106,2.8228244416051,2.39022666165811,3.86695971737819,9.42903568098595,"(2.7059092775622076,5.02801015719418,)","(6004,9,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (0,), (2,), )",-1,4986769,4860195,4989935,4863567,4360713,2.66591724793629,2.33122889790965,2.39194106409311,2.32974978631986,2.390282687583,3.69321721732118,9.42903568098595,"(2.4822241922207766,2.319201665715632,7.4892188191275215,)","(3,3002,3002,)"
citytemp_f32,11625300,4,2906325,"( (0,3,), (2,1,), )",-1,5291880,4861554,5287909,4864962,4360713,2.66591724793629,2.19681852196195,2.39127242030018,2.19846824141641,2.38959728770749,4.15571881331825,9.42903568098595,"(2.4822241922207766,5.829213434415732,)","(3,9,)"
citytemp_f32,11625300,4,2906325,"( (3,0,2,1,), )",-1,4847405,4865728,4847405,4865728,4360713,2.66591724793629,2.3982522607457,2.38922109908322,2.3982522607457,2.38922109908322,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,0,2,3,), )",-1,4359144,4863733,4359144,4863733,4360713,2.66591724793629,2.66687679966526,2.3902011068453,2.66687679966526,2.3902011068453,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,1,2,), (3,), )",-1,4370070,4862051,4372045,4863681,4360713,2.66591724793629,2.66020910420199,2.39102798386936,2.65900739813977,2.39022666165811,4.01866194446916,9.42903568098595,"(5.1429558828350315,0.645780129371529,)","(12,5505,)"
citytemp_f32,11625300,4,2906325,"( (0,3,2,1,), )",-1,4726886,4864962,4726886,4864962,4360713,2.66591724793629,2.4593992747022,2.38959728770749,2.4593992747022,2.38959728770749,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,2,1,3,), )",-1,4849173,4854000,4849173,4854000,4360713,2.66591724793629,2.3973778621633,2.39499381953028,2.3973778621633,2.39499381953028,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (1,), (2,0,3,), )",-1,5332187,4862587,5332883,4854695,4360713,2.66591724793629,2.180212359394,2.39076442231265,2.1799278176551,2.3946509512956,4.3265592510638,9.42903568098595,"(2.319201665715632,4.995678446179861,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (0,), (2,1,3,), )",-1,5324504,4862076,5325337,4854000,4360713,2.66591724793629,2.1833582996651,2.39101568959432,2.18301677433747,2.39499381953028,4.32476808517422,9.42903568098595,"(2.319201665715632,4.993290224993748,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (2,3,), (0,1,), )",-1,4120035,4861990,4124397,4863579,4360713,2.66591724793629,2.8216507869472,2.39105798243106,2.81866658326053,2.39027678999354,3.86695971737819,9.42903568098595,"(5.02801015719418,2.7059092775622076,)","(9,6004,)"
citytemp_f32,11625300,4,2906325,"( (2,0,3,1,), )",-1,4393550,4863588,4393550,4863588,4360713,2.66591724793629,2.64599242070763,2.39027236682054,2.64599242070763,2.39027236682054,4.81012464512111,9.42903568098595,"(4.810124645121105,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (1,2,), (0,3,), )",-1,5291504,4852821,5293066,4854695,4360713,2.66591724793629,2.19697462196003,2.39557568680155,2.1963262880153,2.3946509512956,4.15571881331825,9.42903568098595,"(5.829213434415731,2.4822241922207766,)","(9,3,)"
citytemp_f32,11625300,4,2906325,"( (1,), (2,), (3,0,), )",-1,4986779,4860641,4980298,4854905,4360713,2.66591724793629,2.3312242230907,2.39172158569209,2.33425790986804,2.39454737013392,3.69321721732118,9.42903568098595,"(2.319201665715632,7.4892188191275215,2.4822241922207766,)","(3002,3002,3,)"
citytemp_f32,11625300,4,2906325,"( (0,), (3,2,1,), )",-1,5324579,4852503,5325468,4864962,4360713,2.66591724793629,2.18332754570831,2.39573267651767,2.18296307479455,2.38959728770749,4.32476808517422,9.42903568098595,"(2.319201665715632,4.993290224993748,)","(3002,5,)"
citytemp_f32,11625300,4,2906325,"( (0,2,), (1,3,), )",-1,5292261,4852791,5294053,4854000,4360713,2.66591724793629,2.19666036879134,2.39559049627318,2.19591681458421,2.39499381953028,4.15750997920784,9.42903568098595,"(5.832795766194902,2.4822241922207766,)","(8,3,)"
citytemp_f32,11625300,4,2906325,"( (0,1,3,2,), )",-1,4432122,4862779,4432122,4862779,4360713,2.66591724793629,2.62296480105918,2.39067002633679,2.62296480105918,2.39067002633679,4.81012464512111,9.42903568098595,"(4.810124645121107,)","(7,)"
citytemp_f32,11625300,4,2906325,"( (0,), (1,), (2,3,), )",-1,5088224,4861260,5086868,4863681,4360713,2.66591724793629,2.2847461118064,2.39141704002666,2.28535515370165,2.39022666165811,3.67360591145491,9.42903568098595,"(2.319201665715632,2.319201665715632,5.02801015719418,)","(3002,3002,9,)"
citytemp_f32,11625300,4,2906325,"( (2,3,1,0,), )",-1,4394784,4863172,4394784,4863172,4360713,2.66591724793629,2.64524945935909,2.39047683281611,2.64524945935909,2.39047683281611,4.81012464512111,9.42903568098595,"(4.810124645121105,)","(6,)"
citytemp_f32,11625300,4,2906325,"( (0,), (2,3,1,), )",-1,5324021,4861679,5325404,4854873,4360713,2.66591724793629,2.1835563759046,2.39121093762052,2.18298930935568,2.39456315335128,4.32476808517422,9.42903568098595,"(2.319201665715632,4.993290224993748,)","(3002,4,)"
