dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed zstd compressed size (B),decomposed row-ordered zstd compressed size (B),reordered zstd compressed size (B),reordered row-based zstd compressed size (B),standard zstd compressed size (B),standard zstd compression ratio,decomposed zstd compression ratio,decomposed row-ordered zstd compression ratio,reordered zstd compression ratio,reordered row-based zstd compression ratio,WE,entropy word,entropy list,max rep,unique ratio
jw_mirimage_f32,169082876,4,42270719,"( (1,), (0,3,), (2,), )",-1,115287661,89403883,115285132,89374216,147341410,1.147558422306397,1.4666172817921945,1.8912251943240541,1.4666494548490434,1.8918529702123486,7.09301760201704,23.163615334796823,"(7.999743328601387,6.231545359524313,7.909236360418149,)","(23,46,23,)","(6.056201693659386e-06,3.028100846829693e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (0,2,3,), )",-1,129005377,89506892,128999803,89415805,147341410,1.147558422306397,1.3106653376161213,1.8890486779498499,1.310721970637428,1.890973033235008,7.2714489396803295,23.163615334796823,"(7.999743328601387,7.028684143373311,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,), (1,2,0,), )",-1,128785229,89454749,128788359,89560824,147341410,1.147558422306397,1.312905814687801,1.890149800766866,1.3128739065616948,1.8879111250695952,6.659449871285274,23.163615334796823,"(2.6690830286054634,7.989572152178543,)","(1023,69,)","(7.333681738415663e-07,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,0,2,), (3,), )",-1,128783160,89379163,128821981,89415805,147341410,1.147558422306397,1.3129269075242447,1.8917482590433299,1.3125312519452716,1.890973033235008,6.659449871285273,23.163615334796823,"(7.9895721521785426,2.6690830286054634,)","(69,1023,)","(2.018733897886462e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,0,), (3,2,), )",-1,125956011,89452984,125953533,89374216,147341410,1.147558422306397,1.3423962433996104,1.8901870953796243,1.342422653598768,1.8918529702123486,7.107044171780844,23.163615334796823,"(7.999267517964335,6.214820825597354,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,1,3,), (2,), )",-1,136233909,89399593,136229658,89392691,147341410,1.147558422306397,1.2411218120446064,1.891315948160972,1.2411605408273139,1.891461976460693,7.248782854914902,23.163615334796823,"(7.02863168641382,7.909236360418149,)","(69,23,)","(2.018733897886462e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,1,0,), (3,), )",-1,128783162,89374422,128821983,89413188,147341410,1.147558422306397,1.3129268871345152,1.891848609661498,1.3125312315678295,1.8910283793929816,6.659449871285273,23.163615334796823,"(7.9895721521785426,2.6690830286054634,)","(69,1023,)","(2.018733897886462e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (2,), (1,3,), )",-1,115596435,89403873,115671074,89584439,147341410,1.147558422306397,1.4626997450224135,1.8912254058613323,1.461755909692686,1.8874134602774038,7.09219428269347,23.163615334796823,"(7.997680019901864,7.909236360418149,6.230930375226934,)","(23,23,46,)","(6.056201693659386e-06,6.056201693659386e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (0,3,2,), )",-1,129040541,89402084,129039751,89374216,147341410,1.147558422306397,1.3103081767147893,1.8912632506418978,1.3103161986107676,1.8918529702123486,7.2714489396803295,23.163615334796823,"(7.999743328601387,7.028684143373311,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,0,1,), (2,), )",-1,136247926,89528513,136243675,89522008,147341410,1.147558422306397,1.2409941271326215,1.888592475561389,1.2410328479468864,1.8887297076714364,7.248782854914903,23.163615334796823,"(7.028631686413821,7.909236360418149,)","(69,23,)","(2.018733897886462e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (1,2,), (3,), )",-1,113215235,89480372,113253082,89434280,147341410,1.147558422306397,1.4934639847720141,1.889608550129854,1.4929648978559364,1.8905824030785512,6.6553792764234165,23.163615334796823,"(7.997680019901864,7.977377028593169,2.6690830286054634,)","(23,46,1023,)","(6.056201693659386e-06,3.028100846829693e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,), (1,0,3,), )",-1,136233921,89381118,136233542,89413188,147341410,1.147558422306397,1.2411217027218941,1.89170688153621,1.2411251555068574,1.8910283793929816,7.248782854914903,23.163615334796823,"(7.909236360418149,7.028631686413821,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (2,3,0,), )",-1,129012081,89441444,129013656,89564297,147341410,1.147558422306397,1.3105972300377047,1.890430972916761,1.3105812302536408,1.8878379182722775,7.2714489396803295,23.163615334796823,"(7.999743328601387,7.028684143373311,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,1,), (3,0,), )",-1,139110467,89457521,139110412,89483969,147341410,1.147558422306397,1.2154576118272968,1.890091231121864,1.2154580923820426,1.8895325932625988,7.104461194058742,23.163615334796823,"(7.977377028593171,6.231545359524313,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,3,0,1,), )",-1,147347879,89486606,147347879,89486606,147341410,1.147558422306397,1.1475080411574843,1.8894769123325563,1.1475080411574843,1.8894769123325563,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (1,2,3,), )",-1,129250244,89506892,129251479,89434280,147341410,1.147558422306397,1.3081822576675368,1.8890486779498499,1.3081697579646265,1.8905824030785512,7.270510271051176,23.163615334796823,"(7.997680019901864,7.028120354767614,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,1,2,0,), )",-1,147340243,89560824,147340243,89560824,147341410,1.147558422306397,1.147567511477499,1.8879111250695952,1.147567511477499,1.8879111250695952,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,3,), (2,0,), )",-1,139160675,89379717,139160578,89378239,147341410,1.147558422306397,1.2150190849534181,1.8917365334687735,1.215019931866049,1.8917678161011877,7.103855885471008,23.163615334796823,"(6.230930375226934,7.976781395715082,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,0,1,2,), )",-1,147339161,89522008,147339161,89522008,147341410,1.147558422306397,1.1475759387553455,1.8887297076714364,1.1475759387553455,1.8887297076714364,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,2,), (3,0,), )",-1,139110485,89537848,139110428,89564297,147341410,1.147558422306397,1.2154574545549173,1.8883955754665893,1.2154579525842593,1.8878379182722775,7.104461194058741,23.163615334796823,"(7.977377028593169,6.231545359524313,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (1,), (2,), (3,), )",-1,89405726,89405726,89434280,89434280,147341410,1.147558422306397,1.8911862088117264,1.8911862088117264,1.8905824030785512,1.8905824030785512,6.643935684381716,23.163615334796823,"(7.997680019901864,7.999743328601387,7.909236360418149,2.6690830286054634,)","(23,23,23,1023,)","(6.056201693659386e-06,6.056201693659386e-06,6.056201693659386e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (3,), (2,1,), )",-1,113215217,89400045,113213256,89447839,147341410,1.147558422306397,1.4934642222167007,1.8913063858077477,1.4934900909483604,1.8902958181024363,6.655379276423417,23.163615334796823,"(7.997680019901864,2.6690830286054634,7.977377028593171,)","(23,1023,46,)","(6.056201693659386e-06,7.333681738415663e-07,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (3,0,2,), )",-1,129014529,89461387,129012749,89397320,147341410,1.147558422306397,1.310572361970178,1.8900095523893454,1.3105904440498357,1.8913640364163042,7.2714489396803295,23.163615334796823,"(7.999743328601387,7.028684143373311,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,2,1,), (3,), )",-1,128785204,89545683,128824025,89584439,147341410,1.147558422306397,1.3129060695512818,1.8882303460681629,1.3125104265295235,1.8874134602774038,6.659449871285273,23.163615334796823,"(7.9895721521785426,2.6690830286054634,)","(69,1023,)","(2.018733897886462e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,1,0,3,), )",-1,147341254,89413188,147341254,89413188,147341410,1.147558422306397,1.1475596373029375,1.8910283793929816,1.1475596373029375,1.8910283793929816,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,2,3,1,), )",-1,147346577,89768297,147346577,89768297,147341410,1.147558422306397,1.1475181808940156,1.8835477741100513,1.1475181808940156,1.8835477741100513,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,2,0,3,), )",-1,147341870,89493515,147341870,89493515,147341410,1.147558422306397,1.147554839639269,1.8893310425900693,1.147554839639269,1.8893310425900693,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,1,2,3,), )",-1,147341410,89434280,147341410,89434280,147341410,1.147558422306397,1.147558422306397,1.8905824030785512,1.147558422306397,1.8905824030785512,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,0,), (2,3,), )",-1,125986577,89416744,125985386,89415805,147341410,1.147558422306397,1.342070560421687,1.8909531753918483,1.3420832476554065,1.890973033235008,7.107044171780844,23.163615334796823,"(7.999267517964335,6.214820825597354,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,1,0,), (2,), )",-1,136246486,89560851,136242235,89554346,147341410,1.147558422306397,1.2410072432987374,1.8879105559191258,1.241045964931506,1.8880476889418634,7.248782854914903,23.163615334796823,"(7.028631686413821,7.909236360418149,)","(69,23,)","(2.018733897886462e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,3,1,), (0,), )",-1,129260651,89538786,129320741,89514358,147341410,1.147558422306397,1.3080769336369813,1.8883757928100566,1.3074691243843088,1.8888911206847956,7.270510271051176,23.163615334796823,"(7.028120354767614,7.997680019901864,)","(69,23,)","(2.018733897886462e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (0,2,), (3,), )",-1,112969958,89480372,113009277,89415805,147341410,1.147558422306397,1.4967065491871743,1.889608550129854,1.4961858042857845,1.890973033235008,6.655597287159254,23.163615334796823,"(7.999743328601387,7.976781395715083,2.6690830286054634,)","(23,46,1023,)","(6.056201693659386e-06,3.028100846829693e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,3,0,), (2,), )",-1,136246737,89403825,136242486,89397320,147341410,1.147558422306397,1.2410049570581643,1.8912264212409255,1.2410436785482615,1.8913640364163042,7.248782854914902,23.163615334796823,"(7.02863168641382,7.909236360418149,)","(69,23,)","(2.018733897886462e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,0,), (2,), (3,), )",-1,118845236,89380978,118880063,89415805,147341410,1.147558422306397,1.422714798597396,1.8917098445711793,1.4222980013057362,1.890973033235008,6.64421360623807,23.163615334796823,"(7.999267517964335,7.909236360418149,2.6690830286054634,)","(46,23,1023,)","(3.028100846829693e-06,6.056201693659386e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,0,1,3,), )",-1,147340289,89485637,147340289,89485637,147341410,1.147558422306397,1.1475671532041043,1.889497372634225,1.1475671532041043,1.889497372634225,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,1,), (2,), (0,), )",-1,115608587,89586474,115582938,89560824,147341410,1.147558422306397,1.4625459958264173,1.8873705867696053,1.462870549284705,1.8879111250695952,7.09219428269347,23.163615334796823,"(6.230930375226934,7.909236360418149,7.997680019901864,)","(46,23,23,)","(3.028100846829693e-06,6.056201693659386e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,2,0,1,), )",-1,147338462,89497271,147338462,89497271,147341410,1.147558422306397,1.1475813830607244,1.8892517515981018,1.1475813830607244,1.8892517515981018,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (3,), (2,0,), )",-1,112969966,89381570,112968030,89378239,147341410,1.147558422306397,1.496706443197478,1.8916973152295267,1.4967320931417498,1.8917678161011877,6.655597287159253,23.163615334796823,"(7.999743328601387,2.6690830286054634,7.976781395715082,)","(23,1023,46,)","(6.056201693659386e-06,7.333681738415663e-07,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,3,0,2,), )",-1,147346383,89397320,147346383,89397320,147341410,1.147558422306397,1.1475196917456738,1.8913640364163042,1.1475196917456738,1.8913640364163042,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (1,), (3,2,), )",-1,96516501,89477732,96507751,89392691,147341410,1.147558422306397,1.7518545973812292,1.8896643021752049,1.7520134315429234,1.891461976460693,7.1067662499244895,23.163615334796823,"(7.997680019901864,7.999743328601387,6.214820825597354,)","(23,23,46,)","(6.056201693659386e-06,6.056201693659386e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,3,2,0,), )",-1,147346602,89378239,147346602,89378239,147341410,1.147558422306397,1.1475179861969262,1.8917678161011877,1.1475179861969262,1.8917678161011877,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,), (0,3,1,), )",-1,136248638,89501177,136247333,89669494,147341410,1.147558422306397,1.240987642019585,1.8891693010919846,1.2409995284091175,1.8856231752573511,7.248782854914902,23.163615334796823,"(7.909236360418149,7.02863168641382,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (3,1,2,), )",-1,129260626,89584659,129261627,89494672,147341410,1.147558422306397,1.3080771866291288,1.8874088252096823,1.3080670569000343,1.8893066170464314,7.270510271051176,23.163615334796823,"(7.997680019901864,7.028120354767614,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (2,), (0,3,), )",-1,115287661,89403883,115362246,89493515,147341410,1.147558422306397,1.4666172817921945,1.8912251943240541,1.4656690716649188,1.8893310425900693,7.09301760201704,23.163615334796823,"(7.999743328601387,7.909236360418149,6.231545359524313,)","(23,23,46,)","(6.056201693659386e-06,6.056201693659386e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,1,), (2,0,), )",-1,139172827,89562318,139172731,89560824,147341410,1.147558422306397,1.2149129944741297,1.8878796325928053,1.2149138325093298,1.8879111250695952,7.103855885471008,23.163615334796823,"(6.230930375226934,7.976781395715082,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (1,3,2,), )",-1,129291737,89402074,129293297,89392691,147341410,1.147558422306397,1.307762428777641,1.8912634621876894,1.3077466498514614,1.891461976460693,7.270510271051176,23.163615334796823,"(7.997680019901864,7.028120354767614,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,1,), (2,), (3,), )",-1,118845236,89399453,118880063,89434280,147341410,1.147558422306397,1.422714798597396,1.8913189099714067,1.4222980013057362,1.8905824030785512,6.644213606238071,23.163615334796823,"(7.999267517964336,7.909236360418149,2.6690830286054634,)","(46,23,1023,)","(3.028100846829693e-06,6.056201693659386e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,1,), (0,2,), )",-1,139172819,89661120,139172734,89554346,147341410,1.147558422306397,1.214913064310352,1.8857992851305003,1.214913806320712,1.8880476889418634,7.103855885471008,23.163615334796823,"(6.230930375226934,7.976781395715083,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,0,), (1,), (3,), )",-1,112969966,89381570,113106002,89485637,147341410,1.147558422306397,1.496706443197478,1.8916973152295267,1.494906309216022,1.889497372634225,6.655597287159253,23.163615334796823,"(7.976781395715082,7.999743328601387,2.6690830286054634,)","(46,23,1023,)","(3.028100846829693e-06,6.056201693659386e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (2,), (3,1,), )",-1,115608587,89586474,115683215,89768297,147341410,1.147558422306397,1.4625459958264173,1.8873705867696053,1.4616024978213131,1.8835477741100513,7.09219428269347,23.163615334796823,"(7.997680019901864,7.909236360418149,6.230930375226934,)","(23,23,46,)","(6.056201693659386e-06,6.056201693659386e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,1,), (3,2,), )",-1,125956011,89471459,125953533,89392691,147341410,1.147558422306397,1.3423962433996104,1.8897967898343986,1.342422653598768,1.891461976460693,7.107044171780845,23.163615334796823,"(7.999267517964336,6.214820825597354,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,1,3,0,), )",-1,147344605,89483969,147344605,89483969,147341410,1.147558422306397,1.1475335388085637,1.8895325932625988,1.1475335388085637,1.8895325932625988,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,2,3,0,), )",-1,147344702,89564297,147344702,89564297,147341410,1.147558422306397,1.1475327833640059,1.8878379182722775,1.1475327833640059,1.8878379182722775,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,0,), (1,3,), )",-1,139160675,89379717,139160668,89485637,147341410,1.147558422306397,1.2150190849534181,1.8917365334687735,1.2150191460707849,1.889497372634225,7.103855885471008,23.163615334796823,"(7.976781395715082,6.230930375226934,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,2,1,0,), )",-1,147339471,89518615,147339471,89518615,147341410,1.147558422306397,1.1475735242730714,1.8888012956858191,1.1475735242730714,1.8888012956858191,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,1,0,2,), )",-1,147339585,89554346,147339585,89554346,147341410,1.147558422306397,1.1475726363692418,1.8880476889418634,1.1475726363692418,1.8880476889418634,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,3,), (1,), (0,), )",-1,96547067,89441492,96619919,89514358,147341410,1.147558422306397,1.7512999747573896,1.8904299583911235,1.7499794840440717,1.8888911206847956,7.1067662499244895,23.163615334796823,"(6.214820825597354,7.999743328601387,7.997680019901864,)","(46,23,23,)","(3.028100846829693e-06,6.056201693659386e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,0,3,2,), )",-1,147344355,89374216,147344355,89374216,147341410,1.147558422306397,1.1475354858352056,1.8918529702123486,1.1475354858352056,1.8918529702123486,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (3,2,0,), )",-1,129041398,89452109,129041036,89378239,147341410,1.147558422306397,1.310299474591867,1.8902055847559727,1.3103031503869824,1.8917678161011877,7.27144893968033,23.163615334796823,"(7.999743328601387,7.028684143373312,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,0,1,), (3,), )",-1,128785209,89446881,128824030,89485637,147341410,1.147558422306397,1.3129060185785777,1.8903160636758256,1.312510375587536,1.889497372634225,6.659449871285274,23.163615334796823,"(7.989572152178543,2.6690830286054634,)","(69,1023,)","(2.018733897886462e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,3,1,2,), )",-1,147348092,89494672,147348092,89494672,147341410,1.147558422306397,1.1475063823697154,1.8893066170464314,1.1475063823697154,1.8893066170464314,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,3,), (1,0,), )",-1,125986577,89416744,125986567,89514358,147341410,1.147558422306397,1.342070560421687,1.8909531753918483,1.34207066694658,1.8888911206847956,7.107044171780844,23.163615334796823,"(6.214820825597354,7.999267517964335,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,1,), (2,3,), )",-1,125986577,89435219,125985386,89434280,147341410,1.147558422306397,1.342070560421687,1.8905625534388193,1.3420832476554065,1.8905824030785512,7.107044171780845,23.163615334796823,"(7.999267517964336,6.214820825597354,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,1,), (0,), (2,), )",-1,115608587,89586474,115602023,89554346,147341410,1.147558422306397,1.4625459958264173,1.8873705867696053,1.462629040669989,1.8880476889418634,7.09219428269347,23.163615334796823,"(6.230930375226934,7.997680019901864,7.909236360418149,)","(46,23,23,)","(3.028100846829693e-06,6.056201693659386e-06,6.056201693659386e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,3,), (2,1,), )",-1,139097152,89398202,139097019,89447839,147341410,1.147558422306397,1.2155739608529152,1.8913453762750172,1.2155751231448029,1.8902958181024363,7.104461194058742,23.163615334796823,"(6.231545359524313,7.977377028593171,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (3,0,2,1,), )",-1,147340858,89507142,147340858,89507142,147341410,1.147558422306397,1.1475627215364796,1.8890434016986042,1.1475627215364796,1.8890434016986042,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,0,2,3,), )",-1,147341458,89415805,147341458,89415805,147341410,1.147558422306397,1.1475580484618253,1.890973033235008,1.1475580484618253,1.890973033235008,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,1,2,), (3,), )",-1,128783171,89397638,128822160,89434280,147341410,1.147558422306397,1.312926795380741,1.891357308567817,1.3125294281667068,1.8905824030785512,6.659449871285273,23.163615334796823,"(7.9895721521785426,2.6690830286054634,)","(69,1023,)","(2.018733897886462e-06,7.333681738415663e-07,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,3,2,1,), )",-1,147347689,89447839,147347689,89447839,147341410,1.147558422306397,1.147509520831372,1.8902958181024363,1.147509520831372,1.8902958181024363,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,2,1,3,), )",-1,147341355,89584439,147341355,89584439,147341410,1.147558422306397,1.1475588506702683,1.8874134602774038,1.1475588506702683,1.8874134602774038,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (2,0,3,), )",-1,129036903,89408089,129036322,89493515,147341410,1.147558422306397,1.3103451188688247,1.8911362259403621,1.3103510188394862,1.8893310425900693,7.27144893968033,23.163615334796823,"(7.999743328601387,7.028684143373312,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (0,), (2,1,3,), )",-1,129286293,89426564,129283103,89584439,147341410,1.147558422306397,1.3078174961672078,1.89074552836448,1.3078497659512396,1.8874134602774038,7.270510271051176,23.163615334796823,"(7.997680019901864,7.028120354767614,)","(23,69,)","(6.056201693659386e-06,2.018733897886462e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,3,), (0,1,), )",-1,125986577,89435219,125986567,89486606,147341410,1.147558422306397,1.342070560421687,1.8905625534388193,1.34207066694658,1.8894769123325563,7.107044171780845,23.163615334796823,"(6.214820825597354,7.999267517964336,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (2,0,3,1,), )",-1,147345750,89669494,147345750,89669494,147341410,1.147558422306397,1.14752462151097,1.8856231752573511,1.14752462151097,1.8856231752573511,7.368734067934939,23.163615334796823,"(7.368734067934939,)","(92,)","(1.5140504234148465e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,2,), (0,3,), )",-1,139097170,89478529,139097109,89493515,147341410,1.147558422306397,1.2155738035504244,1.8896474706239303,1.2155743366312524,1.8893310425900693,7.104461194058741,23.163615334796823,"(7.977377028593169,6.231545359524313,)","(46,46,)","(3.028100846829693e-06,3.028100846829693e-06,)"
jw_mirimage_f32,169082876,4,42270719,"( (1,), (2,), (3,0,), )",-1,115300976,89463202,115375565,89564297,147341410,1.147558422306397,1.4664479162778292,1.889971208497545,1.4654998742584706,1.8878379182722775,7.09301760201704,23.163615334796823,"(7.999743328601387,7.909236360418149,6.231545359524313,)","(23,23,46,)","(6.056201693659386e-06,6.056201693659386e-06,3.028100846829693e-06,)"
