dataset name,original size,type width,Dimension,decomposition,chunk no,standard zstd compressed size (B),decomposed zstd col-order (B),decomposed zstd row-order (B),reordered zstd col-order (B),reordered zstd row-order (B),standard zstd ratio,decomposed zstd col-order ratio,decomposed zstd row-order ratio,reordered zstd col-order ratio,reordered zstd row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
astro_mhd_f64,548458552,8,68557319,"( (0,1,2,3,4,5,), (6,), (7,), )",-1,18361175,16248974,16582950,16248100,16582139,29.870558501838797,33.75342664712246,33.07364202388598,33.755242274481326,33.07525959105758,0.4315108357640763,0.9739236092928497,"(0.5091312211111184,0.32119139338557945,0.07610796606032028,)","(6138,1025,12314,)","(6.223502798682467e-07,3.2527526346238833e-06,2.9172669368824065e-08,)"
