dataset name,original size,type width,Dimension,decomposition,chunk no,standard zstd compressed size (B),decomposed zstd col-order (B),decomposed zstd row-order (B),reordered zstd col-order (B),reordered zstd row-order (B),standard zstd ratio,decomposed zstd col-order ratio,decomposed zstd row-order ratio,reordered zstd col-order ratio,reordered zstd row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
msg_bt_f64,266389424,8,33298678,"( (0,1,2,3,4,), (5,), (6,), (7,), )",-1,236527303,191576668,192350996,191596910,192371237,1.126252321069251,1.3905107901761815,1.3849131511645514,1.3903638842609727,1.3847674327737467,7.072143044381139,23.66663103473837,"(7.827040504128003,7.74829579272855,7.3142086273040405,2.3794374143765085,)","(6451,1291,1291,18560,)","(1.5375985797394118e-06,7.68799289869706e-06,7.68799289869706e-06,3.3034344486588926e-07,)"
