,M,N,Original Size (bits),b1_leading_compressed_size,b1_leading_encoded_size,b1_leading_dic_size_bits,b1_leading_entropy,b2_leading_compressed_size,b2_leading_encoded_size,b2_leading_dic_size_bits,b2_leading_entropy,b3_leading_compressed_size,b3_leading_encoded_size,b3_leading_dic_size_bits,b3_leading_entropy,b1_content_compressed_size,b1_content_encoded_size,b1_content_dic_size_bits,b1_content_entropy,b2_content_compressed_size,b2_content_encoded_size,b2_content_dic_size_bits,b2_content_entropy,b3_content_compressed_size,b3_content_encoded_size,b3_content_dic_size_bits,b3_content_entropy,b1_trailing_compressed_size,b1_trailing_encoded_size,b1_trailing_dic_size_bits,b1_tailing_entropy,b2_trailing_compressed_size,b2_trailing_encoded_size,b2_trailing_dic_size_bits,b2_tailing_entropy,b3_trailing_compressed_size,b3_trailing_encoded_size,b3_trailing_dic_size_bits,b3_tailing_entropy,com_ratio_b1,com_ratio_b2,com_ratio_b3,t_com_ratio_b1,t_com_ratio_b2,t_com_ratio_b3,comp_ratio_zstd_default,comp_ratio_l22,Non_uniform_1x4,bool_array_size_bits,entropy_all,dataset_name,max_com_ratio,t-max_com_ratio
1,4,2,122880,3640,2966,674,1.1725893522414723,6286,5493,793,1.1725893522414723,9736,8772,964,1.1725893522414723,45249,41205,4044,11.884494762276184,40085,36017,4068,11.893348928942853,29255,25142,4113,11.903765595609526,72213,68349,3864,8.05918890118405,72918,69069,3849,7.1097002524946,80615,76769,3846,5.159497638845472,1.0920725204408106,1.1112417366769458,1.1101975913193534,1.014681838450232,1.0301033624223523,1.0273732087019045,1.0881269481439502,1.086126431904964,91633,122880,11.906369762276194,CBF_TRAIN,1.1112417366769458,1.0301033624223523
2,8,1,122880,4491,2903,1588,1.1725893522414723,6045,4233,1812,1.1725893522414723,7789,5952,1837,1.1725893522414723,42830,38850,3980,11.884494762276184,37492,33509,3983,11.893348928942853,26798,22803,3995,11.903765595609526,69093,65246,3847,8.05918890118405,72935,69088,3847,7.1097002524946,80622,76777,3845,5.159497638845472,1.1484219478686717,1.150238696995226,1.1643861577530985,1.0555431477313726,1.055017514939213,1.0665833398432414,1.0881269481439502,1.086126431904964,91633,122880,11.906369762276194,CBF_TRAIN,1.1643861577530985,1.0665833398432414
3,8,2,122880,5040,2274,2766,1.1725893522414723,7272,3767,3505,1.1725893522414723,9982,5632,4350,1.1725893522414723,78693,29080,49613,11.884494762276184,67259,25285,41974,11.893348928942853,46167,17521,28646,11.903765595609526,155369,51330,104039,8.05918890118405,164331,51969,112362,7.1097002524946,183888,58624,125264,5.159497638845472,1.4861400029026173,1.5166438330803125,1.502622986903408,0.5139229282900185,0.5144392996793128,0.5119210788336798,1.0881269481439502,1.086126431904964,91633,122880,11.906369762276194,CBF_TRAIN,1.5166438330803125,0.5144392996793128
4,6,1,122880,4035,3233,802,1.1725893522414723,5657,4828,829,1.1725893522414723,7702,6862,840,1.1725893522414723,41200,40467,733,11.884494762276184,35574,34841,733,11.893348928942853,24221,23485,736,11.903765595609526,65986,65280,706,8.05918890118405,69826,69120,706,7.1097002524946,77506,76800,706,5.159497638845472,1.1275463387777573,1.1295259631028873,1.14683565568798,1.1048273257748087,1.106458845457738,1.1229198841257801,1.0881269481439502,1.086126431904964,91633,122880,11.906369762276194,CBF_TRAIN,1.14683565568798,1.1229198841257801
5,6,2,122880,4289,2566,1723,1.1725893522414723,6637,4418,2219,1.1725893522414723,9540,6774,2766,1.1725893522414723,74629,36253,38376,11.884494762276184,64994,31398,33596,11.893348928942853,44377,21677,22700,11.903765595609526,131258,64681,66577,8.05918890118405,136534,65988,70546,7.1097002524946,148546,73734,74812,5.159497638845472,1.1872463768115942,1.2070252642332324,1.202524832411802,0.584652862362972,0.590300963178248,0.6069257098827934,1.0881269481439502,1.086126431904964,91633,122880,11.906369762276194,CBF_TRAIN,1.2070252642332324,0.6069257098827934
6,10,1,122880,4551,2564,1987,1.1725893522414723,6212,3716,2496,1.1725893522414723,7733,5198,2535,1.1725893522414723,56099,37160,18939,11.884494762276184,50509,32048,18461,11.893348928942853,38196,21783,16413,11.903765595609526,84406,64795,19611,8.05918890118405,88250,68655,19595,7.1097002524946,95921,76334,19587,5.159497638845472,1.17567140902611,1.176797326157117,1.1893723079901273,0.8471211118464593,0.8476177994219534,0.8662671836446951,1.0881269481439502,1.086126431904964,91633,122880,11.906369762276194,CBF_TRAIN,1.1893723079901273,0.8662671836446951
7,10,2,122880,5272,1982,3290,1.1725893522414723,7358,3212,4146,1.1725893522414723,9990,4720,5270,1.1725893522414723,73932,23494,50438,11.884494762276184,63806,20524,43282,11.893348928942853,45340,14445,30895,11.903765595609526,141804,40688,101116,8.05918890118405,147248,40822,106426,7.1097002524946,164418,45814,118604,5.159497638845472,1.8572033129798682,1.903404690355959,1.8910725003462656,0.5559979729240571,0.5626064501950442,0.559185976664179,1.0881269481439502,1.086126431904964,91633,122880,11.906369762276194,CBF_TRAIN,1.903404690355959,0.5626064501950442
8,12,1,122880,4969,2327,2642,1.1725893522414723,6513,3353,3160,1.1725893522414723,7852,4670,3182,1.1725893522414723,75970,34133,41837,11.884494762276184,66794,29353,37441,11.893348928942853,47555,19714,27841,11.903765595609526,130419,62184,68235,8.05918890118405,136125,66022,70103,7.1097002524946,147269,73680,73589,5.159497638845472,1.245691577794899,1.2446317154201443,1.2530592266275085,0.5813832454886969,0.586729821612743,0.6062878683218536,1.0881269481439502,1.086126431904964,91633,122880,11.906369762276194,CBF_TRAIN,1.2530592266275085,0.6062878683218536
9,12,2,122880,6056,1807,4249,1.1725893522414723,8058,2873,5185,1.1725893522414723,10521,4167,6354,1.1725893522414723,68594,19435,49159,11.884494762276184,59627,17042,42585,11.893348928942853,43165,12095,31070,11.903765595609526,128728,33319,95409,8.05918890118405,132893,33344,99549,7.1097002524946,148558,37504,111054,5.159497638845472,2.2521581349315447,2.3072156818565874,2.285459212141502,0.6041951440175437,0.6126295007428532,0.607582919641621,1.0881269481439502,1.086126431904964,91633,122880,11.906369762276194,CBF_TRAIN,2.3072156818565874,0.6126295007428532
