dataset name,original size,type width,Dimension,decomposition,chunk no,standard rle compressed size (B),decomposed rle col-order (B),decomposed rle row-order (B),reordered rle col-order (B),reordered rle row-order (B),standard rle ratio,decomposed rle col-order ratio,decomposed rle row-order ratio,reordered rle col-order ratio,reordered rle row-order ratio,WE,entropy word,entropy list,max rep,unique ratio
astro_mhd_f64,548458552,8,68557319,"( (0,1,2,3,4,5,), (6,), (7,), )",-1,435898368,36501538,37021574,36501538,37021574,1.2582257522927913,15.025628563925169,14.81456601494037,15.025628563925169,14.81456601494037,0.4315108357640763,0.9739236092928497,"(0.5091312211111184,0.32119139338557945,0.07610796606032028,)","(6138,1025,12314,)","(6.223502798682467e-07,3.2527526346238833e-06,2.9172669368824065e-08,)"
