dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-based snappy compressed size (B),standard snappy compressed size (B),standard snappy compression ratio,decomposed snappy compression ratio,decomposed row-ordered snappy compression ratio,reordered snappy compression ratio,reordered row-based snappy compression ratio,WE,entropy word,entropy list,max rep,unique ratio
acs_wht_f32,224999996,4,56249999,"( (1,), (3,0,2,), )",-1,194135926,154495503,194135481,154494852,194097784,1.1592095044217507,1.158981753846014,1.4563530434927934,1.1589844104798133,1.4563591801751428,6.314329084728758,20.13301168165521,"(7.412636992582531,5.9482264487775005,)","(412752,1238256,)","(4.551111192019755e-06,1.5170370640065849e-06,)"
acs_wht_f32,224999996,4,56249999,"( (0,2,1,), (3,), )",-1,154338596,154495020,154338402,154494826,194097784,1.1592095044217507,1.4578336322302685,1.4563575965102304,1.4578354646952998,1.4563594252664487,5.787823352476486,20.13301168165521,"(7.310108757080525,1.2209671386643668,)","(1238256,412752,)","(1.5170370640065849e-06,3.022222275950618e-07,)"
acs_wht_f32,224999996,4,56249999,"( (2,1,0,3,), )",-1,194099022,154494258,194099022,154494258,194097784,1.1592095044217507,1.1592021107659163,1.4563647795894137,1.1592021107659163,1.4563647795894137,6.442601369530339,20.13301168165521,"(6.442601369530339,)","(1651008,)","(1.1377777980049387e-06,)"
acs_wht_f32,224999996,4,56249999,"( (0,2,3,1,), )",-1,194100605,154495173,194100605,154495173,194097784,1.1592095044217507,1.1591926568183546,1.456356154246968,1.1591926568183546,1.456356154246968,6.44260136953034,20.13301168165521,"(6.44260136953034,)","(1651008,)","(1.1377777980049387e-06,)"
acs_wht_f32,224999996,4,56249999,"( (1,2,0,3,), )",-1,194098231,154495356,194098231,154495356,194097784,1.1592095044217507,1.15920683481139,1.4563544291907389,1.15920683481139,1.4563544291907389,6.44260136953034,20.13301168165521,"(6.44260136953034,)","(1651008,)","(1.1377777980049387e-06,)"
acs_wht_f32,224999996,4,56249999,"( (0,1,2,3,), )",-1,194097784,154494798,194097784,154494798,194097784,1.1592095044217507,1.1592095044217507,1.4563596892110244,1.1592095044217507,1.4563596892110244,6.44260136953034,20.13301168165521,"(6.44260136953034,)","(1651008,)","(1.1377777980049387e-06,)"
acs_wht_f32,224999996,4,56249999,"( (1,0,), (2,3,), )",-1,177218588,154494439,177219795,154495309,194097784,1.1592095044217507,1.2696184894555191,1.4563630733660258,1.2696098423993776,1.4563548722375772,6.056327652296524,20.13301168165521,"(7.4126226209859425,4.7000326836071045,)","(825504,825504,)","(2.2755555960098774e-06,2.2755555960098774e-06,)"
acs_wht_f32,224999996,4,56249999,"( (3,1,0,), (2,), )",-1,194176938,154494452,194177552,154495066,194097784,1.1592095044217507,1.1587369659727562,1.4563629508197484,1.1587333019833312,1.4563571628882956,6.207329322916049,20.13301168165521,"(6.095384371282217,6.543164177817545,)","(1238256,412752,)","(1.5170370640065849e-06,4.551111192019755e-06,)"
acs_wht_f32,224999996,4,56249999,"( (2,3,1,), (0,), )",-1,194107206,154493708,194107052,154493554,194097784,1.1592095044217507,1.1591532361760954,1.4563699642706485,1.1591541558211909,1.4563714159880095,6.314228550387966,20.13301168165521,"(5.948103507556083,7.412603678883616,)","(1238256,412752,)","(1.5170370640065849e-06,4.551111192019755e-06,)"
acs_wht_f32,224999996,4,56249999,"( (1,), (0,2,), (3,), )",-1,154419967,154495519,154418865,154495309,194097784,1.1592095044217507,1.4570654324773946,1.4563528926686864,1.4570758307283245,1.4563548722375772,5.754904053781141,20.13301168165521,"(7.412636992582531,7.193006041938833,1.2209671386643668,)","(412752,825504,412752,)","(4.551111192019755e-06,2.2755555960098774e-06,3.022222275950618e-07,)"
acs_wht_f32,224999996,4,56249999,"( (1,3,0,), (2,), )",-1,194185956,154494238,194186570,154494852,194097784,1.1592095044217507,1.1586831542029743,1.4563649681226298,1.1586794905538524,1.4563591801751428,6.207329322916049,20.13301168165521,"(6.095384371282217,6.543164177817545,)","(1238256,412752,)","(1.5170370640065849e-06,4.551111192019755e-06,)"
acs_wht_f32,224999996,4,56249999,"( (1,0,), (2,), (3,), )",-1,154414779,154494932,154415156,154495309,194097784,1.1592095044217507,1.4571143866999934,1.4563584260485645,1.4571108291986572,1.4563548722375772,5.647344139613449,20.13301168165521,"(7.4126226209859425,6.543164177817545,1.2209671386643668,)","(825504,412752,412752,)","(2.2755555960098774e-06,4.551111192019755e-06,3.022222275950618e-07,)"
acs_wht_f32,224999996,4,56249999,"( (2,0,1,3,), )",-1,194100083,154494239,194100083,154494239,194097784,1.1592095044217507,1.1591957742748622,1.456364958695968,1.1591957742748622,1.456364958695968,6.4426013695303395,20.13301168165521,"(6.4426013695303395,)","(1651008,)","(1.1377777980049387e-06,)"
acs_wht_f32,224999996,4,56249999,"( (3,1,), (2,), (0,), )",-1,192706460,154494421,192706877,154494838,194097784,1.1592095044217507,1.1675788969399366,1.4563632430455207,1.1675763704063349,1.4563593121473741,6.057232041763019,20.13301168165521,"(5.136580155175457,6.543164177817545,7.412603678883616,)","(825504,412752,412752,)","(2.2755555960098774e-06,4.551111192019755e-06,4.551111192019755e-06,)"
acs_wht_f32,224999996,4,56249999,"( (3,2,0,1,), )",-1,194099782,154495125,194099782,154495125,194097784,1.1592095044217507,1.1591975718962941,1.4563566067214095,1.1591975718962941,1.4563566067214095,6.44260136953034,20.13301168165521,"(6.44260136953034,)","(1651008,)","(1.1377777980049387e-06,)"
acs_wht_f32,224999996,4,56249999,"( (1,), (3,), (2,0,), )",-1,154420118,154494932,154419518,154494624,194097784,1.1592095044217507,1.4570640076832475,1.4563584260485645,1.4570696691334057,1.4563613294401752,5.754904053781141,20.13301168165521,"(7.412636992582531,1.2209671386643668,7.193006041938832,)","(412752,412752,825504,)","(4.551111192019755e-06,3.022222275950618e-07,2.2755555960098774e-06,)"
acs_wht_f32,224999996,4,56249999,"( (1,3,0,2,), )",-1,194099002,154494852,194099002,154494852,194097784,1.1592095044217507,1.1592022302103335,1.4563591801751428,1.1592022302103335,1.4563591801751428,6.44260136953034,20.13301168165521,"(6.44260136953034,)","(1651008,)","(1.1377777980049387e-06,)"
