dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-based snappy compressed size (B),standard snappy compressed size (B),standard snappy compression ratio,decomposed snappy compression ratio,decomposed row-ordered snappy compression ratio,reordered snappy compression ratio,reordered row-based snappy compression ratio,WE,entropy word,entropy list,max rep,unique ratio
wave_f32,536870908,4,134217727,"( (2,3,0,1,), )",-1,534633406,369770071,534633406,369770071,530592918,1.0118320275055008,1.0041851144632739,1.4519047108060836,1.0041851144632739,1.4519047108060836,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (0,), (1,2,3,), )",-1,530975621,369775489,530844850,369774115,530592918,1.0118320275055008,1.0111027451484444,1.4518834373037635,1.0113518253026283,1.4518888321861037,7.472223347593726,25.266672744409803,"(7.999996000798464,7.296299129858813,)","(9,5,)","(1.9073486470233547e-06,6.357828823411182e-07,)"
wave_f32,536870908,4,134217727,"( (3,1,2,0,), )",-1,530546125,369752035,530546125,369752035,530592918,1.0118320275055008,1.0119212688623445,1.4519755327377712,1.0119212688623445,1.4519755327377712,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (1,3,), (2,0,), )",-1,536010159,369770016,536010111,369776704,530592918,1.0118320275055008,1.0016058445638527,1.4519049267639916,1.0016059342582067,1.4518786667534362,7.3371242754913935,25.266672744409803,"(6.680040884431332,7.994207666551455,)","(32,14,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (3,0,1,2,), )",-1,530150853,369748638,530150853,369748638,530592918,1.0118320275055008,1.012675741181916,1.4519888725053263,1.012675741181916,1.4519888725053263,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (1,2,), (3,0,), )",-1,536497140,369755061,536502394,369775486,530592918,1.0118320275055008,1.000696682185482,1.4519636500661717,1.0006868823030826,1.4518834490829389,7.3371125143767095,25.266672744409803,"(7.994153892801269,6.68007113595215,)","(39,11,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (0,), (1,), (2,), (3,), )",-1,369745423,369745423,369774115,369774115,530592918,1.0118320275055008,1.4520014977981215,1.4520014977981215,1.4518888321861037,1.4518888321861037,6.930826890674731,25.266672744409803,"(7.999996000798464,7.999992890121259,7.977070282103345,3.746248389675856,)","(9,30,142,314,)","(1.9073486470233547e-06,1.9073486470233547e-06,1.9073486470233547e-06,2.831220647925292e-07,)"
wave_f32,536870908,4,134217727,"( (0,), (3,), (2,1,), )",-1,412728202,369745343,412753414,369776770,530592918,1.0118320275055008,1.3007856148390848,1.4520018119606175,1.3007061596345755,1.4518784076133284,6.933638044019215,25.266672744409803,"(7.999996000798464,3.746248389675856,7.99415389280127,)","(9,314,39,)","(1.9073486470233547e-06,2.831220647925292e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (1,), (3,0,2,), )",-1,532862801,369752123,533069804,369773238,530592918,1.0118320275055008,1.0075218367513705,1.4519751871715418,1.00713059335096,1.4518922756654444,7.472252396823126,25.266672744409803,"(7.999992890121259,7.296338899057081,)","(30,6,)","(1.9073486470233547e-06,6.357828823411182e-07,)"
wave_f32,536870908,4,134217727,"( (0,2,1,), (3,), )",-1,412779861,369755037,412801938,369777114,530592918,1.0118320275055008,1.300622822778653,1.451963744309993,1.300553264359917,1.4518770569451738,6.934607199119922,25.266672744409803,"(7.997393468934611,3.746248389675856,)","(5,314,)","(6.357828823411182e-07,2.831220647925292e-07,)"
wave_f32,536870908,4,134217727,"( (2,1,0,3,), )",-1,530088368,369767416,530088368,369767416,530592918,1.0118320275055008,1.0127951119274514,1.4519151357565805,1.0127951119274514,1.4519151357565805,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (0,2,3,1,), )",-1,536427992,369775552,536427992,369775552,530592918,1.0118320275055008,1.0008256765243526,1.451883189941124,1.0008256765243526,1.451883189941124,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (1,2,0,3,), )",-1,530940623,369777129,530940623,369777129,530592918,1.0118320275055008,1.0111693939832516,1.4518769980498172,1.0111693939832516,1.4518769980498172,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (0,1,2,3,), )",-1,530592918,369774115,530592918,369774115,530592918,1.0118320275055008,1.0118320275055008,1.4518888321861037,1.0118320275055008,1.4518888321861037,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (1,0,), (2,3,), )",-1,420672759,369770016,420678280,369774199,530592918,1.0118320275055008,1.2762198086612973,1.4519049267639916,1.276203059497153,1.4518885023668187,7.336931758450762,25.266672744409803,"(7.99999719826996,6.673866318631564,)","(5,99,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (3,1,0,), (2,), )",-1,493049356,369745340,493052585,369748569,530592918,1.0118320275055008,1.0888786314528722,1.4520018237417136,1.0888715003897607,1.4519891434657588,7.467356415974957,25.266672744409803,"(7.2974517939321615,7.977070282103345,)","(5,142,)","(6.357828823411182e-07,1.9073486470233547e-06,)"
wave_f32,536870908,4,134217727,"( (2,3,1,), (0,), )",-1,533991573,369769994,533991569,369769990,530592918,1.0118320275055008,1.0053920982007707,1.4519050131471727,1.0053921057319166,1.451905028853207,7.472223347593725,25.266672744409803,"(7.296299129858812,7.999996000798464,)","(5,9,)","(6.357828823411182e-07,1.9073486470233547e-06,)"
wave_f32,536870908,4,134217727,"( (1,), (0,2,), (3,), )",-1,412777702,369755056,412800022,369774199,530592918,1.0118320275055008,1.3006296255799206,1.4519636697003002,1.3005593008422853,1.4518885023668187,6.933664153225006,25.266672744409803,"(7.999992890121259,7.994207666551455,3.746248389675856,)","(30,14,314,)","(1.9073486470233547e-06,9.536743235116774e-07,2.831220647925292e-07,)"
wave_f32,536870908,4,134217727,"( (1,3,0,), (2,), )",-1,493875437,369770009,493878666,369773238,530592918,1.0118320275055008,1.087057318058116,1.4519049542495481,1.0870502108305282,1.4518922756654444,7.467356415974957,25.266672744409803,"(7.2974517939321615,7.977070282103345,)","(5,142,)","(6.357828823411182e-07,1.9073486470233547e-06,)"
wave_f32,536870908,4,134217727,"( (1,0,), (2,), (3,), )",-1,369747014,369745427,369775786,369774199,530592918,1.0118320275055008,1.4519952499197195,1.4520014820900002,1.451882271166344,1.4518885023668187,6.9308282670797805,25.266672744409803,"(7.99999719826996,7.977070282103345,3.746248389675856,)","(5,142,314,)","(9.536743235116774e-07,1.9073486470233547e-06,2.831220647925292e-07,)"
wave_f32,536870908,4,134217727,"( (2,0,1,3,), )",-1,530121934,369767485,530121934,369767485,530592918,1.0118320275055008,1.0127309842644616,1.451914864823769,1.0127309842644616,1.451914864823769,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (3,1,), (2,), (0,), )",-1,493046490,369745344,493053181,369752035,530592918,1.0118320275055008,1.0888849609293436,1.4520018080335855,1.088870184167821,1.4519755327377712,7.334287012941118,25.266672744409803,"(6.680040884431332,7.977070282103345,7.999996000798464,)","(33,142,9,)","(9.536743235116774e-07,1.9073486470233547e-06,1.9073486470233547e-06,)"
wave_f32,536870908,4,134217727,"( (3,2,0,1,), )",-1,529853178,369755115,529853178,369755115,530592918,1.0118320275055008,1.0132446690732126,1.4519634380176187,1.0132446690732126,1.4519634380176187,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (1,), (3,), (2,0,), )",-1,412777952,369745427,412802494,369776704,530592918,1.0118320275055008,1.3006288378503317,1.4520014820900002,1.3005515126563165,1.4518786667534362,6.933664153225006,25.266672744409803,"(7.999992890121259,3.746248389675856,7.994207666551455,)","(30,314,14,)","(1.9073486470233547e-06,2.831220647925292e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (1,3,0,2,), )",-1,535179207,369773238,535179207,369773238,530592918,1.0118320275055008,1.003160999115573,1.4518922756654444,1.003160999115573,1.4518922756654444,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (0,), (1,), (3,2,), )",-1,420489796,369755057,420495768,369769006,530592918,1.0118320275055008,1.276775115846093,1.4519636657734745,1.2767569827242589,1.451908892547906,7.336930382045713,25.266672744409803,"(7.999996000798464,7.999992890121259,6.673866318631564,)","(9,30,99,)","(1.9073486470233547e-06,1.9073486470233547e-06,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (1,3,2,0,), )",-1,536454010,369776704,536454010,369776704,530592918,1.0118320275055008,1.000777136515393,1.4518786667534362,1.000777136515393,1.4518786667534362,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (2,), (0,3,1,), )",-1,493875445,369769994,493874942,369765923,530592918,1.0118320275055008,1.087057300449509,1.4519050131471727,1.0870584075917744,1.451920998139139,7.467356415974957,25.266672744409803,"(7.977070282103345,7.2974517939321615,)","(142,5,)","(1.9073486470233547e-06,6.357828823411182e-07,)"
wave_f32,536870908,4,134217727,"( (0,), (3,1,2,), )",-1,530743186,369752039,530961381,369773223,530592918,1.0118320275055008,1.011545550016727,1.4519755170302118,1.0111298621923692,1.4518923345620405,7.472223347593726,25.266672744409803,"(7.999996000798464,7.296299129858813,)","(9,5,)","(1.9073486470233547e-06,6.357828823411182e-07,)"
wave_f32,536870908,4,134217727,"( (1,), (2,), (0,3,), )",-1,493461880,369770012,493466438,369777129,530592918,1.0118320275055008,1.0879683512736587,1.4519049424700237,1.0879583020395807,1.4518769980498172,7.334301361032226,25.266672744409803,"(7.999992890121259,7.977070282103345,6.68007113595215,)","(30,142,11,)","(1.9073486470233547e-06,1.9073486470233547e-06,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (3,1,), (2,0,), )",-1,536079019,369745348,536078971,369752035,530592918,1.0118320275055008,1.0014771870786459,1.4520017923254576,1.0014772767499585,1.4519755327377712,7.3371242754913935,25.266672744409803,"(6.680040884431332,7.994207666551455,)","(33,14,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (0,), (1,3,2,), )",-1,534169508,369776708,534280046,369769006,530592918,1.0118320275055008,1.0050571961887425,1.4518786510479724,1.0048492583980948,1.451908892547906,7.472223347593726,25.266672744409803,"(7.999996000798464,7.296299129858813,)","(9,5,)","(1.9073486470233547e-06,6.357828823411182e-07,)"
wave_f32,536870908,4,134217727,"( (0,1,), (2,), (3,), )",-1,369747012,369745343,369775784,369774115,530592918,1.0118320275055008,1.4519952577737125,1.4520018119606175,1.451882279019115,1.4518888321861037,6.9308282670797805,25.266672744409803,"(7.99999719826996,7.977070282103345,3.746248389675856,)","(5,142,314,)","(9.536743235116774e-07,1.9073486470233547e-06,2.831220647925292e-07,)"
wave_f32,536870908,4,134217727,"( (3,1,), (0,2,), )",-1,536078769,369754977,536078814,369748569,530592918,1.0118320275055008,1.0014776541169084,1.4519639799195996,1.001477570049989,1.4519891434657588,7.3371242754913935,25.266672744409803,"(6.680040884431332,7.994207666551455,)","(33,14,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (2,0,), (1,), (3,), )",-1,412777952,369745427,412800010,369767485,530592918,1.0118320275055008,1.3006288378503317,1.4520014820900002,1.300559338649241,1.451914864823769,6.933664153225006,25.266672744409803,"(7.994207666551455,7.999992890121259,3.746248389675856,)","(14,30,314,)","(9.536743235116774e-07,1.9073486470233547e-06,2.831220647925292e-07,)"
wave_f32,536870908,4,134217727,"( (0,), (2,), (3,1,), )",-1,493046490,369745344,493059713,369775552,530592918,1.0118320275055008,1.0888849609293436,1.4520018080335855,1.0888557589372547,1.451883189941124,7.334287012941118,25.266672744409803,"(7.999996000798464,7.977070282103345,6.680040884431332,)","(9,142,33,)","(1.9073486470233547e-06,1.9073486470233547e-06,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (0,1,), (3,2,), )",-1,420491385,369754977,420497437,369769006,530592918,1.0118320275055008,1.2767702910251062,1.4519639799195996,1.276751915137119,1.451908892547906,7.336931758450762,25.266672744409803,"(7.99999719826996,6.673866318631564,)","(5,99,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (2,1,3,0,), )",-1,533914668,369765773,533914668,369765773,530592918,1.0118320275055008,1.0055369147490811,1.4519215871286173,1.0055369147490811,1.4519215871286173,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (1,2,3,0,), )",-1,536418302,369775486,536418302,369775486,530592918,1.0118320275055008,1.0008437557001924,1.4518834490829389,1.0008437557001924,1.4518834490829389,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (2,0,), (1,3,), )",-1,536010159,369770016,536001538,369767485,530592918,1.0118320275055008,1.0016058445638527,1.4519049267639916,1.0016219543011833,1.451914864823769,7.3371242754913935,25.266672744409803,"(7.994207666551455,6.680040884431332,)","(14,32,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (3,2,1,0,), )",-1,529825832,369755034,529825832,369755034,530592918,1.0118320275055008,1.0132969658602828,1.4519637560904715,1.0132969658602828,1.4519637560904715,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (3,1,0,2,), )",-1,530190469,369748569,530190469,369748569,530592918,1.0118320275055008,1.0126000737293526,1.4519891434657588,1.0126000737293526,1.4519891434657588,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (2,3,), (1,), (0,), )",-1,420671168,369770012,420671145,369769990,530592918,1.0118320275055008,1.2762246353902724,1.4519049424700237,1.276224705167263,1.451905028853207,7.336930382045713,25.266672744409803,"(6.673866318631564,7.999992890121259,7.999996000798464,)","(99,30,9,)","(9.536743235116774e-07,1.9073486470233547e-06,1.9073486470233547e-06,)"
wave_f32,536870908,4,134217727,"( (1,0,3,2,), )",-1,534805935,369769090,534805935,369769090,530592918,1.0118320275055008,1.0038611632086694,1.451908562719507,1.0038611632086694,1.451908562719507,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (1,), (3,2,0,), )",-1,533174199,369755053,533221398,369776704,530592918,1.0118320275055008,1.0069333981406703,1.4519636814807775,1.006844267716353,1.4518786667534362,7.472252396823126,25.266672744409803,"(7.999992890121259,7.296338899057081,)","(30,6,)","(1.9073486470233547e-06,6.357828823411182e-07,)"
wave_f32,536870908,4,134217727,"( (2,0,1,), (3,), )",-1,412789753,369745408,412811830,369767485,530592918,1.0118320275055008,1.3005916549483727,1.452001556703579,1.3005220998632718,1.451914864823769,6.934607199119921,25.266672744409803,"(7.99739346893461,3.746248389675856,)","(5,314,)","(6.357828823411182e-07,2.831220647925292e-07,)"
wave_f32,536870908,4,134217727,"( (0,3,1,2,), )",-1,535183269,369773223,535183269,369773223,530592918,1.0118320275055008,1.003153385200463,1.4518923345620405,1.003153385200463,1.4518923345620405,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (2,3,), (1,0,), )",-1,420672759,369770016,420672759,369769990,530592918,1.0118320275055008,1.2762198086612973,1.4519049267639916,1.2762198086612973,1.451905028853207,7.336931758450762,25.266672744409803,"(6.673866318631564,7.99999719826996,)","(99,5,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (0,1,), (2,3,), )",-1,420672757,369769932,420678278,369774115,530592918,1.0118320275055008,1.2762198147288155,1.4519052565907387,1.276203065564512,1.4518888321861037,7.336931758450762,25.266672744409803,"(7.99999719826996,6.673866318631564,)","(5,99,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (3,1,), (0,), (2,), )",-1,493046490,369745344,493049715,369748569,530592918,1.0118320275055008,1.0888849609293436,1.4520018080335855,1.0888778386171463,1.4519891434657588,7.334287012941118,25.266672744409803,"(6.680040884431332,7.999996000798464,7.977070282103345,)","(33,9,142,)","(9.536743235116774e-07,1.9073486470233547e-06,1.9073486470233547e-06,)"
wave_f32,536870908,4,134217727,"( (0,3,), (2,1,), )",-1,536444659,369769932,536445281,369776770,530592918,1.0118320275055008,1.0007945814966162,1.4519052565907387,1.0007934210907896,1.4518784076133284,7.3371125143767095,25.266672744409803,"(6.68007113595215,7.99415389280127,)","(11,39,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (3,0,2,1,), )",-1,530519905,369752185,530519905,369752185,530592918,1.0118320275055008,1.011971281266063,1.4519749437045246,1.011971281266063,1.4519749437045246,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (1,0,2,3,), )",-1,530630676,369774199,530630676,369774199,530592918,1.0118320275055008,1.0117600287398387,1.4518885023668187,1.0117600287398387,1.4518885023668187,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (0,1,2,), (3,), )",-1,412794040,369752038,412816117,369774115,530592918,1.0118320275055008,1.3005781478821739,1.4519755209571015,1.3005085942417312,1.4518888321861037,6.93460719911992,25.266672744409803,"(7.997393468934609,3.746248389675856,)","(5,314,)","(6.357828823411182e-07,2.831220647925292e-07,)"
wave_f32,536870908,4,134217727,"( (0,3,2,1,), )",-1,536483069,369776770,536483069,369776770,530592918,1.0118320275055008,1.0007229286857513,1.4518784076133284,1.0007229286857513,1.4518784076133284,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (0,2,1,3,), )",-1,530898911,369777114,530898911,369777114,530592918,1.0118320275055008,1.0112488401770332,1.4518770569451738,1.0112488401770332,1.4518770569451738,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (1,), (2,0,3,), )",-1,533254821,369765860,533281929,369777129,530592918,1.0118320275055008,1.0067811613840056,1.4519212455146617,1.0067299842819164,1.4518769980498172,7.472252396823126,25.266672744409803,"(7.999992890121259,7.296338899057081,)","(30,6,)","(1.9073486470233547e-06,6.357828823411182e-07,)"
wave_f32,536870908,4,134217727,"( (0,), (2,1,3,), )",-1,530789205,369765776,530785450,369777114,530592918,1.0118320275055008,1.0114578498257139,1.451921575348823,1.0114650053048742,1.4518770569451738,7.472223347593726,25.266672744409803,"(7.999996000798464,7.296299129858813,)","(9,5,)","(1.9073486470233547e-06,6.357828823411182e-07,)"
wave_f32,536870908,4,134217727,"( (2,3,), (0,1,), )",-1,420672757,369769932,420672759,369770071,530592918,1.0118320275055008,1.2762198147288155,1.4519052565907387,1.2762198086612973,1.4519047108060836,7.336931758450762,25.266672744409803,"(6.673866318631564,7.99999719826996,)","(99,5,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (2,0,3,1,), )",-1,533932245,369765923,533932245,369765923,530592918,1.0118320275055008,1.0055038125670797,1.451920998139139,1.0055038125670797,1.451920998139139,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (1,2,), (0,3,), )",-1,536443400,369779645,536438325,369777129,530592918,1.0118320275055008,1.0007969303005686,1.4518671194029622,1.0008063983869908,1.4518769980498172,7.3371125143767095,25.266672744409803,"(7.994153892801269,6.68007113595215,)","(39,11,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (1,), (2,), (3,0,), )",-1,493515620,369745428,493530507,369775486,530592918,1.0118320275055008,1.0878498800098768,1.45200147816297,1.08781706578475,1.4518834490829389,7.334301361032226,25.266672744409803,"(7.999992890121259,7.977070282103345,6.68007113595215,)","(30,142,11,)","(1.9073486470233547e-06,1.9073486470233547e-06,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (0,), (3,2,1,), )",-1,530728916,369755038,530764540,369776770,530592918,1.0118320275055008,1.0115727479977745,1.451963740383167,1.0115048529805704,1.4518784076133284,7.472223347593726,25.266672744409803,"(7.999996000798464,7.296299129858813,)","(9,5,)","(1.9073486470233547e-06,6.357828823411182e-07,)"
wave_f32,536870908,4,134217727,"( (0,2,), (1,3,), )",-1,536009909,369779645,536001288,369777114,530592918,1.0118320275055008,1.0016063117221214,1.4518671194029622,1.0016224214744798,1.4518770569451738,7.3371242754913935,25.266672744409803,"(7.994207666551455,6.680040884431332,)","(14,32,)","(9.536743235116774e-07,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (0,1,3,2,), )",-1,534771657,369769006,534771657,369769006,530592918,1.0118320275055008,1.003925509088826,1.451908892547906,1.003925509088826,1.451908892547906,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
wave_f32,536870908,4,134217727,"( (0,), (1,), (2,3,), )",-1,420671168,369770012,420676609,369774115,530592918,1.0118320275055008,1.2762246353902724,1.4519049424700237,1.2762081287956755,1.4518888321861037,7.336930382045713,25.266672744409803,"(7.999996000798464,7.999992890121259,6.673866318631564,)","(9,30,99,)","(1.9073486470233547e-06,1.9073486470233547e-06,9.536743235116774e-07,)"
wave_f32,536870908,4,134217727,"( (2,3,1,0,), )",-1,534589090,369769990,534589090,369769990,530592918,1.0118320275055008,1.0042683587126704,1.451905028853207,1.0042683587126704,1.451905028853207,7.551788763756782,25.266672744409803,"(7.551788763756782,)","(5,)","(4.768371617558387e-07,)"
