dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-based snappy compressed size (B),standard snappy compressed size (B),standard snappy compression ratio,decomposed snappy compression ratio,decomposed row-ordered snappy compression ratio,reordered snappy compression ratio,reordered row-based snappy compression ratio,WE,entropy word,entropy list,max rep,unique ratio
rsim_f32,94281724,4,23570431,"( (1,3,2,0,), )",-1,71644873,56467921,71644873,56467921,71511324,1.31841670278682,1.315959119642797,1.6696510572790524,1.315959119642797,1.6696510572790524,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,), (0,3,1,), )",-1,70775945,56465774,70776212,56462739,71511324,1.31841670278682,1.3321153677284,1.6697145424766515,1.3321103423845289,1.6698042934119792,6.248799998494674,18.49633411327401,"(6.7164776811353395,6.092907437614452,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (3,1,2,), )",-1,71550184,56472367,71550947,56467104,71511324,1.31841670278682,1.317700650497279,1.6695196077047736,1.3176865988929538,1.669675214794086,6.252722334798021,18.49633411327401,"(6.751501567256424,6.08646259064522,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (2,), (0,3,), )",-1,70623252,56464632,70622791,56467189,71511324,1.31841670278682,1.3349955054462799,1.6697483125365982,1.3350042198134027,1.6696727014337476,6.142275761013919,18.49633411327401,"(6.751662226465114,6.7164776811353395,5.550481568227612,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (2,0,), )",-1,71372087,56469218,71371561,56472490,71511324,1.31841670278682,1.320988750125802,1.669612708290028,1.3209984856573334,1.669515971404838,6.145504124447788,18.49633411327401,"(5.550603951449731,6.740404297445846,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (1,3,2,), )",-1,71543670,56467798,71543258,56464075,71511324,1.31841670278682,1.3178206261993548,1.6696546941674617,1.3178282152037304,1.6697647840684542,6.252722334798021,18.49633411327401,"(6.751501567256424,6.08646259064522,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,), (2,), (3,), )",-1,56311545,56469201,56313772,56471432,71511324,1.31841670278682,1.6742876438570458,1.669613210925368,1.6742214320148898,1.6695472500148394,5.831700407806107,18.49633411327401,"(6.751592197585234,6.7164776811353395,3.107139554918616,)","(3391330,1695665,11508,)","(5.430532857036004e-06,1.0861065714072008e-05,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (0,2,), )",-1,71343678,56468422,71343251,56470667,71511324,1.31841670278682,1.3215147668725462,1.6696362437753263,1.3215226763355654,1.6695698671311958,6.145504124447788,18.49633411327401,"(5.550603951449731,6.740404297445846,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,), (1,), (3,), )",-1,57141129,56468787,57141340,56469002,71511324,1.31841670278682,1.6499800695222526,1.669625451667662,1.6499739768090842,1.6696190947380298,5.834902594068856,18.49633411327401,"(6.740404297445846,6.751662226465114,3.107139554918616,)","(3391330,1695665,11508,)","(5.430532857036004e-06,1.0861065714072008e-05,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (2,), (3,1,), )",-1,70699712,56469185,70696882,56461930,71511324,1.31841670278682,1.3335517406350963,1.6696136839941997,1.3336051227832084,1.6698282187661668,6.142296787822806,18.49633411327401,"(6.751501567256424,6.7164776811353395,5.550603951449731,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,), (3,2,), )",-1,67042700,56468422,67044413,56464075,71511324,1.31841670278682,1.4062936606073442,1.6696362437753263,1.4062577294844836,1.6697647840684542,6.14325640588189,18.49633411327401,"(6.751592197585234,5.534920614178546,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (2,1,3,0,), )",-1,71641983,56462863,71641983,56462863,71511324,1.31841670278682,1.3160122047431322,1.6698006262983867,1.3160122047431322,1.6698006262983867,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,2,3,0,), )",-1,71640542,56461653,71640542,56461653,71511324,1.31841670278682,1.3160386754192899,1.6698364109176895,1.3160386754192899,1.6698364109176895,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,), (1,3,), )",-1,71288155,56464665,71287557,56469002,71511324,1.31841670278682,1.322544032735873,1.6697473366750692,1.322555126976788,1.6696190947380298,6.145504124447788,18.49633411327401,"(6.740404297445846,5.550603951449731,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,2,1,0,), )",-1,71625537,56469253,71625537,56469253,71511324,1.31841670278682,1.3163143754161313,1.6696116734535165,1.3163143754161313,1.6696116734535165,6.318406388450609,18.49633411327401,"(6.318406388450609,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,0,2,), )",-1,71605635,56470667,71605635,56470667,71511324,1.31841670278682,1.3166802305433085,1.6695698671311958,1.3166802305433085,1.6695698671311958,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,3,), (1,), (0,), )",-1,67122713,56464619,67123985,56465892,71511324,1.31841670278682,1.404617301449064,1.6697486969672106,1.4045906839410682,1.6697110531787933,6.143251255519658,18.49633411327401,"(5.534920614178546,6.751662226465114,6.751501567256424,)","(23017,1695665,1695665,)","(5.430532857036004e-06,1.0861065714072008e-05,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (1,0,3,2,), )",-1,71603141,56463674,71603141,56463674,71511324,1.31841670278682,1.3167260916668446,1.6697766425897118,1.3167260916668446,1.6697766425897118,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (3,2,0,), )",-1,71586468,56468111,71584812,56467921,71511324,1.31841670278682,1.3170327665837627,1.6696454393524869,1.317063234027911,1.6696510572790524,6.252732705914422,18.49633411327401,"(6.751662226465114,6.086422865730858,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,1,), (3,), )",-1,57032025,56469945,57031093,56469002,71511324,1.31841670278682,1.6531365316241182,1.6695912135207498,1.653163547119814,1.6696190947380298,5.835959644252597,18.49633411327401,"(6.745566340697257,3.107139554918616,)","(5086995,11508,)","(3.620355238024003e-06,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (0,3,1,2,), )",-1,71612238,56467104,71612238,56467104,71511324,1.31841670278682,1.3165588261604113,1.669675214794086,1.3165588261604113,1.669675214794086,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,3,), (1,0,), )",-1,66966378,56464665,66967079,56465892,71511324,1.31841670278682,1.407896422291198,1.6697473366750692,1.4078816846707618,1.6697110531787933,6.14325640588189,18.49633411327401,"(5.534920614178546,6.751592197585234,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,), (2,3,), )",-1,66965504,56465066,66972468,56471432,71511324,1.31841670278682,1.4079147974455624,1.6697354785700596,1.407768398202079,1.6695472500148394,6.14325640588189,18.49633411327401,"(6.751592197585234,5.534920614178546,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (0,), (2,), )",-1,70699712,56469185,70701190,56470667,71511324,1.31841670278682,1.3335517406350963,1.6696136839941997,1.3335238628939625,1.6695698671311958,6.142296787822806,18.49633411327401,"(5.550603951449731,6.751501567256424,6.7164776811353395,)","(23017,1695665,1695665,)","(5.430532857036004e-06,1.0861065714072008e-05,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (0,3,), (2,1,), )",-1,71287210,56465066,71287949,56468198,71511324,1.31841670278682,1.3225615646902158,1.6697354785700596,1.3225478544767784,1.6696428669460994,6.145452676213861,18.49633411327401,"(5.550481568227612,6.740423784200108,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,0,2,1,), )",-1,71633146,56472366,71633146,56472366,71511324,1.31841670278682,1.3161745541651906,1.6695196372682526,1.3161745541651906,1.6695196372682526,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,0,2,3,), )",-1,71513096,56471031,71513096,56471031,71511324,1.31841670278682,1.318384034163477,1.6695591054464722,1.318384034163477,1.6695591054464722,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,2,), (3,), )",-1,57004374,56472383,57003442,56471432,71511324,1.31841670278682,1.653938415322305,1.6695191346892515,1.653965457033279,1.6695472500148394,5.835959644252597,18.49633411327401,"(6.745566340697257,3.107139554918616,)","(5086995,11508,)","(3.620355238024003e-06,2.757692466463596e-06,)"
