dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-based snappy compressed size (B),standard snappy compressed size (B),standard snappy compression ratio,decomposed snappy compression ratio,decomposed row-ordered snappy compression ratio,reordered snappy compression ratio,reordered row-based snappy compression ratio,WE,entropy word,entropy list,max rep,unique ratio
spitzer_irac_f32,164989532,4,41247383,"( (0,), (3,), (2,1,), )",-1,123175612,123222754,123177364,123223929,134770358,1.224227155351179,1.3394659001166562,1.3389534533532663,1.3394468483673672,1.3389406857818988,6.179855711491638,24.994043660228744,"(7.132168098358317,2.9818671027866155,7.302693822410809,)","(618788,618788,4,)","(6.206454358571064e-06,9.94002455864897e-07,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,), (3,0,2,), )",-1,134792430,123222437,134792268,123223174,134770358,1.224227155351179,1.2240266905196382,1.338956897922738,1.2240281616153235,1.338948889597666,6.778277138262714,24.994043660228744,"(7.134041878424723,6.659688891542045,)","(618788,5,)","(6.206454358571064e-06,2.068818119523688e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,2,1,), (3,), )",-1,123150499,123222146,123149385,123221032,134770358,1.224227155351179,1.3397390456371598,1.3389600599879181,1.3397511648149927,1.3389721650764943,6.213326325380182,24.994043660228744,"(7.290479399578038,2.9818671027866155,)","(4,618788,)","(2.068818119523688e-06,9.94002455864897e-07,)"
spitzer_irac_f32,164989532,4,41247383,"( (2,1,0,3,), )",-1,134768957,123220954,134768957,123220954,134770358,1.224227155351179,1.2242398818891207,1.3389730126582204,1.2242398818891207,1.3389730126582204,6.906106176376587,24.994043660228744,"(6.906106176376587,)","(4,)","(1.551613589642766e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,2,3,1,), )",-1,134769902,123226799,134769902,123226799,134770358,1.224227155351179,1.2242312975785943,1.338909501333391,1.2242312975785943,1.338909501333391,6.906106176376587,24.994043660228744,"(6.906106176376587,)","(5,)","(1.551613589642766e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,2,0,3,), )",-1,134769150,123220884,134769150,123220884,134770358,1.224227155351179,1.224238128681527,1.338973773309401,1.224238128681527,1.338973773309401,6.906106176376587,24.994043660228744,"(6.906106176376587,)","(5,)","(1.551613589642766e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,1,2,3,), )",-1,134770358,123221513,134770358,123221513,134770358,1.224227155351179,1.224227155351179,1.3389669383462286,1.224227155351179,1.3389669383462286,6.9061061763765865,24.994043660228744,"(6.9061061763765865,)","(6,)","(1.551613589642766e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,0,), (2,3,), )",-1,134752205,123223388,134751760,123221318,134770358,1.224227155351179,1.224392075810559,1.3389465642674911,1.2243961192046768,1.338969057286013,6.534527042993837,24.994043660228744,"(7.133140549288576,5.935913536699098,)","(1237576,7,)","(3.103227179285532e-06,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (3,1,0,), (2,), )",-1,134790991,123222068,134791040,123222117,134770358,1.224227155351179,1.224039757968691,1.338960907554319,1.2240393129988463,1.338960375108634,6.687051464900574,24.994043660228744,"(6.545685316778394,7.111149909267116,)","(5,618788,)","(2.068818119523688e-06,6.206454358571064e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (2,3,1,), (0,), )",-1,134792734,123223273,134792628,123223165,134770358,1.224227155351179,1.2240239299545628,1.3389478138598054,1.2240248925186028,1.3389489873921028,6.778286039589072,24.994043660228744,"(6.660325353332658,7.132168098358317,)","(5,618788,)","(2.068818119523688e-06,6.206454358571064e-06,)"
