dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-based snappy compressed size (B),standard snappy compressed size (B),standard snappy compression ratio,decomposed snappy compression ratio,decomposed row-ordered snappy compression ratio,reordered snappy compression ratio,reordered row-based snappy compression ratio,WE,entropy word,entropy list,max rep,unique ratio
solar_wind_f32,423980532,4,105995133,"( (3,1,), (0,), (2,), )",-1,412027204,348678721,412046072,348700349,366740424,1.1560779893737594,1.0290110164667672,1.2159633108210237,1.028963897027515,1.2158878911818927,5.985177481200779,14.055260454263976,"(5.658491573301909,4.713662798439065,7.910063979760233,)","(7,6,4,)","(1.2076026169994051e-06,7.736204265152439e-07,2.4152052339988102e-06,)"
solar_wind_f32,423980532,4,105995133,"( (0,3,), (2,1,), )",-1,396216531,348685786,396221669,348694108,366740424,1.1560779893737594,1.0700727981488485,1.215938673221397,1.070058921991972,1.2159096533974127,6.187859933770062,14.055260454263976,"(5.034544578447319,7.3411752890928055,)","(7,8,)","(4.575681790974308e-07,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (3,0,2,1,), )",-1,363817370,348696218,363817370,348696218,366740424,1.1560779893737594,1.1653663814897017,1.2159022957914616,1.1653663814897017,1.2159022957914616,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(15,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,0,2,3,), )",-1,367789432,348685261,367789432,348685261,366740424,1.1560779893737594,1.152780626932206,1.2159405040065632,1.152780626932206,1.2159405040065632,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(14,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,1,2,), (3,), )",-1,335301664,348684231,335302282,348684930,366740424,1.1560779893737594,1.2644748819379554,1.2159440958487164,1.264472551367843,1.2159416582758538,6.098220288428737,14.055260454263976,"(6.967057678095522,3.4917081194283854,)","(12,12,)","(8.050684113329367e-07,2.2642549068738846e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,3,2,1,), )",-1,375222833,348694108,375222833,348694108,366740424,1.1560779893737594,1.1299433155764271,1.2159096533974127,1.1299433155764271,1.2159096533974127,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(14,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,2,1,3,), )",-1,365310017,348685367,365310017,348685367,366740424,1.1560779893737594,1.1606047254926493,1.2159401343618759,1.1606047254926493,1.2159401343618759,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(13,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,), (2,0,3,), )",-1,406531123,348683214,406532286,348689957,366740424,1.1560779893737594,1.0429226890950734,1.2159476423777602,1.0429197055212485,1.2159241282650421,6.502536791567746,14.055260454263976,"(6.07847427235213,6.643890964639617,)","(6,9,)","(2.4152052339988102e-06,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,), (2,1,3,), )",-1,411078098,348686451,411070734,348685367,366740424,1.1560779893737594,1.031386819348376,1.2159363542347679,1.0314052958097475,1.2159401343618759,6.293585193565557,14.055260454263976,"(4.713662798439065,6.820225991941053,)","(6,9,)","(7.736204265152439e-07,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (2,3,), (0,1,), )",-1,377687155,348679922,377701487,348688163,366740424,1.1560779893737594,1.1225706947857415,1.2159591225330146,1.1225280984927655,1.2159303841925944,6.225517495671829,14.055260454263976,"(6.548152698578919,5.902882292764738,)","(6,11,)","(1.2076026169994051e-06,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (2,0,3,1,), )",-1,376748149,348691803,376748149,348691803,366740424,1.1560779893737594,1.1253685867478542,1.2159176910734548,1.1253685867478542,1.2159176910734548,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(13,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,2,), (0,3,), )",-1,396215382,348686134,396215545,348689957,366740424,1.1560779893737594,1.070075901293504,1.2159374596754111,1.0700754610725836,1.2159241282650421,6.187859933770062,14.055260454263976,"(7.3411752890928055,5.034544578447319,)","(8,7,)","(1.2076026169994051e-06,4.575681790974308e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,), (2,), (3,0,), )",-1,397707956,348675920,397716377,348691620,366740424,1.1560779893737594,1.066059970899853,1.2159730789553806,1.0660373988069392,1.2159183292102058,6.01440685225175,14.055260454263976,"(6.07847427235213,7.910063979760233,5.034544578447319,)","(6,4,7,)","(2.4152052339988102e-06,2.4152052339988102e-06,4.575681790974308e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,), (3,2,1,), )",-1,407352647,348684643,407378209,348694108,366740424,1.1560779893737594,1.0408193861570758,1.2159426591093088,1.0407540772510981,1.2159096533974127,6.293585193565557,14.055260454263976,"(4.713662798439065,6.820225991941053,)","(6,11,)","(7.736204265152439e-07,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,2,), (1,3,), )",-1,412747093,348680304,412745776,348685367,366740424,1.1560779893737594,1.0272162764814434,1.2159577903775145,1.0272195541499618,1.2159401343618759,6.351261215636515,14.055260454263976,"(7.044030857971123,5.658491573301907,)","(8,7,)","(1.2076026169994051e-06,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (0,1,3,2,), )",-1,375861105,348689038,375861105,348689038,366740424,1.1560779893737594,1.1280244919196947,1.2159273329378366,1.1280244919196947,1.2159273329378366,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(14,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,), (1,), (2,3,), )",-1,417664149,348674175,417647182,348684930,366740424,1.1560779893737594,1.015123115103662,1.2159791645022175,1.0151643546825129,1.2159416582758538,5.972110616987258,14.055260454263976,"(4.713662798439065,6.07847427235213,6.548152698578919,)","(6,6,6,)","(7.736204265152439e-07,2.4152052339988102e-06,1.2076026169994051e-06,)"
